year,lgid,tmid,hw,hl,ht,hotl,rw,rl,rt,rotl,sepw,sepl,sept,sepol,octw,octl,octt,octol,novw,novl,novt,novol,decw,decl,dect,decol,janw,janl,jant,janol,febw,febl,febt,febol,marw,marl,mart,marol,aprw,aprl,aprt,aprol
1992,NHL,OTT,9,29,4.0,,1,41,0.0,,,,,,1.0,9.0,1.0,,1.0,13.0,0.0,,1.0,12.0,2.0,,2.0,12.0,0.0,,4.0,7.0,1.0,,0.0,10.0,0.0,,1.0,7.0,0.0,
1971,NHL,TOR,21,11,7.0,,12,20,7.0,,,,,,2.0,3.0,5.0,,6.0,4.0,3.0,,9.0,5.0,0.0,,3.0,8.0,2.0,,6.0,7.0,1.0,,6.0,3.0,3.0,,1.0,1.0,0.0,
1950,NHL,CHI,8,22,5.0,,5,25,5.0,,,,,,2.0,3.0,2.0,,7.0,5.0,1.0,,2.0,8.0,4.0,,0.0,12.0,2.0,,2.0,8.0,1.0,,0.0,11.0,0.0,,,,,
1973,WHA,EDO,24,14,1.0,,14,23,2.0,,,,,,6.0,1.0,0.0,,9.0,5.0,0.0,,5.0,9.0,0.0,,5.0,8.0,0.0,,5.0,7.0,0.0,,7.0,6.0,3.0,,1.0,1.0,0.0,
1972,NHL,MNS,26,8,5.0,,11,22,6.0,,,,,,4.0,5.0,1.0,,9.0,2.0,2.0,,6.0,7.0,1.0,,3.0,5.0,4.0,,7.0,7.0,0.0,,8.0,4.0,3.0,,,,,
1983,NHL,TOR,17,16,7.0,,9,29,2.0,,,,,,6.0,4.0,2.0,,5.0,8.0,0.0,,4.0,6.0,3.0,,1.0,11.0,1.0,,6.0,6.0,2.0,,4.0,9.0,1.0,,0.0,1.0,0.0,
1993,NHL,PIT,25,9,8.0,,19,18,5.0,,,,,,7.0,4.0,1.0,,5.0,3.0,5.0,,6.0,4.0,2.0,,6.0,3.0,3.0,,7.0,6.0,1.0,,9.0,5.0,1.0,,4.0,2.0,0.0,
1913,NHA,MOC,9,1,0.0,,4,6,0.0,,,,,,,,,,,,,,1.0,1.0,0.0,,6.0,3.0,0.0,,5.0,3.0,0.0,,1.0,0.0,0.0,,,,,
2010,NHL,CHI,24,17,,0.0,20,12,,9.0,,,,,7.0,5.0,,1.0,7.0,6.0,,1.0,6.0,5.0,,1.0,6.0,4.0,,1.0,8.0,3.0,,2.0,7.0,4.0,,2.0,3.0,2.0,,1.0
1974,NHL,CHI,24,12,4.0,,13,23,4.0,,,,,,6.0,3.0,1.0,,3.0,6.0,2.0,,8.0,6.0,1.0,,7.0,6.0,0.0,,6.0,6.0,3.0,,5.0,7.0,1.0,,2.0,1.0,0.0,
1923,WCHL,EDE,7,6,2.0,,4,9,2.0,,,,,,,,,,,,,,3.0,3.0,2.0,,5.0,6.0,1.0,,3.0,6.0,1.0,,,,,,,,,
1921,WCHL,EDE,8,4,1.0,,7,5,0.0,,,,,,,,,,,,,,2.0,2.0,1.0,,3.0,5.0,0.0,,9.0,2.0,0.0,,1.0,0.0,0.0,,,,,
1977,NHL,PIT,16,15,9.0,,9,22,9.0,,,,,,3.0,5.0,1.0,,4.0,6.0,3.0,,4.0,6.0,4.0,,5.0,5.0,3.0,,4.0,2.0,5.0,,2.0,11.0,2.0,,3.0,2.0,0.0,
2000,NHL,EDM,23,9,7.0,2.0,16,19,5.0,1.0,,,,,6.0,5.0,2.0,0.0,8.0,5.0,1.0,0.0,4.0,5.0,3.0,1.0,7.0,6.0,2.0,0.0,5.0,3.0,1.0,1.0,8.0,3.0,1.0,1.0,1.0,1.0,2.0,0.0
1970,NHL,BUF,16,13,10.0,,8,26,5.0,,,,,,2.0,7.0,1.0,,2.0,6.0,3.0,,3.0,8.0,2.0,,6.0,5.0,4.0,,4.0,10.0,1.0,,7.0,3.0,2.0,,0.0,0.0,2.0,
1986,NHL,WAS,22,15,3.0,,16,17,7.0,,,,,,5.0,5.0,1.0,,2.0,8.0,4.0,,5.0,6.0,1.0,,9.0,5.0,2.0,,6.0,4.0,0.0,,8.0,4.0,2.0,,3.0,0.0,0.0,
1912,PCHA,NWR,3,2,0.0,,1,7,0.0,,,,,,,,,,,,,,0.0,2.0,0.0,,1.0,4.0,0.0,,3.0,2.0,0.0,,0.0,1.0,0.0,,,,,
1940,NHL,BOS,15,4,5.0,,12,4,8.0,,,,,,,,,,2.0,3.0,3.0,,6.0,4.0,2.0,,6.0,0.0,4.0,,7.0,1.0,2.0,,6.0,0.0,2.0,,,,,
1971,NHL,PIT,18,15,6.0,,8,23,8.0,,,,,,5.0,5.0,2.0,,3.0,9.0,0.0,,3.0,7.0,4.0,,1.0,8.0,3.0,,7.0,6.0,0.0,,6.0,3.0,4.0,,1.0,0.0,1.0,
2007,NHL,ATL,19,19,,3.0,15,21,,5.0,,,,,4.0,8.0,,0.0,7.0,5.0,,0.0,8.0,7.0,,1.0,5.0,5.0,,3.0,5.0,6.0,,1.0,4.0,8.0,,3.0,1.0,1.0,,0.0
2002,NHL,FLO,8,21,7.0,5.0,16,15,6.0,4.0,,,,,4.0,5.0,1.0,1.0,3.0,3.0,5.0,3.0,3.0,3.0,3.0,3.0,5.0,8.0,1.0,1.0,4.0,5.0,2.0,1.0,4.0,10.0,1.0,0.0,1.0,2.0,0.0,0.0
1980,NHL,CHI,21,11,8.0,,10,22,8.0,,,,,,6.0,4.0,2.0,,3.0,8.0,3.0,,3.0,9.0,1.0,,9.0,3.0,1.0,,5.0,3.0,4.0,,4.0,5.0,4.0,,1.0,1.0,1.0,
1979,NHL,PIT,20,13,7.0,,10,24,6.0,,,,,,4.0,4.0,1.0,,5.0,4.0,3.0,,5.0,3.0,7.0,,5.0,10.0,0.0,,4.0,7.0,0.0,,6.0,7.0,2.0,,1.0,2.0,0.0,
2000,NHL,OTT,26,7,5.0,3.0,22,14,4.0,1.0,,,,,7.0,1.0,3.0,0.0,6.0,6.0,1.0,0.0,6.0,5.0,2.0,0.0,10.0,2.0,1.0,1.0,7.0,3.0,1.0,1.0,10.0,3.0,1.0,1.0,2.0,1.0,0.0,1.0
1928,NHL,MTM,11,8,3.0,,4,12,6.0,,,,,,,,,,3.0,3.0,1.0,,5.0,4.0,1.0,,3.0,4.0,5.0,,4.0,5.0,2.0,,0.0,4.0,0.0,,,,,
1966,NHL,DET,21,11,3.0,,6,28,1.0,,,,,,2.0,4.0,0.0,,2.0,7.0,2.0,,5.0,8.0,1.0,,8.0,5.0,0.0,,5.0,7.0,1.0,,5.0,7.0,0.0,,0.0,1.0,0.0,
1992,NHL,EDM,16,21,5.0,,10,29,3.0,,,,,,3.0,8.0,1.0,,5.0,4.0,3.0,,5.0,9.0,1.0,,5.0,6.0,3.0,,5.0,7.0,0.0,,3.0,10.0,0.0,,0.0,6.0,0.0,
1944,NHL,DET,19,5,1.0,,12,9,4.0,,,,,,1.0,0.0,0.0,,6.0,4.0,2.0,,7.0,2.0,1.0,,8.0,2.0,1.0,,5.0,4.0,0.0,,4.0,2.0,1.0,,,,,
1933,NHL,NYR,11,7,6.0,,10,12,2.0,,,,,,,,,,1.0,4.0,1.0,,6.0,2.0,4.0,,8.0,4.0,1.0,,4.0,5.0,1.0,,2.0,4.0,1.0,,,,,
1984,NHL,QUE,24,12,4.0,,17,18,5.0,,,,,,4.0,6.0,1.0,,7.0,5.0,0.0,,5.0,5.0,5.0,,8.0,4.0,1.0,,7.0,4.0,1.0,,8.0,4.0,1.0,,2.0,2.0,0.0,
2009,NHL,TBL,21,14,,6.0,13,22,,6.0,,,,,4.0,3.0,,4.0,6.0,4.0,,4.0,5.0,8.0,,2.0,7.0,6.0,,1.0,4.0,3.0,,0.0,5.0,10.0,,1.0,3.0,2.0,,0.0
1987,NHL,HAR,21,14,5.0,,14,24,2.0,,,,,,4.0,5.0,1.0,,4.0,5.0,3.0,,6.0,6.0,2.0,,8.0,6.0,1.0,,4.0,8.0,0.0,,8.0,7.0,0.0,,1.0,1.0,0.0,
1997,NHL,LAK,22,16,3.0,,16,17,8.0,,,,,,5.0,5.0,4.0,,7.0,4.0,1.0,,4.0,7.0,2.0,,7.0,3.0,2.0,,4.0,2.0,1.0,,7.0,6.0,1.0,,4.0,6.0,0.0,
2011,NHL,CAR,20,14,,7.0,13,19,,9.0,,,,,4.0,4.0,,3.0,4.0,10.0,,1.0,5.0,7.0,,2.0,5.0,4.0,,3.0,6.0,1.0,,4.0,7.0,6.0,,3.0,2.0,1.0,,0.0
2000,NHL,STL,28,5,5.0,3.0,15,17,7.0,2.0,,,,,9.0,2.0,1.0,0.0,7.0,2.0,2.0,0.0,9.0,1.0,1.0,0.0,9.0,6.0,0.0,2.0,5.0,5.0,3.0,0.0,2.0,5.0,4.0,3.0,2.0,1.0,1.0,0.0
1939,NHL,CHI,15,7,2.0,,8,12,4.0,,,,,,,,,,4.0,4.0,0.0,,3.0,7.0,1.0,,5.0,4.0,2.0,,7.0,2.0,3.0,,4.0,2.0,0.0,,,,,
1981,NHL,STL,22,14,4.0,,10,26,4.0,,,,,,4.0,6.0,2.0,,4.0,7.0,2.0,,10.0,4.0,0.0,,6.0,6.0,0.0,,3.0,9.0,1.0,,4.0,7.0,3.0,,1.0,1.0,0.0,
1993,NHL,TOR,23,15,4.0,,20,14,8.0,,,,,,10.0,1.0,0.0,,7.0,4.0,4.0,,4.0,7.0,2.0,,7.0,2.0,4.0,,6.0,5.0,1.0,,6.0,7.0,1.0,,3.0,3.0,0.0,
1988,NHL,NYI,19,18,3.0,,9,29,2.0,,,,,,4.0,5.0,1.0,,3.0,10.0,1.0,,3.0,9.0,0.0,,6.0,7.0,1.0,,5.0,7.0,1.0,,6.0,8.0,1.0,,1.0,1.0,0.0,
1925,NHL,MTM,12,4,2.0,,8,7,3.0,,,,,,,,,,0.0,1.0,0.0,,8.0,2.0,0.0,,4.0,3.0,3.0,,5.0,1.0,2.0,,3.0,4.0,0.0,,,,,
1979,NHL,ATF,18,15,7.0,,17,17,6.0,,,,,,5.0,4.0,1.0,,6.0,5.0,2.0,,3.0,8.0,1.0,,7.0,5.0,3.0,,5.0,2.0,4.0,,8.0,6.0,1.0,,1.0,2.0,1.0,
1996,NHL,STL,17,20,4.0,,19,15,7.0,,,,,,5.0,7.0,0.0,,8.0,4.0,0.0,,4.0,9.0,2.0,,8.0,3.0,2.0,,3.0,6.0,4.0,,5.0,5.0,1.0,,3.0,1.0,2.0,
2001,NHL,ATL,11,21,9.0,0.0,8,26,2.0,5.0,,,,,3.0,4.0,1.0,2.0,2.0,11.0,1.0,0.0,3.0,8.0,3.0,1.0,5.0,8.0,1.0,1.0,2.0,3.0,1.0,0.0,4.0,10.0,1.0,0.0,0.0,3.0,3.0,1.0
2007,NHL,NJD,25,14,,2.0,21,15,,5.0,,,,,4.0,6.0,,1.0,9.0,4.0,,1.0,8.0,4.0,,1.0,7.0,5.0,,0.0,9.0,3.0,,3.0,6.0,6.0,,1.0,3.0,1.0,,0.0
1977,NHL,ATF,20,13,7.0,,14,14,12.0,,,,,,3.0,2.0,3.0,,4.0,6.0,4.0,,5.0,6.0,3.0,,8.0,5.0,1.0,,3.0,3.0,6.0,,8.0,4.0,1.0,,3.0,1.0,1.0,
2005,NHL,MIN,23,16,,2.0,15,20,,6.0,,,,,6.0,4.0,,2.0,4.0,6.0,,1.0,8.0,7.0,,1.0,7.0,7.0,,0.0,4.0,2.0,,1.0,5.0,7.0,,2.0,4.0,3.0,,1.0
2001,NHL,DAL,18,13,6.0,4.0,18,15,7.0,1.0,,,,,4.0,4.0,2.0,3.0,5.0,3.0,4.0,0.0,8.0,5.0,0.0,1.0,7.0,6.0,0.0,0.0,3.0,3.0,1.0,0.0,6.0,5.0,4.0,0.0,3.0,2.0,2.0,1.0
1995,NHL,TBL,22,14,5.0,,16,18,7.0,,,,,,2.0,4.0,4.0,,7.0,6.0,1.0,,7.0,5.0,1.0,,5.0,5.0,1.0,,7.0,5.0,1.0,,6.0,4.0,4.0,,4.0,3.0,0.0,
1921,WCHL,CAT,8,4,0.0,,6,6,0.0,,,,,,,,,,,,,,4.0,0.0,0.0,,5.0,6.0,0.0,,5.0,4.0,0.0,,,,,,,,,
2001,NHL,DET,28,7,5.0,1.0,23,10,5.0,3.0,,,,,11.0,2.0,0.0,0.0,11.0,1.0,1.0,1.0,6.0,5.0,2.0,1.0,8.0,2.0,3.0,0.0,7.0,1.0,0.0,0.0,8.0,3.0,2.0,0.0,0.0,3.0,2.0,2.0
1928,NHL,CHI,3,13,6.0,,4,16,2.0,,,,,,,,,,0.0,5.0,1.0,,4.0,5.0,0.0,,0.0,10.0,3.0,,1.0,7.0,2.0,,2.0,2.0,2.0,,,,,
2006,NHL,OTT,25,13,,3.0,23,12,,6.0,,,,,5.0,6.0,,0.0,8.0,6.0,,1.0,8.0,6.0,,0.0,9.0,3.0,,1.0,8.0,1.0,,2.0,9.0,2.0,,4.0,1.0,1.0,,1.0
1979,NHL,EDM,17,14,9.0,,11,25,4.0,,,,,,1.0,5.0,4.0,,4.0,7.0,2.0,,4.0,7.0,1.0,,6.0,6.0,3.0,,5.0,7.0,2.0,,7.0,6.0,0.0,,1.0,1.0,1.0,
1981,NHL,MTL,25,6,9.0,,21,11,8.0,,,,,,6.0,1.0,4.0,,6.0,4.0,2.0,,8.0,3.0,3.0,,7.0,3.0,3.0,,9.0,1.0,4.0,,10.0,3.0,1.0,,0.0,2.0,0.0,
2002,NHL,NYR,17,18,4.0,2.0,15,18,6.0,2.0,,,,,4.0,6.0,2.0,0.0,6.0,6.0,2.0,0.0,5.0,8.0,1.0,1.0,6.0,6.0,1.0,1.0,5.0,5.0,2.0,0.0,6.0,3.0,1.0,2.0,0.0,2.0,1.0,0.0
1989,NHL,NYR,20,11,9.0,,16,20,4.0,,,,,,8.0,2.0,3.0,,5.0,7.0,1.0,,2.0,9.0,3.0,,5.0,4.0,3.0,,9.0,3.0,1.0,,7.0,5.0,2.0,,0.0,1.0,0.0,
2011,NHL,EDM,18,17,,6.0,14,23,,4.0,,,,,7.0,2.0,,2.0,5.0,8.0,,1.0,3.0,9.0,,0.0,4.0,7.0,,2.0,6.0,6.0,,1.0,6.0,6.0,,3.0,1.0,2.0,,1.0
1980,NHL,DET,16,15,9.0,,3,28,9.0,,,,,,2.0,7.0,1.0,,1.0,8.0,3.0,,7.0,4.0,3.0,,3.0,7.0,4.0,,5.0,6.0,1.0,,1.0,9.0,5.0,,0.0,2.0,1.0,
1996,NHL,PHI,23,12,6.0,,22,12,7.0,,,,,,6.0,7.0,0.0,,7.0,5.0,1.0,,11.0,0.0,2.0,,5.0,2.0,4.0,,7.0,3.0,2.0,,7.0,5.0,2.0,,2.0,2.0,2.0,
1919,NHL,TRS,8,4,0.0,,4,8,0.0,,,,,,,,,,,,,,2.0,1.0,0.0,,3.0,6.0,0.0,,5.0,3.0,0.0,,2.0,2.0,0.0,,,,,
1997,NHL,NYI,17,20,4.0,,13,21,7.0,,,,,,5.0,5.0,2.0,,6.0,6.0,2.0,,4.0,9.0,1.0,,3.0,8.0,2.0,,2.0,2.0,1.0,,4.0,8.0,2.0,,6.0,3.0,1.0,
1921,PCHA,VML,9,3,0.0,,3,9,0.0,,,,,,,,,,,,,,4.0,4.0,0.0,,5.0,4.0,0.0,,3.0,4.0,0.0,,,,,,,,,
1972,NHL,STL,21,11,7.0,,11,23,5.0,,,,,,2.0,4.0,3.0,,4.0,6.0,2.0,,6.0,8.0,1.0,,7.0,3.0,3.0,,7.0,6.0,1.0,,6.0,6.0,2.0,,0.0,1.0,0.0,
1957,NHL,CHI,15,17,3.0,,9,22,4.0,,,,,,4.0,4.0,1.0,,3.0,7.0,3.0,,3.0,7.0,2.0,,7.0,6.0,0.0,,3.0,8.0,0.0,,4.0,7.0,1.0,,,,,
1998,NHL,TBL,12,25,4.0,,7,29,5.0,,,,,,4.0,6.0,1.0,,2.0,8.0,1.0,,3.0,10.0,1.0,,2.0,9.0,1.0,,2.0,8.0,1.0,,4.0,9.0,1.0,,2.0,4.0,3.0,
1972,NHL,VAN,17,18,4.0,,5,29,5.0,,,,,,3.0,7.0,1.0,,5.0,7.0,1.0,,3.0,7.0,4.0,,3.0,9.0,1.0,,2.0,11.0,1.0,,6.0,6.0,1.0,,,,,
1930,NHL,BOS,16,1,5.0,,12,9,1.0,,,,,,,,,,3.0,3.0,1.0,,8.0,1.0,1.0,,7.0,3.0,2.0,,6.0,1.0,1.0,,4.0,2.0,1.0,,,,,
2001,NHL,VAN,23,11,5.0,2.0,19,19,2.0,1.0,,,,,4.0,8.0,1.0,0.0,7.0,7.0,2.0,0.0,5.0,7.0,1.0,0.0,10.0,2.0,1.0,1.0,2.0,1.0,1.0,2.0,9.0,5.0,0.0,0.0,5.0,0.0,1.0,0.0
1966,NHL,TOR,21,8,6.0,,11,19,5.0,,,,,,1.0,1.0,2.0,,6.0,3.0,5.0,,6.0,6.0,0.0,,4.0,8.0,1.0,,7.0,3.0,1.0,,6.0,6.0,2.0,,2.0,0.0,0.0,
2011,NHL,SJS,26,12,,3.0,17,17,,7.0,,,,,6.0,4.0,,0.0,7.0,3.0,,1.0,6.0,4.0,,3.0,9.0,3.0,,2.0,5.0,8.0,,1.0,7.0,7.0,,3.0,3.0,0.0,,0.0
1989,NHL,LAK,21,16,3.0,,13,23,4.0,,,,,,7.0,6.0,0.0,,5.0,5.0,2.0,,7.0,4.0,2.0,,3.0,8.0,2.0,,6.0,7.0,0.0,,6.0,8.0,1.0,,0.0,1.0,0.0,
1980,NHL,PIT,21,16,3.0,,9,21,10.0,,,,,,4.0,5.0,1.0,,2.0,8.0,3.0,,5.0,6.0,3.0,,6.0,6.0,1.0,,7.0,5.0,1.0,,5.0,6.0,3.0,,1.0,1.0,1.0,
1920,NHL,HAM,4,8,0.0,,2,10,0.0,,,,,,,,,,,,,,2.0,1.0,0.0,,1.0,8.0,0.0,,3.0,6.0,0.0,,0.0,3.0,0.0,,,,,
1974,NHL,LAK,22,7,11.0,,20,10,10.0,,,,,,6.0,1.0,4.0,,6.0,1.0,5.0,,8.0,3.0,2.0,,9.0,3.0,2.0,,5.0,4.0,3.0,,6.0,4.0,4.0,,2.0,1.0,1.0,
1991,NHL,WAS,25,12,3.0,,20,15,5.0,,,,,,9.0,3.0,0.0,,9.0,5.0,0.0,,7.0,5.0,1.0,,4.0,4.0,3.0,,8.0,4.0,2.0,,7.0,5.0,1.0,,1.0,1.0,1.0,
2007,NHL,PHO,17,20,,4.0,21,17,,3.0,,,,,4.0,6.0,,0.0,7.0,6.0,,0.0,7.0,6.0,,1.0,9.0,4.0,,1.0,6.0,5.0,,3.0,4.0,9.0,,1.0,1.0,1.0,,1.0
1931,NHL,NYA,9,9,6.0,,7,15,2.0,,,,,,,,,,3.0,1.0,2.0,,2.0,7.0,3.0,,6.0,4.0,1.0,,2.0,6.0,1.0,,3.0,6.0,1.0,,,,,
2002,NHL,TBL,22,9,7.0,3.0,14,16,9.0,2.0,,,,,7.0,1.0,2.0,0.0,5.0,6.0,1.0,1.0,5.0,6.0,2.0,2.0,5.0,6.0,2.0,1.0,5.0,3.0,3.0,1.0,8.0,1.0,6.0,0.0,1.0,2.0,0.0,0.0
2001,NHL,FLO,11,23,3.0,4.0,11,21,7.0,2.0,,,,,3.0,7.0,2.0,1.0,3.0,7.0,0.0,2.0,6.0,6.0,1.0,0.0,4.0,10.0,1.0,0.0,1.0,5.0,1.0,1.0,4.0,7.0,2.0,1.0,1.0,2.0,3.0,1.0
2009,NHL,NYR,18,17,,6.0,20,16,,5.0,,,,,8.0,5.0,,1.0,5.0,8.0,,0.0,6.0,4.0,,3.0,6.0,7.0,,3.0,3.0,3.0,,0.0,6.0,5.0,,3.0,4.0,1.0,,1.0
1916,NHA,TBS,4,3,0.0,,3,4,0.0,,,,,,,,,,,,,,2.0,0.0,0.0,,4.0,5.0,0.0,,1.0,2.0,0.0,,,,,,,,,
1920,PCHA,SEA,9,3,0.0,,3,8,1.0,,,,,,,,,,,,,,3.0,1.0,0.0,,5.0,4.0,0.0,,3.0,5.0,0.0,,1.0,1.0,1.0,,,,,
1968,NHL,OAK,17,14,7.0,,12,22,4.0,,,,,,2.0,5.0,2.0,,4.0,8.0,2.0,,7.0,6.0,1.0,,5.0,7.0,2.0,,6.0,4.0,2.0,,5.0,6.0,2.0,,,,,
1987,NHL,DET,24,10,6.0,,17,18,5.0,,,,,,5.0,4.0,1.0,,6.0,5.0,1.0,,6.0,7.0,2.0,,7.0,3.0,4.0,,7.0,5.0,0.0,,9.0,3.0,3.0,,1.0,1.0,0.0,
1992,NHL,TBL,12,27,3.0,,11,27,4.0,,,,,,4.0,7.0,1.0,,6.0,8.0,1.0,,4.0,8.0,0.0,,3.0,10.0,1.0,,2.0,7.0,2.0,,3.0,9.0,0.0,,1.0,5.0,2.0,
2006,NHL,DET,29,4,,8.0,21,15,,5.0,,,,,6.0,4.0,,1.0,7.0,2.0,,3.0,11.0,3.0,,1.0,8.0,5.0,,1.0,8.0,2.0,,2.0,7.0,3.0,,4.0,3.0,0.0,,1.0
1993,NHL,VAN,20,19,3.0,,21,21,0.0,,,,,,7.0,3.0,0.0,,7.0,7.0,0.0,,5.0,8.0,0.0,,6.0,5.0,2.0,,5.0,5.0,1.0,,8.0,8.0,0.0,,3.0,4.0,0.0,
1987,NHL,BUF,19,14,7.0,,18,18,4.0,,,,,,4.0,4.0,3.0,,5.0,7.0,1.0,,4.0,6.0,3.0,,10.0,4.0,2.0,,6.0,5.0,0.0,,8.0,5.0,1.0,,0.0,1.0,1.0,
1976,NHL,VAN,13,21,6.0,,12,21,7.0,,,,,,4.0,7.0,1.0,,2.0,10.0,1.0,,4.0,9.0,1.0,,5.0,6.0,2.0,,3.0,7.0,2.0,,6.0,2.0,6.0,,1.0,1.0,0.0,
1984,NHL,BUF,23,10,7.0,,15,18,7.0,,,,,,5.0,4.0,1.0,,4.0,6.0,3.0,,7.0,2.0,5.0,,8.0,3.0,3.0,,6.0,5.0,0.0,,6.0,6.0,2.0,,2.0,2.0,0.0,
1984,NHL,CAL,23,11,6.0,,18,16,6.0,,,,,,7.0,4.0,0.0,,7.0,4.0,1.0,,5.0,7.0,2.0,,7.0,4.0,4.0,,5.0,6.0,0.0,,9.0,2.0,3.0,,1.0,0.0,2.0,
1980,NHL,HAR,14,17,9.0,,7,24,9.0,,,,,,5.0,4.0,2.0,,3.0,8.0,2.0,,5.0,3.0,4.0,,2.0,10.0,3.0,,2.0,5.0,5.0,,3.0,9.0,2.0,,1.0,2.0,0.0,
1996,NHL,NYI,19,18,4.0,,10,23,8.0,,,,,,1.0,5.0,4.0,,5.0,5.0,4.0,,6.0,7.0,0.0,,4.0,9.0,1.0,,4.0,6.0,1.0,,8.0,4.0,1.0,,1.0,5.0,1.0,
1926,NHL,PIP,8,12,2.0,,7,14,1.0,,,,,,,,,,3.0,2.0,0.0,,1.0,6.0,1.0,,7.0,5.0,0.0,,1.0,5.0,2.0,,3.0,8.0,0.0,,,,,
1915,NHA,MOC,9,4,0.0,,7,3,1.0,,,,,,,,,,,,,,1.0,2.0,0.0,,4.0,3.0,1.0,,6.0,2.0,0.0,,5.0,0.0,0.0,,,,,
1994,NHL,WIN,10,10,4.0,,6,15,3.0,,,,,,,,,,,,,,,,,,1.0,4.0,1.0,,5.0,6.0,2.0,,3.0,8.0,2.0,,7.0,5.0,2.0,
1922,NHL,TRS,10,1,1.0,,3,9,0.0,,,,,,,,,,,,,,2.0,3.0,0.0,,4.0,4.0,1.0,,5.0,3.0,0.0,,2.0,0.0,0.0,,,,,
2000,NHL,TBL,17,19,3.0,2.0,7,28,3.0,3.0,,,,,2.0,6.0,1.0,1.0,6.0,5.0,1.0,1.0,4.0,7.0,3.0,0.0,2.0,12.0,0.0,1.0,2.0,8.0,1.0,0.0,8.0,6.0,0.0,1.0,0.0,3.0,0.0,1.0
1991,NHL,STL,25,12,3.0,,11,21,8.0,,,,,,5.0,3.0,4.0,,6.0,6.0,1.0,,6.0,5.0,2.0,,5.0,6.0,2.0,,8.0,6.0,0.0,,4.0,7.0,1.0,,2.0,0.0,1.0,
1981,NHL,NYR,19,15,6.0,,20,12,8.0,,,,,,3.0,8.0,0.0,,5.0,5.0,3.0,,7.0,4.0,2.0,,9.0,3.0,2.0,,6.0,3.0,3.0,,9.0,3.0,3.0,,0.0,1.0,1.0,
1974,WHA,NEW,28,8,3.0,,15,22,2.0,,,,,,5.0,1.0,0.0,,9.0,4.0,0.0,,5.0,8.0,1.0,,8.0,6.0,1.0,,6.0,4.0,1.0,,8.0,5.0,2.0,,2.0,2.0,0.0,
2009,NHL,CAL,20,17,,4.0,20,15,,6.0,,,,,7.0,4.0,,1.0,10.0,2.0,,2.0,6.0,6.0,,2.0,4.0,8.0,,3.0,3.0,3.0,,1.0,9.0,6.0,,0.0,1.0,3.0,,1.0
1956,NHL,TOR,12,16,7.0,,9,18,8.0,,,,,,4.0,1.0,4.0,,1.0,9.0,2.0,,6.0,7.0,1.0,,5.0,6.0,2.0,,2.0,5.0,4.0,,3.0,6.0,2.0,,,,,
1993,NHL,WIN,15,23,4.0,,9,28,5.0,,,,,,6.0,5.0,1.0,,4.0,8.0,2.0,,5.0,7.0,2.0,,2.0,9.0,1.0,,0.0,11.0,2.0,,6.0,6.0,0.0,,1.0,5.0,1.0,
1989,NHL,VAN,13,16,11.0,,12,25,3.0,,,,,,7.0,5.0,1.0,,2.0,7.0,3.0,,3.0,7.0,4.0,,2.0,11.0,1.0,,6.0,6.0,2.0,,5.0,5.0,3.0,,,,,
1933,NHL,MTL,16,6,2.0,,6,14,4.0,,,,,,,,,,5.0,4.0,0.0,,3.0,5.0,3.0,,4.0,4.0,2.0,,5.0,5.0,1.0,,5.0,2.0,0.0,,,,,
1973,NHL,ATF,17,15,7.0,,13,19,7.0,,,,,,4.0,3.0,1.0,,7.0,4.0,3.0,,4.0,7.0,3.0,,3.0,9.0,1.0,,4.0,6.0,3.0,,6.0,4.0,3.0,,2.0,1.0,0.0,
1987,NHL,NJD,23,16,1.0,,15,20,5.0,,,,,,7.0,3.0,0.0,,6.0,5.0,3.0,,5.0,8.0,1.0,,5.0,8.0,1.0,,5.0,8.0,0.0,,8.0,4.0,1.0,,2.0,0.0,0.0,
1994,NHL,OTT,5,16,3.0,,4,18,2.0,,,,,,,,,,,,,,,,,,0.0,3.0,2.0,,2.0,9.0,1.0,,2.0,11.0,1.0,,4.0,10.0,1.0,
1918,NHL,MTL,7,2,0.0,,3,6,0.0,,,,,,,,,,,,,,2.0,1.0,0.0,,5.0,4.0,0.0,,3.0,3.0,0.0,,,,,,,,,
1972,NHL,DET,22,12,5.0,,15,17,7.0,,,,,,6.0,3.0,0.0,,4.0,6.0,2.0,,5.0,7.0,4.0,,9.0,3.0,1.0,,7.0,2.0,4.0,,6.0,8.0,0.0,,0.0,0.0,1.0,
1931,NHL,MTL,18,3,3.0,,7,13,4.0,,,,,,,,,,3.0,3.0,1.0,,4.0,5.0,2.0,,5.0,5.0,2.0,,7.0,1.0,1.0,,6.0,2.0,1.0,,,,,
2006,NHL,EDM,19,19,,3.0,13,24,,4.0,,,,,7.0,4.0,,0.0,6.0,5.0,,2.0,5.0,9.0,,0.0,7.0,4.0,,2.0,5.0,6.0,,2.0,1.0,12.0,,1.0,1.0,3.0,,0.0
1986,NHL,NYR,18,18,4.0,,16,20,4.0,,,,,,2.0,4.0,4.0,,5.0,7.0,2.0,,8.0,6.0,0.0,,5.0,6.0,2.0,,7.0,5.0,0.0,,7.0,7.0,0.0,,0.0,3.0,0.0,
