year,round,series,tmidwinner,lgidwinner,tmidloser,lgidloser,w,l,t,goalswinner,goalsloser,note
1979,SF,M,PHI,NHL,MNS,NHL,4,1,0,27,14,
1996,CQF,F,EDM,NHL,DAL,NHL,4,3,0,21,18,
1991,DSF,F,CHI,NHL,STL,NHL,4,2,0,23,19,
1999,CSF,K,DAL,NHL,SJS,NHL,4,1,0,15,7,
1944,SF,B,DET,NHL,BOS,NHL,4,3,0,22,22,
1973,QF,A,BOS,NHL,TOR,NHL,4,0,0,17,9,
1993,CQF,G,TOR,NHL,CHI,NHL,4,2,0,15,10,
2010,CSF,J,BOS,NHL,PHI,NHL,4,0,0,20,7,
1978,Pre,D,PIT,NHL,BUF,NHL,2,1,0,9,9,
1975,SCF,K,MTL,NHL,PHI,NHL,4,0,0,14,9,
1986,CF,M,PHI,NHL,MTL,NHL,4,2,0,22,22,
1998,CQF,B,BUF,NHL,OTT,NHL,4,0,0,12,6,
1972,QF,D,PHI,NHL,MNS,NHL,4,2,0,14,12,
1974,SF,I,PHI,NHL,NYI,NHL,4,3,0,19,16,
2005,CQF,G,ANA,NHL,CAL,NHL,4,3,0,17,16,
2006,CQF,E,DET,NHL,CAL,NHL,4,2,0,18,10,
1981,CF,M,NYI,NHL,QUE,NHL,4,0,0,18,9,
2011,CF,M,NJD,NHL,NYR,NHL,4,2,0,15,14,
1935,QF,B,TOR,NHL,BOS,NHL,1,1,0,8,6,TG
2008,CF,N,DET,NHL,CHI,NHL,4,1,0,19,10,
2011,CQF,F,STL,NHL,SJS,NHL,4,1,0,14,8,
1993,CQF,A,NYR,NHL,NYI,NHL,4,0,0,22,3,
1974,SF,J,BUF,NHL,MTL,NHL,4,2,0,21,29,
1998,SCF,O,DAL,NHL,BUF,NHL,4,2,0,13,9,
1984,DSF,H,WIN,NHL,CAL,NHL,3,1,0,15,13,
1992,DSF,F,TOR,NHL,DET,NHL,4,3,0,24,30,
2007,CQF,F,SJS,NHL,CAL,NHL,4,3,0,19,17,
1991,DSF,A,MTL,NHL,HAR,NHL,4,3,0,21,18,
1924,SF,,MTL,NHL,TRS,NHL,2,0,0,5,2,TG
1949,SF,B,NYR,NHL,MTL,NHL,4,1,0,15,7,
1992,DF,L,LAK,NHL,VAN,NHL,4,2,0,26,25,
1987,DSF,E,DET,NHL,TOR,NHL,4,2,0,32,20,
1968,SF,E,MTL,NHL,BOS,NHL,4,2,0,15,16,
1962,SF,B,DET,NHL,CHI,NHL,4,2,0,25,19,
2006,CQF,C,NYR,NHL,ATL,NHL,4,0,0,17,6,
1991,DSF,B,BOS,NHL,BUF,NHL,4,3,0,19,24,
1974,Pre,A,TOR,NHL,LAK,NHL,2,1,0,7,6,
1994,CQF,F,SJS,NHL,CAL,NHL,4,3,0,26,35,
2009,CQF,H,DET,NHL,PHO,NHL,4,3,0,26,18,
1932,QF,B,DET,NHL,MTM,NHL,2,0,0,5,2,TG
1985,DF,I,MTL,NHL,HAR,NHL,4,3,0,16,13,
2002,CSF,L,MIN,NHL,VAN,NHL,4,3,0,26,17,
1974,QF,,HOU,WHA,CLC,WHA,4,1,0,24,14,
1973,DSF,,MFS,WHA,EDO,WHA,4,1,0,22,14,
1972,QF,B,NYR,NHL,BOS,NHL,4,1,0,22,11,
2009,CQF,E,SJS,NHL,COL,NHL,4,2,0,19,11,
1982,DSF,A,BOS,NHL,QUE,NHL,3,1,0,11,8,
1990,DF,L,EDM,NHL,LAK,NHL,4,2,0,21,20,
1925,F,,VIC,WCHL,EDE,WCHL,1,0,1,5,3,TG
1925,SF,,MTM,NHL,PIP,NHL,1,0,1,6,4,TG
1983,DSF,G,EDM,NHL,WIN,NHL,3,0,0,18,7,
2009,CSF,L,CHI,NHL,VAN,NHL,4,2,0,23,18,
1973,SF,E,BOS,NHL,CHI,NHL,4,2,0,28,20,
1985,DSF,C,NYR,NHL,PHI,NHL,3,2,0,18,15,
1989,CF,M,BOS,NHL,WAS,NHL,4,0,0,15,6,
1991,DSF,F,CHI,NHL,STL,NHL,4,2,0,23,19,
1994,CQF,H,CHI,NHL,TOR,NHL,4,3,0,22,20,
1976,Pre,D,TOR,NHL,PIT,NHL,2,1,0,13,10,
1924,F,,VIC,WCHL,CAT,WCHL,1,0,1,3,1,TG
1946,SCF,C,TOR,NHL,MTL,NHL,4,2,0,13,13,
2009,CQF,H,DET,NHL,PHO,NHL,4,3,0,26,18,
2005,CF,N,EDM,NHL,ANA,NHL,4,1,0,16,13,
1993,CSF,I,NYR,NHL,WAS,NHL,4,1,0,20,12,
1972,DSF,,HOU,WHA,LAS,WHA,4,2,0,23,16,
1993,CQF,C,NJD,NHL,BUF,NHL,4,3,0,14,14,
1979,SCF,O,NYI,NHL,PHI,NHL,4,2,0,26,25,
1975,Pre,D,TOR,NHL,PIT,NHL,2,1,0,8,3,
1996,CQF,G,DET,NHL,STL,NHL,4,2,0,13,12,
2007,CF,N,DET,NHL,DAL,NHL,4,2,0,17,10,
1986,DSF,F,DET,NHL,CHI,NHL,4,0,0,15,6,
2005,CSF,K,EDM,NHL,SJS,NHL,4,2,0,19,12,
1998,CQF,B,BUF,NHL,OTT,NHL,4,0,0,12,6,
1978,Pre,D,PIT,NHL,BUF,NHL,2,1,0,9,9,
2002,CQF,B,NJD,NHL,BOS,NHL,4,1,0,13,8,
2003,CQF,B,MTL,NHL,BOS,NHL,4,3,0,19,14,
1949,SF,B,NYR,NHL,MTL,NHL,4,1,0,15,7,
1982,DSF,F,MNS,NHL,TOR,NHL,3,1,0,18,18,
1961,SF,B,TOR,NHL,NYR,NHL,4,2,0,22,15,
1997,CQF,D,WAS,NHL,BOS,NHL,4,2,0,15,13,
2008,CF,M,PIT,NHL,CAR,NHL,4,0,0,20,9,
1922,F,,OTS,NHL,MTL,NHL,1,1,0,3,2,TG
1998,CF,M,BUF,NHL,TOR,NHL,4,1,0,21,16,
2002,CF,N,ANA,NHL,MIN,NHL,4,0,0,9,1,
1990,DF,J,PIT,NHL,WAS,NHL,4,1,0,19,13,
1981,DSF,C,CHI,NHL,MNS,NHL,3,1,0,14,14,
1996,CQF,B,BUF,NHL,OTT,NHL,4,3,0,14,13,
1989,DSF,D,WAS,NHL,NJD,NHL,4,2,0,21,18,
1998,CQF,D,TOR,NHL,PHI,NHL,4,2,0,9,11,
1948,SCF,C,TOR,NHL,DET,NHL,4,0,0,12,5,
1969,SCF,G,BOS,NHL,STL,NHL,4,0,0,20,7,
1963,SF,A,TOR,NHL,MTL,NHL,4,3,0,17,14,
1970,SF,E,MTL,NHL,MNS,NHL,4,2,0,27,19,
1992,DSF,E,STL,NHL,CHI,NHL,4,0,0,13,6,
1921,F,,TRS,NHL,OTS,NHL,1,0,1,5,4,TG
1928,QF,B,NYR,NHL,NYA,NHL,1,0,1,1,0,TG
1973,DF,,CHC,WHA,TOT,WHA,4,3,0,34,27,
1991,DF,J,PIT,NHL,NYR,NHL,4,2,0,24,19,
1976,SF,J,BOS,NHL,PHI,NHL,4,0,0,14,8,
1966,SF,B,MTL,NHL,NYR,NHL,4,0,0,14,8,
1973,QF,A,BOS,NHL,TOR,NHL,4,0,0,17,9,
1967,QF,D,MNS,NHL,LAK,NHL,4,3,0,26,21,
1977,Pre,A,PHI,NHL,COR,NHL,2,0,0,6,3,
2000,CQF,A,NJD,NHL,CAR,NHL,4,2,0,20,8,
1969,QF,A,CHI,NHL,DET,NHL,4,0,0,16,8,
1935,SF,A,DET,NHL,MTM,NHL,3,0,0,6,1,
1967,SCF,G,MTL,NHL,STL,NHL,4,0,0,11,7,
1980,Pre,F,PHI,NHL,QUE,NHL,3,2,0,22,17,
2009,CQF,B,PHI,NHL,NJD,NHL,4,1,0,15,9,
1997,CQF,G,DET,NHL,PHO,NHL,4,2,0,24,18,
1998,CQF,C,BOS,NHL,CAR,NHL,4,2,0,16,10,
1990,DSF,A,BOS,NHL,HAR,NHL,4,2,0,24,17,
2002,CQF,E,DAL,NHL,EDM,NHL,4,2,0,20,11,
1917,F,,TOA,NHL,MTL,NHL,1,1,0,10,7,TG
1999,CSF,K,DAL,NHL,SJS,NHL,4,1,0,15,7,
1963,SF,B,DET,NHL,CHI,NHL,4,3,0,24,18,
1955,SF,A,MTL,NHL,NYR,NHL,4,1,0,24,9,
1960,SF,A,CHI,NHL,MTL,NHL,4,2,0,16,15,
1989,DSF,F,STL,NHL,TOR,NHL,4,1,0,20,16,
1945,SF,B,BOS,NHL,DET,NHL,4,1,0,16,10,
1922,SCF,,OTS,NHL,EDE,WCHL,2,0,0,3,1,
1986,DSF,C,PHI,NHL,NYR,NHL,4,2,0,22,13,
1996,CQF,H,ANA,NHL,PHO,NHL,4,3,0,17,17,
1999,CSF,I,PHI,NHL,PIT,NHL,4,2,0,15,14,
1966,SF,B,MTL,NHL,NYR,NHL,4,0,0,14,8,
2009,CQF,F,CHI,NHL,NAS,NHL,4,2,0,17,15,
1998,CQF,H,STL,NHL,PHO,NHL,4,3,0,19,16,
1981,DSF,D,STL,NHL,WIN,NHL,3,1,0,20,13,
1974,SF,,QUN,WHA,MFS,WHA,4,2,0,25,16,
1997,CQF,A,OTT,NHL,NJD,NHL,4,2,0,13,12,
1980,Pre,A,NYI,NHL,TOR,NHL,3,0,0,20,4,
1985,DSF,H,CAL,NHL,WIN,NHL,3,0,0,15,8,
1972,DSF,,WIJ,WHA,MFS,WHA,4,1,0,23,16,
1987,DF,J,NJD,NHL,WAS,NHL,4,3,0,25,23,
1982,CF,N,EDM,NHL,CHI,NHL,4,0,0,25,11,
1938,QF,C,DET,NHL,MTL,NHL,2,1,0,8,5,
2008,CQF,E,AND,NHL,SJS,NHL,4,2,0,18,10,
1936,SF,A,DET,NHL,MTL,NHL,3,2,0,13,8,
1985,DSF,E,TOR,NHL,CHI,NHL,3,0,0,18,9,
1961,SF,A,CHI,NHL,MTL,NHL,4,2,0,19,13,
1992,CF,N,LAK,NHL,TOR,NHL,4,3,0,22,23,
2002,CSF,L,MIN,NHL,VAN,NHL,4,3,0,26,17,
1913,F,,TBS,NHA,MOC,NHA,1,1,0,6,2,TG
1951,SF,A,DET,NHL,TOR,NHL,4,0,0,13,3,
1968,SCF,G,MTL,NHL,STL,NHL,4,0,0,12,3,
1941,SF,D,DET,NHL,BOS,NHL,2,0,0,9,5,
1997,CQF,D,WAS,NHL,BOS,NHL,4,2,0,15,13,
1937,SCF,E,CHI,NHL,TOR,NHL,3,1,0,10,8,
1931,QF,C,MTM,NHL,DTF,NHL,1,0,1,3,1,TG
1931,SCF,E,TOR,NHL,NYR,NHL,3,0,0,18,10,
1999,CQF,E,SJS,NHL,STL,NHL,4,3,0,20,22,
1952,SCF,C,MTL,NHL,BOS,NHL,4,1,0,16,9,
2002,CQF,B,NJD,NHL,BOS,NHL,4,1,0,13,8,
1990,SCF,O,PIT,NHL,MNS,NHL,4,2,0,28,16,
1973,DSF,,MFS,WHA,EDO,WHA,4,1,0,22,14,
2001,CF,M,CAR,NHL,TOR,NHL,4,2,0,10,6,
1974,QF,F,BUF,NHL,CHI,NHL,4,1,0,20,10,
1995,CSF,I,FLO,NHL,PHI,NHL,4,2,0,15,11,
1989,DSF,C,NYR,NHL,NYI,NHL,4,1,0,22,13,
1958,SF,B,TOR,NHL,BOS,NHL,4,3,0,20,21,
1992,DF,I,MTL,NHL,BUF,NHL,4,0,0,16,12,
1925,SF,,VIC,WCHL,SAS,WCHL,1,0,1,4,3,TG
1979,QF,L,NYI,NHL,BOS,NHL,4,1,0,19,14,
1990,DSF,D,WAS,NHL,NYR,NHL,4,2,0,16,16,
1973,DSF,,CHC,WHA,NEW,WHA,4,3,0,24,23,
1991,DF,K,CHI,NHL,DET,NHL,4,0,0,11,6,
1981,DF,K,NYI,NHL,NYR,NHL,4,2,0,27,20,
1976,SF,I,MTL,NHL,NYI,NHL,4,2,0,19,13,
2001,CQF,G,SJS,NHL,PHO,NHL,4,1,0,13,7,
2010,CSF,L,SJS,NHL,DET,NHL,4,3,0,18,18,
1974,SF,,HOU,WHA,SDM,WHA,4,0,0,17,5,
2003,CQF,G,CAL,NHL,VAN,NHL,4,3,0,19,16,
1987,CF,N,EDM,NHL,DET,NHL,4,1,0,23,16,
1963,SF,A,TOR,NHL,MTL,NHL,4,3,0,17,14,
1977,SF,J,BOS,NHL,PHI,NHL,4,1,0,21,15,
1972,DSF,,NEW,WHA,OTN,WHA,4,1,0,24,17,
2000,CSF,L,STL,NHL,DAL,NHL,4,0,0,13,6,
1980,Pre,C,EDM,NHL,MTL,NHL,3,0,0,15,6,
1956,SF,A,BOS,NHL,DET,NHL,4,1,0,15,14,
1994,CF,M,NJD,NHL,PHI,NHL,4,2,0,20,14,
1957,SF,A,MTL,NHL,DET,NHL,4,0,0,19,6,
1933,QF,B,CHI,NHL,MTL,NHL,1,0,1,4,3,TG
2001,CSF,I,CAR,NHL,MTL,NHL,4,2,0,21,12,
1977,QF,,WIJ,WHA,BIR,WHA,4,1,0,29,12,
1941,SF,D,DET,NHL,BOS,NHL,2,0,0,9,5,
2003,CQF,E,DET,NHL,NAS,NHL,4,2,0,12,9,
2000,CQF,H,STL,NHL,SJS,NHL,4,2,0,16,11,
2006,CQF,E,DET,NHL,CAL,NHL,4,2,0,18,10,
1974,Pre,B,CHI,NHL,BOS,NHL,2,1,0,12,15,
1981,DSF,C,CHI,NHL,MNS,NHL,3,1,0,14,14,
1995,CQF,B,PIT,NHL,WAS,NHL,4,2,0,21,17,
1986,DF,K,DET,NHL,TOR,NHL,4,3,0,20,18,
1988,DF,J,PHI,NHL,PIT,NHL,4,3,0,31,24,
1982,DSF,C,NYR,NHL,PHI,NHL,3,0,0,18,9,
1990,CF,M,PIT,NHL,BOS,NHL,4,2,0,27,18,
1993,CSF,L,VAN,NHL,DAL,NHL,4,1,0,18,11,
1985,DSF,E,TOR,NHL,CHI,NHL,3,0,0,18,9,
1988,DSF,C,PHI,NHL,WAS,NHL,4,2,0,25,19,
1918,F,,MTL,NHL,OTS,NHL,4,1,0,26,18,
2000,CSF,K,COL,NHL,LAK,NHL,4,3,0,17,10,
1988,DF,K,CHI,NHL,STL,NHL,4,1,0,19,12,
1986,SCF,O,EDM,NHL,PHI,NHL,4,3,0,22,18,
2010,CQF,F,SJS,NHL,LAK,NHL,4,2,0,20,20,
1983,DF,J,NYI,NHL,WAS,NHL,4,1,0,20,13,
1974,SF,,HOU,WHA,SDM,WHA,4,0,0,17,5,
1999,SCF,O,NJD,NHL,DAL,NHL,4,2,0,15,9,
2006,CSF,L,AND,NHL,VAN,NHL,4,1,0,14,8,
1989,CF,M,BOS,NHL,WAS,NHL,4,0,0,15,6,
1988,SCF,O,CAL,NHL,MTL,NHL,4,2,0,19,16,
1997,CQF,E,DAL,NHL,SJS,NHL,4,2,0,16,12,
1987,DSF,F,STL,NHL,CHI,NHL,4,1,0,21,17,
1995,CF,N,COL,NHL,DET,NHL,4,2,0,20,16,
1992,SCF,O,MTL,NHL,LAK,NHL,4,1,0,15,12,
1937,SF,D,CHI,NHL,NYA,NHL,2,1,0,5,5,
1913,F,,TBS,NHA,MOC,NHA,1,1,0,6,2,TG
1976,SF,I,MTL,NHL,NYI,NHL,4,2,0,19,13,
1998,CQF,A,PIT,NHL,NJD,NHL,4,3,0,21,18,
1974,Pre,C,PIT,NHL,STL,NHL,2,0,0,9,6,
2010,CQF,F,SJS,NHL,LAK,NHL,4,2,0,20,20,
1975,SF,,WIJ,WHA,CAC,WHA,4,1,0,22,13,
2006,CQF,G,VAN,NHL,DAL,NHL,4,3,0,13,12,
1971,SF,F,NYR,NHL,CHI,NHL,4,0,0,17,9,
1999,CQF,E,SJS,NHL,STL,NHL,4,3,0,20,22,
1972,QF,C,CHI,NHL,STL,NHL,4,1,0,22,9,
1957,SCF,C,MTL,NHL,BOS,NHL,4,2,0,16,14,
1979,SCF,O,NYI,NHL,PHI,NHL,4,2,0,26,25,
1975,SF,,HOU,WHA,NEW,WHA,4,3,0,19,21,
1967,QF,D,MNS,NHL,LAK,NHL,4,3,0,26,21,
2011,CSF,I,NYR,NHL,WAS,NHL,4,3,0,15,13,
1934,QF,B,MTM,NHL,CHI,NHL,1,0,1,1,0,TG
1921,F,,VML,PCHA,SEA,PCHA,2,0,0,2,0,TG
1924,F,,MTL,NHL,HAM,NHL,0,0,0,0,0,DEF
2010,CSF,J,BOS,NHL,PHI,NHL,4,0,0,20,7,
1982,DSF,G,EDM,NHL,WIN,NHL,3,0,0,14,9,
1980,SCF,O,NYI,NHL,MNS,NHL,4,1,0,26,16,
1995,CQF,G,CHI,NHL,CAL,NHL,4,0,0,16,7,
1996,CSF,J,PHI,NHL,BUF,NHL,4,1,0,21,13,
1970,QF,C,CHI,NHL,PHI,NHL,4,0,0,20,8,
1988,DF,L,CAL,NHL,LAK,NHL,4,0,0,22,11,
1973,DSF,,HOU,WHA,WIJ,WHA,4,0,0,23,9,
1939,SCF,E,NYR,NHL,TOR,NHL,4,2,0,14,11,
2005,CSF,I,BUF,NHL,OTT,NHL,4,1,0,16,13,
1920,F,,VML,PCHA,SEA,PCHA,2,0,0,13,2,TG
1935,QF,B,TOR,NHL,BOS,NHL,1,1,0,8,6,TG
2008,CQF,F,DET,NHL,CBS,NHL,4,0,0,18,7,
1970,SF,E,MTL,NHL,MNS,NHL,4,2,0,27,19,
1940,SCF,E,BOS,NHL,DET,NHL,4,0,0,12,6,
2008,CQF,G,VAN,NHL,STL,NHL,4,0,0,11,5,
1987,DSF,A,MTL,NHL,HAR,NHL,4,2,0,23,20,
1985,DSF,B,MTL,NHL,BOS,NHL,3,0,0,10,6,
1983,DF,K,MNS,NHL,STL,NHL,4,3,0,19,17,
1936,SF,A,DET,NHL,MTL,NHL,3,2,0,13,8,
2003,CQF,F,SJS,NHL,STL,NHL,4,1,0,12,9,
1994,CQF,F,SJS,NHL,CAL,NHL,4,3,0,26,35,
1976,SF,J,BOS,NHL,PHI,NHL,4,0,0,14,8,
1991,CF,N,CHI,NHL,EDM,NHL,4,0,0,21,8,
1987,SCF,O,EDM,NHL,BOS,NHL,4,0,1,21,12,
1989,DSF,H,EDM,NHL,WIN,NHL,4,3,0,24,22,
1994,CQF,E,DET,NHL,DAL,NHL,4,1,0,17,10,
1989,DF,J,WAS,NHL,NYR,NHL,4,1,0,22,15,
1992,DSF,E,STL,NHL,CHI,NHL,4,0,0,13,6,
2010,CQF,G,DET,NHL,PHO,NHL,4,0,0,18,10,
1980,Pre,H,MNS,NHL,BOS,NHL,3,0,0,20,13,
1979,QF,I,PHI,NHL,NYR,NHL,4,1,0,14,7,
1977,Pre,A,PHI,NHL,COR,NHL,2,0,0,6,3,
1995,CSF,J,PIT,NHL,NYR,NHL,4,1,0,21,15,
1987,DSF,E,DET,NHL,TOR,NHL,4,2,0,32,20,
1925,SCF,,MTM,NHL,VIC,WCHL,3,1,0,10,3,
2001,CQF,C,CAR,NHL,NJD,NHL,4,2,0,9,11,
1978,QF,G,BOS,NHL,PIT,NHL,4,0,0,16,7,
1982,DF,J,NYI,NHL,NYR,NHL,4,2,0,28,15,
1983,DSF,B,QUE,NHL,BUF,NHL,3,0,0,13,5,
1985,DF,I,MTL,NHL,HAR,NHL,4,3,0,16,13,
1974,QF,,HOU,WHA,CLC,WHA,4,1,0,24,14,
1982,DSF,B,BUF,NHL,MTL,NHL,3,0,0,8,2,
2006,CQF,H,SJS,NHL,NAS,NHL,4,1,0,16,14,
1993,CSF,J,NJD,NHL,BOS,NHL,4,2,0,22,17,
1951,SCF,C,DET,NHL,MTL,NHL,4,0,0,11,2,
1969,QF,C,STL,NHL,MNS,NHL,4,2,0,20,16,
1992,DSF,B,MTL,NHL,QUE,NHL,4,2,0,19,16,
1975,ACF,,WIJ,WHA,HOU,WHA,4,0,0,24,11,
1976,DSF,,QUN,WHA,NEW,WHA,4,1,0,23,14,
2008,CQF,A,BOS,NHL,MTL,NHL,4,0,0,17,6,
1994,CQF,G,VAN,NHL,STL,NHL,4,3,0,27,27,
1985,CF,N,CAL,NHL,STL,NHL,4,3,0,28,22,
1984,DSF,G,EDM,NHL,LAK,NHL,3,0,0,11,7,
2006,SCF,O,AND,NHL,OTT,NHL,4,1,0,16,11,
2007,SCF,O,DET,NHL,PIT,NHL,4,2,0,17,10,
1972,SF,F,CHI,NHL,NYR,NHL,4,1,0,15,11,
1981,SCF,O,NYI,NHL,VAN,NHL,4,0,0,18,10,
1926,QF,B,BOS,NHL,CHI,NHL,1,0,1,10,5,TG
2008,CQF,H,CHI,NHL,CAL,NHL,4,2,0,21,16,
1980,Pre,B,STL,NHL,PIT,NHL,3,2,0,20,21,
1986,CF,N,EDM,NHL,DET,NHL,4,1,0,16,10,
1917,F,,VML,PCHA,SEA,PCHA,1,0,1,3,2,TG
1951,SF,A,DET,NHL,TOR,NHL,4,0,0,13,3,
1990,DSF,E,MNS,NHL,CHI,NHL,4,2,0,23,16,
1989,DSF,H,EDM,NHL,WIN,NHL,4,3,0,24,22,
1985,DF,J,NYR,NHL,WAS,NHL,4,2,0,20,25,
1975,QF,,HOU,WHA,SDM,WHA,4,2,0,26,19,
1933,SCF,E,CHI,NHL,DET,NHL,3,1,0,9,7,
1932,SCF,E,NYR,NHL,TOR,NHL,3,1,0,11,5,
1931,SCF,E,TOR,NHL,NYR,NHL,3,0,0,18,10,
1967,QF,B,CHI,NHL,NYR,NHL,4,2,0,18,12,
1925,SF,,MTM,NHL,PIP,NHL,1,0,1,6,4,TG
1976,DSF,,WIJ,WHA,SDM,WHA,4,3,0,28,19,
2000,CQF,H,STL,NHL,SJS,NHL,4,2,0,16,11,
1978,QF,G,BOS,NHL,PIT,NHL,4,0,0,16,7,
1978,ACF,,WIJ,WHA,EDO,WHA,4,2,0,21,26,
1977,QF,,NEW,WHA,EDO,WHA,4,1,0,23,9,
2005,CQF,B,CAR,NHL,MTL,NHL,4,2,0,15,17,
1990,DSF,B,MTL,NHL,BUF,NHL,4,2,0,29,24,
1949,SF,A,DET,NHL,TOR,NHL,4,3,0,10,11,
1969,QF,B,BOS,NHL,NYR,NHL,4,2,0,25,16,
2008,CQF,H,CHI,NHL,CAL,NHL,4,2,0,21,16,
1979,QF,K,MNS,NHL,MTL,NHL,4,3,0,18,21,
1969,SF,F,STL,NHL,PIT,NHL,4,2,0,19,10,
1982,DSF,D,NYI,NHL,WAS,NHL,3,1,0,19,11,
1956,SCF,C,MTL,NHL,BOS,NHL,4,1,0,15,6,
1972,DF,,NEW,WHA,CLC,WHA,4,1,0,16,14,
1989,SCF,O,EDM,NHL,BOS,NHL,4,1,0,20,8,
2009,CSF,J,PHI,NHL,BOS,NHL,4,3,0,22,20,
1983,DF,J,NYI,NHL,WAS,NHL,4,1,0,20,13,
2011,CSF,K,LAK,NHL,STL,NHL,4,0,0,15,6,
2009,CQF,C,BOS,NHL,BUF,NHL,4,2,0,16,15,
1948,SF,B,TOR,NHL,BOS,NHL,4,1,0,16,10,
2009,CQF,H,DET,NHL,PHO,NHL,4,3,0,26,18,
2005,CQF,G,ANA,NHL,CAL,NHL,4,3,0,17,16,
1943,SCF,C,MTL,NHL,CHI,NHL,4,0,0,16,8,
2002,CSF,I,OTT,NHL,PHI,NHL,4,2,0,17,10,
1976,Pre,B,BUF,NHL,MNS,NHL,2,0,0,11,3,
1973,SCF,G,PHI,NHL,BOS,NHL,4,2,0,15,13,
1966,SF,B,MTL,NHL,NYR,NHL,4,0,0,14,8,
2000,CQF,A,NJD,NHL,CAR,NHL,4,2,0,20,8,
1994,CSF,I,PHI,NHL,NYR,NHL,4,0,0,18,10,
2006,CQF,C,NYR,NHL,ATL,NHL,4,0,0,17,6,
1981,SCF,O,NYI,NHL,VAN,NHL,4,0,0,18,10,
2011,CF,N,LAK,NHL,PHO,NHL,4,1,0,14,8,
1997,CSF,J,BUF,NHL,MTL,NHL,4,0,0,17,10,
1994,CSF,K,DET,NHL,SJS,NHL,4,0,0,24,6,
1993,CQF,F,VAN,NHL,CAL,NHL,4,3,0,23,20,
1993,CQF,C,NJD,NHL,BUF,NHL,4,3,0,14,14,
1962,SF,B,DET,NHL,CHI,NHL,4,2,0,25,19,
1977,SCF,K,MTL,NHL,BOS,NHL,4,2,0,18,13,
1998,CQF,B,BUF,NHL,OTT,NHL,4,0,0,12,6,
1980,Pre,D,NYR,NHL,LAK,NHL,3,1,0,23,12,
1965,SF,B,DET,NHL,CHI,NHL,4,2,0,22,10,
1914,SCF,,VML,PCHA,OT1,NHA,3,0,0,26,8,
1967,QF,A,MTL,NHL,BOS,NHL,4,0,0,15,8,
1950,SF,A,MTL,NHL,DET,NHL,4,2,0,13,12,
1975,Pre,C,LAK,NHL,ATF,NHL,2,0,0,3,1,
1915,SCF,,MOC,NHA,PO1,PCHA,3,2,0,15,13,
1988,DF,J,PHI,NHL,PIT,NHL,4,3,0,31,24,
1984,DSF,A,MTL,NHL,BOS,NHL,3,2,0,19,17,
1973,DF,,CHC,WHA,TOT,WHA,4,3,0,34,27,
2001,CQF,D,TOR,NHL,NYI,NHL,4,3,0,22,21,
1972,SF,E,MTL,NHL,PHI,NHL,4,1,0,19,13,
1969,SF,F,STL,NHL,PIT,NHL,4,2,0,19,10,
2001,CQF,H,STL,NHL,CHI,NHL,4,1,0,13,5,
1983,DSF,B,QUE,NHL,BUF,NHL,3,0,0,13,5,
1925,F,,MTM,NHL,OTS,NHL,1,0,1,2,1,TG
1979,SF,M,PHI,NHL,MNS,NHL,4,1,0,27,14,
2008,CF,N,DET,NHL,CHI,NHL,4,1,0,19,10,
1969,SCF,G,BOS,NHL,STL,NHL,4,0,0,20,7,
1997,CQF,A,OTT,NHL,NJD,NHL,4,2,0,13,12,
2001,CF,N,DET,NHL,COL,NHL,4,3,0,22,13,
2008,SCF,O,PIT,NHL,DET,NHL,4,3,0,14,17,
1930,SF,D,CHI,NHL,NYR,NHL,2,0,0,3,0,TG
2000,CQF,F,LAK,NHL,DET,NHL,4,2,0,15,17,
1998,CQF,D,TOR,NHL,PHI,NHL,4,2,0,9,11,
1960,SCF,C,CHI,NHL,DET,NHL,4,2,0,19,12,
2000,CQF,C,PIT,NHL,WAS,NHL,4,2,0,14,10,
2009,CSF,J,PHI,NHL,BOS,NHL,4,3,0,22,20,
1990,DSF,B,MTL,NHL,BUF,NHL,4,2,0,29,24,
2005,CF,N,EDM,NHL,ANA,NHL,4,1,0,16,13,
2005,CSF,K,EDM,NHL,SJS,NHL,4,2,0,19,12,
2000,CF,N,COL,NHL,STL,NHL,4,1,0,17,11,
1998,CQF,A,PIT,NHL,NJD,NHL,4,3,0,21,18,
1997,CQF,F,EDM,NHL,COL,NHL,4,3,0,19,16,
1993,CF,M,NYR,NHL,NJD,NHL,4,3,0,18,16,
2001,CQF,B,OTT,NHL,PHI,NHL,4,1,0,11,2,
1983,DSF,H,CAL,NHL,VAN,NHL,3,1,0,14,13,
1921,F,,REG,WCHL,EDE,WCHL,1,0,1,3,2,TG
2009,CQF,A,MTL,NHL,WAS,NHL,4,3,0,20,22,
2009,CQF,G,VAN,NHL,LAK,NHL,4,2,0,25,18,
1981,DSF,C,CHI,NHL,MNS,NHL,3,1,0,14,14,
2001,CF,M,CAR,NHL,TOR,NHL,4,2,0,10,6,
1996,SCF,O,DET,NHL,PHI,NHL,4,0,0,16,6,
1973,SF,E,BOS,NHL,CHI,NHL,4,2,0,28,20,
1930,QF,C,NYR,NHL,MTM,NHL,2,0,0,8,1,TG
2007,CQF,D,NYR,NHL,NJD,NHL,4,1,0,19,12,
1944,SCF,C,TOR,NHL,DET,NHL,4,3,0,9,9,
1925,SCF,,MTM,NHL,VIC,WCHL,3,1,0,10,3,
1996,CQF,H,ANA,NHL,PHO,NHL,4,3,0,17,17,
1934,SF,D,MTM,NHL,NYR,NHL,1,0,1,5,4,TG
