playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
poulisk01,1912,VA1,PCHA,L,3,2,0,2,5
camerha01,1913,TBS,NHA,D,2,1,0,1,4
berlilo01,1918,MTL,NHL,L,5,1,1,2,0
cleghsp01,1919,OTS,NHL,D,5,0,1,1,4
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
tobinch01,1921,VML,PCHA,R,5,0,0,0,0
mcgifro01,1913,TBS,NHA,F,3,2,0,2,25
cleghod01,1918,MTL,NHL,C,5,2,0,2,9
rickero01,1919,SEA,PCHA,D,5,2,0,2,9
bouchbi01,1924,MTL,NHL,R,4,1,1,2,13
holmeha01,1924,VIC,WCHL,G,4,0,0,0,0
bouchbo01,1923,MTL,NHL,F,3,0,0,0,0
dinsmch01,1925,MTM,NHL,F,4,0,0,0,2
ulricja01,1913,VA1,PCHA,R,3,0,0,0,3
fredrfr01,1924,VIC,WCHL,C,4,3,3,6,6
rickero01,1916,SEA,PCHA,D,4,0,1,1,23
vezinge01,1918,MTL,NHL,G,5,0,0,0,0
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
bouchge01,1920,OTS,NHL,D,5,2,0,2,9
matzjo01,1924,MTL,NHL,F,4,0,0,0,2
smailwa01,1912,VA1,PCHA,L,1,0,0,0,0
mackeja01,1920,OTS,NHL,F,4,0,0,0,0
holmeha01,1919,SEA,PCHA,G,5,0,0,0,0
manthsy01,1923,MTL,NHL,D,4,0,0,0,0
bouchfr01,1922,VAM,PCHA,C,4,2,0,2,0
denneco01,1917,TOA,NHL,L/C,5,3,1,4,0
denneco01,1921,TRS,NHL,L/C,5,3,2,5,2
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
corbebe01,1915,MOC,NHA,D,5,0,1,1,32
duncaar01,1923,VAM,PCHA,D,2,0,0,0,6
bouchge01,1922,OTS,NHL,D,6,2,1,3,6
cleghod01,1923,MTL,NHL,R/C,4,0,1,1,0
oatmaru01,1925,VIC,WCHL,R,4,0,0,0,10
winklha01,1922,EDE,WCHL,G,2,0,0,0,0
smailwa01,1912,VA1,PCHA,L,1,0,0,0,0
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
corbeco01,1913,TBS,NHA,D,2,0,0,0,0
brucemo01,1920,OTS,NHL,F,5,0,0,0,0
rileyji01,1919,SEA,PCHA,L,5,0,1,1,0
bensobo01,1923,CAT,WCHL,D,2,0,0,0,0
taylocy01,1920,VML,PCHA,L,3,0,1,1,5
bellbi01,1923,MTL,NHL,F,3,0,0,0,0
noblere01,1925,MTM,NHL,D,4,0,0,0,4
benedcl01,1920,OTS,NHL,G,5,0,0,0,0
holmeha01,1919,SEA,PCHA,G,5,0,0,0,0
brucemo01,1919,OTS,NHL,F,5,0,0,0,0
wilsocu01,1918,SEA,PCHA,R,5,1,3,4,6
smithto01,1916,MOC,NHA,C,4,2,0,2,3
sheppjo01,1922,EDE,WCHL,C,1,0,0,0,0
phillme01,1925,MTM,NHL,F,4,1,1,2,0
malleke01,1914,VML,PCHA,C,3,0,0,0,0
holmeha01,1916,SEA,PCHA,G,4,0,0,0,0
skinnal01,1923,VAM,PCHA,R,2,0,0,0,0
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
stanlba01,1914,VML,PCHA,R,3,6,0,6,0
marksja01,1912,QU1,NHA,R,3,2,0,2,2
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
brucemo01,1919,OTS,NHL,F,5,0,0,0,0
smyliro01,1921,TRS,NHL,L,5,1,3,4,0
cookll01,1923,VAM,PCHA,D,2,0,0,0,4
meekiha01,1917,TOA,NHL,L,5,1,2,3,0
skinnal01,1920,VML,PCHA,R,3,4,0,4,14
murrato01,1915,PO1,PCHA,G,5,0,0,0,0
frasego01,1925,VIC,WCHL,D,4,0,0,0,14
anderjo03,1925,VIC,WCHL,L,1,0,0,0,0
morrijo01,1922,EDE,WCHL,R,2,1,0,1,0
randake01,1921,TRS,NHL,D/R,4,1,0,1,19
mcdonra01,1917,VML,PCHA,L,3,2,1,3,9
cleghod01,1923,MTL,NHL,R/C,4,0,1,1,0
merriho01,1914,OT1,NHA,D,3,0,0,0,0
carpeed01,1916,SEA,PCHA,D,4,0,0,0,3
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
mummeha01,1917,TOA,NHL,D,5,0,6,6,0
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
bouchbo01,1923,MTL,NHL,F,3,0,0,0,0
holmeha01,1925,VIC,WCHL,G,4,0,0,0,0
munrodu01,1925,MTM,NHL,D,4,1,0,1,6
benedcl01,1920,OTS,NHL,G,5,0,0,0,0
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
tobinch01,1915,PO1,PCHA,R,5,2,1,3,12
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
lehmahu01,1920,VML,PCHA,G,5,0,0,0,0
reidch01,1923,CAT,WCHL,G,2,0,0,0,0
lehmahu01,1922,VAM,PCHA,G,4,0,0,0,0
carsofr01,1925,MTM,NHL,R,4,0,0,0,0
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
cleghsp01,1923,MTL,NHL,D,4,2,1,3,2
benedcl01,1920,OTS,NHL,G,5,0,0,0,0
halljo01,1912,QU1,NHA,D,3,0,0,0,7
camerha01,1921,TRS,NHL,D,4,0,2,2,11
wilsocu01,1916,SEA,PCHA,R,4,1,2,3,0
skinnal01,1917,TOA,NHL,R,5,8,2,10,0
rowebo01,1912,VA1,PCHA,D,3,2,0,2,9
poulisk01,1912,VA1,PCHA,L,3,2,0,2,5
berlilo01,1918,MTL,NHL,L,5,1,1,2,0
parkeer01,1922,VAM,PCHA,R,4,0,2,2,2
lalonne01,1918,MTL,NHL,C,5,6,0,6,3
cookll01,1921,VML,PCHA,D,5,1,0,1,6
gerared01,1921,TRS,NHL,D,1,0,0,0,0
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
brucemo01,1920,OTS,NHL,F,5,0,0,0,0
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
pitredi01,1915,MOC,NHA,R,5,4,1,5,15
siebeba01,1925,MTM,NHL,L,4,1,2,3,4
oatmaru01,1925,VIC,WCHL,R,4,0,0,0,10
nighbfr01,1922,OTS,NHL,C,6,1,1,2,10
pitredi01,1918,MTL,NHL,R,5,0,3,3,0
parkeer01,1921,VML,PCHA,R,5,0,3,3,0
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
helmaha01,1922,OTS,NHL,D,2,0,0,0,0
carpeed01,1916,SEA,PCHA,D,4,0,0,0,3
holmeha01,1918,SEA,PCHA,G,5,0,0,0,0
holmeha01,1919,SEA,PCHA,G,5,0,0,0,0
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
benedcl01,1922,OTS,NHL,G,6,0,0,0,2
lavioja01,1916,MOC,NHA,L,4,1,2,3,9
adamsja01,1920,VML,PCHA,C,5,2,1,3,6
skinnal01,1922,VAM,PCHA,R,3,1,1,2,6
skinnal01,1921,VML,PCHA,R,5,0,1,1,12
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
irvinde01,1915,PO1,PCHA,D,5,0,0,0,14
lehmahu01,1917,VML,PCHA,G,5,0,0,0,0
lindsbe01,1913,VA1,PCHA,G,3,0,0,0,0
stackte01,1921,TRS,NHL,D,4,0,0,0,0
morenho01,1923,MTL,NHL,C,4,4,2,6,4
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
gardihe01,1923,CAT,WCHL,D,2,1,0,1,0
lindsbe01,1912,VA1,PCHA,G,3,0,0,0,0
malleke01,1914,VML,PCHA,C,3,0,0,0,0
rickero01,1919,SEA,PCHA,D,5,2,0,2,9
joliaau01,1923,MTL,NHL,L,4,3,1,4,6
trappbo01,1922,EDE,WCHL,D,2,0,0,0,2
randake01,1921,TRS,NHL,D/R,4,1,0,1,19
duncaar01,1922,VAM,PCHA,D,4,2,2,4,0
keatsdu01,1922,EDE,WCHL,C,2,0,0,0,4
noblere01,1925,MTM,NHL,D,4,0,0,0,4
dinsmch01,1925,MTM,NHL,F,4,0,0,0,2
harrism01,1915,PO1,PCHA,L,5,4,2,6,23
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
cleghsp01,1919,OTS,NHL,D,5,0,1,1,4
broadpu01,1920,OTS,NHL,R,4,2,0,2,0
loughcl01,1924,VIC,WCHL,D,4,1,0,1,4
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
uksilch01,1915,PO1,PCHA,R,5,2,0,2,6
broadpu01,1919,OTS,NHL,R,4,0,0,0,3
lehmahu01,1923,VAM,PCHA,G,2,0,0,0,0
adamsbi01,1920,VML,PCHA,R,4,0,0,0,0
rossar01,1914,OT1,NHA,D,3,0,0,0,12
bouchbi01,1924,MTL,NHL,R,4,1,1,2,13
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
foystfr01,1916,SEA,PCHA,L,4,7,2,9,3
andrell01,1921,TRS,NHL,F,5,2,0,2,3
mcgifro01,1913,TBS,NHA,F,3,2,0,2,25
holmeha01,1924,VIC,WCHL,G,4,0,0,0,0
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
darraja01,1919,OTS,NHL,R/L,5,5,2,7,3
rowebo01,1919,SEA,PCHA,D,5,2,1,3,13
stewane01,1925,MTM,NHL,C,4,6,1,7,14
skinnal01,1923,VAM,PCHA,R,2,0,0,0,0
anderer02,1923,CAT,WCHL,R,2,0,0,0,2
hitchli01,1922,OTS,NHL,D,5,1,0,1,4
bouchge01,1919,OTS,NHL,D,5,2,0,2,2
morrijo01,1922,EDE,WCHL,R,2,1,0,1,0
arbouam01,1915,MOC,NHA,L,4,3,0,3,8
desirsy01,1920,VML,PCHA,D,4,0,0,0,6
lehmahu01,1923,VAM,PCHA,G,2,0,0,0,0
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
cookll01,1922,VAM,PCHA,D,4,0,1,1,4
morribe01,1919,SEA,PCHA,C,5,0,2,2,0
benedcl01,1919,OTS,NHL,G,5,0,0,0,0
trappbo01,1922,EDE,WCHL,D,2,0,0,0,2
smithto01,1916,MOC,NHA,C,4,2,0,2,3
holwaal01,1925,MTM,NHL,D,2,0,0,0,0
noblere01,1925,MTM,NHL,D,4,0,0,0,4
gagnear01,1922,EDE,WCHL,R,2,0,0,0,2
noblere01,1917,TOA,NHL,L,5,2,1,3,0
wilsocu01,1913,TBS,NHA,R,3,3,0,3,15
duncaar01,1921,VML,PCHA,D,5,0,1,1,9
randake01,1917,TOA,NHL,R/D,5,1,0,1,0
bellbi01,1923,MTL,NHL,F,3,0,0,0,0
tobinch01,1919,SEA,PCHA,R,5,0,0,0,0
walkeja01,1924,VIC,WCHL,L,4,4,2,6,0
randake01,1921,TRS,NHL,D/R,4,1,0,1,19
brandru01,1922,EDE,WCHL,L,1,0,0,0,0
stuarbi01,1921,TRS,NHL,D,5,0,2,2,6
rowebo01,1916,SEA,PCHA,D,4,0,2,2,0
walkeja01,1916,SEA,PCHA,C,4,1,2,3,0
walkeja01,1913,TBS,NHA,L,3,1,0,1,3
malleke01,1914,VML,PCHA,C,3,0,0,0,0
darraja01,1914,OT1,NHA,C,2,3,0,3,6
vezinge01,1915,MOC,NHA,G,5,0,0,0,0
adamsja01,1920,VML,PCHA,C,5,2,1,3,6
wilsocu01,1923,CAT,WCHL,L,2,0,0,0,2
meekiha01,1924,VIC,WCHL,L,4,0,1,1,2
brucemo01,1919,OTS,NHL,F,5,0,0,0,0
cookll01,1921,VML,PCHA,D,5,1,0,1,6
matzjo01,1924,MTL,NHL,F,4,0,0,0,2
darraja01,1920,OTS,NHL,R/L,5,5,0,5,12
vezinge01,1924,MTL,NHL,G,4,0,0,0,0
corbebe01,1918,MTL,NHL,D,5,0,1,1,3
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
denneco01,1922,VAM,PCHA,C,3,0,0,0,0
holmeha01,1924,VIC,WCHL,G,4,0,0,0,0
nichosi01,1919,SEA,PCHA,L,4,0,0,0,0
dennecy01,1919,OTS,NHL,L,5,0,2,2,3
walkeja01,1918,SEA,PCHA,C,5,3,0,3,9
bouchge01,1922,OTS,NHL,D,6,2,1,3,6
parkeer01,1921,VML,PCHA,R,5,0,3,3,0
broadpu01,1922,OTS,NHL,R,6,6,1,7,12
lehmahu01,1914,VML,PCHA,G,3,0,0,0,0
frasego01,1925,VIC,WCHL,D,4,0,0,0,14
vezinge01,1923,MTL,NHL,G,4,0,0,0,0
foystfr01,1925,VIC,WCHL,L,4,0,0,0,2
roachjo01,1921,TRS,NHL,G,5,0,0,0,0
oatmaed01,1915,PO1,PCHA,C,5,3,1,4,16
rickero01,1918,SEA,PCHA,D,5,1,2,3,0
bostrhe01,1922,EDE,WCHL,D,1,0,0,0,0
duncaar01,1921,VML,PCHA,D,5,0,1,1,9
berlilo01,1918,MTL,NHL,L,5,1,1,2,0
campbea01,1922,EDE,WCHL,L,2,0,0,0,0
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
morenho01,1924,MTL,NHL,C,4,4,1,5,4
wilsocu01,1916,SEA,PCHA,R,4,1,2,3,0
lehmahu01,1922,VAM,PCHA,G,4,0,0,0,0
halljo01,1918,MTL,NHL,D,5,0,0,0,6
skinnal01,1920,VML,PCHA,R,3,4,0,4,14
corbebe01,1915,MOC,NHA,D,5,0,1,1,32
smailwa01,1912,VA1,PCHA,L,1,0,0,0,0
bellbi01,1923,MTL,NHL,F,3,0,0,0,0
smithto01,1916,MOC,NHA,C,4,2,0,2,3
crawfru01,1912,QU1,NHA,R,3,3,0,3,19
haldeha01,1924,VIC,WCHL,R,4,2,1,3,8
coutubi01,1916,MOC,NHA,D,4,0,0,0,36
mcdonra01,1918,SEA,PCHA,L,5,1,1,2,3
bouchbo01,1923,MTL,NHL,F,3,0,0,0,0
headlfe01,1924,MTL,NHL,D,4,0,0,0,0
meekiha01,1925,VIC,WCHL,L,4,0,0,0,6
lavioja01,1915,MOC,NHA,L,2,0,0,0,6
stewane01,1925,MTM,NHL,C,4,6,1,7,14
stackte01,1921,TRS,NHL,D,4,0,0,0,0
carpeed01,1916,SEA,PCHA,D,4,0,0,0,3
bouchge01,1919,OTS,NHL,D,5,2,0,2,2
benedcl01,1925,MTM,NHL,G,4,0,0,0,0
carpeed01,1916,SEA,PCHA,D,4,0,0,0,3
duncaar01,1922,VAM,PCHA,D,4,2,2,4,0
anderjo03,1924,VIC,WCHL,L,4,1,0,1,10
gerared01,1921,TRS,NHL,D,1,0,0,0,0
mcnamge02,1913,TBS,NHA,D,3,2,0,2,4
cleghsp01,1923,MTL,NHL,D,4,2,1,3,2
anderer02,1923,CAT,WCHL,R,2,0,0,0,2
walkeja01,1919,SEA,PCHA,C,5,1,3,4,0
hartgi01,1924,VIC,WCHL,R,4,2,1,3,0
benedcl01,1920,OTS,NHL,G,5,0,0,0,0
rileyji01,1916,SEA,PCHA,L,4,0,0,0,3
rothssa01,1925,MTM,NHL,F,4,0,0,0,0
stackte01,1921,TRS,NHL,D,4,0,0,0,0
malleke01,1914,VML,PCHA,C,3,0,0,0,0
barboal01,1915,PO1,PCHA,C,5,0,0,0,0
fredrfr01,1925,VIC,WCHL,C,4,1,1,2,10
haldeha01,1925,VIC,WCHL,D,4,1,0,1,8
haldeha01,1924,VIC,WCHL,R,4,2,1,3,8
darraja01,1919,OTS,NHL,R/L,5,5,2,7,3
prodggo01,1912,VA1,PCHA,R,2,1,0,1,2
mummeha01,1916,MOC,NHA,D,4,0,0,0,35
cleghsp01,1924,MTL,NHL,D,4,0,0,0,2
frasego01,1924,VIC,WCHL,D,4,2,1,3,6
patrile01,1913,VA1,PCHA,D,3,2,0,2,5
mummeha01,1912,QU1,NHA,D,3,1,0,1,7
taylocy01,1920,VML,PCHA,L,3,0,1,1,5
coutubi01,1916,MOC,NHA,D,4,0,0,0,36
foystfr01,1919,SEA,PCHA,C,5,6,1,7,7
morribe01,1923,CAT,WCHL,C,2,0,0,0,2
holmeha01,1913,TBS,NHA,G,3,0,0,0,0
bellbi01,1923,MTL,NHL,F,3,0,0,0,0
dyeba01,1921,TRS,NHL,R,5,9,1,10,3
