year,lgid,tmid,oppid,w,l,t,otl
1995,NHL,VAN,EDM,2,2,2.0,
1983,NHL,DET,LAK,0,2,1.0,
1914,NHA,MOW,QU1,1,3,0.0,
1936,NHL,CHI,MTM,0,6,0.0,
1984,NHL,NYI,BUF,2,1,0.0,
1920,NHL,MTL,TRS,3,5,0.0,
1985,NHL,WIN,VAN,3,3,2.0,
1929,NHL,OTS,PIP,3,1,0.0,
1997,NHL,MTL,TOR,1,1,0.0,
1953,NHL,CHI,TOR,3,11,0.0,
1992,NHL,NYI,BUF,1,1,1.0,
1986,NHL,BOS,VAN,2,1,0.0,
1960,NHL,BOS,DET,4,8,2.0,
1990,NHL,CAL,LAK,3,4,1.0,
1925,WCHL,SAS,CAT,4,4,0.0,
1993,NHL,CAL,FLO,1,1,0.0,
1997,NHL,LAK,DAL,0,3,1.0,
2000,NHL,WAS,ANA,1,1,0.0,0.0
2002,NHL,ATL,NYI,1,3,0.0,0.0
1981,NHL,VAN,STL,1,2,0.0,
1983,NHL,CHI,PIT,1,1,1.0,
1996,NHL,VAN,CAL,3,1,1.0,
1967,NHL,DET,STL,2,1,1.0,
1996,NHL,PHO,TOR,4,1,1.0,
1948,NHL,TOR,NYR,5,3,4.0,
2011,NHL,COL,CAL,2,4,,0.0
1995,NHL,BUF,ANA,0,2,0.0,
1994,NHL,FLO,WAS,1,2,1.0,
2003,NHL,FLO,TBL,2,3,1.0,0.0
1927,NHL,CHI,BOS,0,4,2.0,
1993,NHL,BUF,NJD,1,3,0.0,
2009,NHL,TOR,PHI,1,3,,0.0
2011,NHL,AND,FLO,1,0,,0.0
1984,NHL,WIN,NJD,2,0,1.0,
2011,NHL,BOS,CHI,1,0,,0.0
1975,NHL,LAK,ATF,3,1,0.0,
1973,NHL,BOS,PIT,5,0,0.0,
1998,NHL,TBL,NAS,1,1,0.0,
2000,NHL,PIT,WAS,2,2,0.0,0.0
2000,NHL,VAN,PIT,0,1,0.0,0.0
1978,WHA,QUN,WIJ,6,6,2.0,
1982,NHL,NYI,NJD,7,0,0.0,
1992,NHL,PHI,PIT,1,5,1.0,
1925,NHL,MTL,BOS,3,2,1.0,
1945,NHL,NYR,BOS,3,6,1.0,
2010,NHL,BUF,CAL,0,1,,0.0
1981,NHL,TOR,VAN,0,2,1.0,
1984,NHL,PHI,WIN,0,3,0.0,
1999,NHL,COL,BUF,0,2,0.0,0.0
2002,NHL,DET,PHI,0,1,0.0,0.0
2002,NHL,TBL,PIT,1,2,1.0,0.0
1996,NHL,FLO,VAN,1,0,1.0,
1975,NHL,WAS,VAN,0,4,0.0,
1988,NHL,HAR,CAL,1,2,0.0,
1962,NHL,DET,NYR,9,3,2.0,
1998,NHL,CHI,TOR,1,2,0.0,
2010,NHL,CAL,MIN,2,4,,0.0
1936,NHL,MTL,TOR,2,6,0.0,
1969,NHL,PHI,LAK,5,2,1.0,
1993,NHL,CAL,TBL,1,1,0.0,
2002,NHL,CAL,NAS,1,1,2.0,0.0
1975,WHA,DOT,CIN,2,2,0.0,
2002,NHL,DET,MTL,0,1,0.0,0.0
1962,NHL,CHI,MTL,3,4,7.0,
1974,NHL,TOR,BUF,1,4,1.0,
1993,NHL,CAL,BOS,0,1,1.0,
1979,NHL,HAR,NYI,1,3,0.0,
2001,NHL,NJD,NAS,1,1,0.0,0.0
2005,NHL,MIN,TOR,1,0,,0.0
2005,NHL,CAR,ATL,4,4,,0.0
2010,NHL,COL,MIN,2,4,,0.0
1991,NHL,PIT,TOR,2,1,0.0,
1975,WHA,PHR,HOU,1,9,0.0,
1993,NHL,OTT,QUE,2,2,1.0,
1998,NHL,PHI,WAS,4,0,0.0,
1987,NHL,CHI,NJD,0,3,0.0,
1979,NHL,HAR,QUE,1,1,2.0,
2002,NHL,LAK,NYR,1,0,0.0,0.0
1998,NHL,STL,SJS,1,2,1.0,
2007,NHL,AND,DAL,3,5,,0.0
1991,NHL,TOR,MNS,5,3,0.0,
1976,NHL,MNS,DET,3,0,1.0,
2003,NHL,FLO,NAS,0,0,1.0,0.0
1989,NHL,MTL,EDM,1,1,1.0,
1924,WCHL,VIC,CAT,2,3,0.0,
1976,NHL,TOR,PHI,1,2,1.0,
1996,NHL,DAL,CAL,2,1,1.0,
2011,NHL,NYR,BUF,3,1,,0.0
1989,NHL,BOS,DET,3,0,0.0,
2000,NHL,CAR,EDM,0,1,0.0,0.0
1973,WHA,LAS,TOT,2,4,0.0,
1993,NHL,TOR,WAS,2,0,0.0,
2002,NHL,CAR,OTT,0,3,1.0,0.0
1999,NHL,MTL,DAL,0,1,0.0,0.0
1974,NHL,NYI,CLF,2,1,1.0,
1998,NHL,CAL,NYR,1,1,0.0,
1979,NHL,STL,VAN,3,1,0.0,
2005,NHL,BOS,ANA,1,0,,0.0
1983,NHL,PIT,BUF,0,3,0.0,
1996,NHL,LAK,TBL,0,2,0.0,
1980,NHL,NYI,WAS,4,0,0.0,
1978,WHA,EDO,SOV,1,0,0.0,
2001,NHL,MIN,NYI,1,1,0.0,0.0
1979,NHL,NYR,HAR,2,1,1.0,
1927,NHL,OTS,MTL,2,3,1.0,
2001,NHL,MTL,SJS,1,0,0.0,0.0
2000,NHL,NYI,CBS,0,1,1.0,0.0
2007,NHL,DET,FLO,1,0,,0.0
1995,NHL,FLO,COL,0,1,1.0,
1999,NHL,NAS,WAS,0,2,0.0,0.0
2007,NHL,CBS,FLO,0,1,,0.0
1986,NHL,EDM,CHI,1,2,0.0,
1980,NHL,MNS,STL,2,1,1.0,
1989,NHL,MTL,WIN,1,1,1.0,
1992,NHL,HAR,WIN,1,2,0.0,
1985,NHL,NYR,WAS,3,3,1.0,
2000,NHL,COL,LAK,2,2,0.0,0.0
1923,WCHL,SAC,EDE,2,2,2.0,
2002,NHL,MTL,WAS,1,1,1.0,1.0
2003,NHL,CHI,CAL,2,2,0.0,0.0
2009,NHL,NYR,WAS,1,3,,0.0
1973,WHA,CLC,NEW,3,5,0.0,
1981,NHL,MNS,TOR,4,0,3.0,
1997,NHL,VAN,CHI,0,4,0.0,
1994,NHL,OTT,MTL,0,4,0.0,
1924,NHL,HAM,MTL,3,3,0.0,
1985,NHL,BOS,VAN,1,0,2.0,
2001,NHL,LAK,NYI,1,1,0.0,0.0
1997,NHL,CAL,PHO,1,2,1.0,
2006,NHL,FLO,BOS,4,0,,0.0
1987,NHL,WAS,DET,0,2,1.0,
1992,NHL,QUE,CHI,0,1,1.0,
1992,NHL,DET,BUF,1,1,0.0,
1993,NHL,BOS,MTL,1,2,2.0,
1927,NHL,TOR,CHI,4,0,0.0,
2010,NHL,OTT,VAN,0,2,,0.0
1995,NHL,BUF,FLO,2,2,0.0,
1970,NHL,CLF,LAK,1,5,0.0,
2005,NHL,MIN,DET,1,3,,0.0
2006,NHL,FLO,TBL,5,2,,1.0
1990,NHL,PIT,BUF,2,0,1.0,
1974,WHA,SDM,CHC,3,3,0.0,
1984,NHL,HAR,STL,2,1,0.0,
1911,NHA,MOW,OT1,3,3,0.0,
2006,NHL,BOS,CHI,1,0,,0.0
2011,NHL,NYR,MIN,1,0,,0.0
1988,NHL,PHI,QUE,2,1,0.0,
2008,NHL,NYR,CBS,1,0,,0.0
2010,NHL,NYI,CHI,0,1,,0.0
1997,NHL,NYR,DET,0,2,0.0,
1995,NHL,VAN,MTL,0,1,1.0,
1973,WHA,CHC,CLC,2,4,2.0,
1925,WCHL,SAS,VMR,3,2,0.0,
1979,NHL,CHI,PIT,2,0,2.0,
2003,NHL,PIT,COL,0,1,0.0,0.0
1926,NHL,MTM,NYA,4,2,0.0,
1999,NHL,OTT,MTL,3,1,1.0,0.0
1931,NHL,NYR,NYA,4,2,0.0,
1985,NHL,NYI,STL,1,1,1.0,
1986,NHL,PHI,NJD,4,2,1.0,
1998,NHL,BOS,DET,1,1,0.0,
2000,NHL,TBL,STL,1,1,0.0,0.0
2000,NHL,CBS,VAN,0,3,1.0,0.0
1979,NHL,ATF,PIT,1,2,1.0,
1972,NHL,PHI,MNS,3,2,0.0,
2002,NHL,STL,ANA,1,3,0.0,0.0
2008,NHL,BUF,CAR,2,1,,1.0
2007,NHL,CBS,TBL,1,0,,0.0
1982,NHL,HAR,BUF,2,5,1.0,
2003,NHL,CBS,TBL,1,1,0.0,0.0
1992,NHL,PIT,WIN,1,1,0.0,
2007,NHL,VAN,DET,1,2,,1.0
1988,NHL,DET,WIN,2,0,1.0,
1992,NHL,TOR,LAK,2,1,1.0,
2002,NHL,WAS,LAK,0,1,0.0,0.0
1975,NHL,VAN,DET,4,0,0.0,
1946,NHL,MTL,CHI,8,3,1.0,
1985,NHL,EDM,MTL,3,0,0.0,
1995,NHL,WIN,LAK,3,1,0.0,
1979,NHL,TOR,PIT,2,2,0.0,
1988,NHL,CAL,QUE,2,1,0.0,
1914,PCHA,VML,VA1,7,1,0.0,
2002,NHL,NYI,CAR,2,2,0.0,0.0
1980,NHL,EDM,HAR,2,1,1.0,
2008,NHL,TBL,PHO,0,1,,0.0
2008,NHL,SJS,NYI,1,0,,0.0
2007,NHL,CHI,BUF,0,1,,0.0
2003,NHL,BOS,NYI,1,0,3.0,0.0
1993,NHL,TOR,WIN,4,1,1.0,
2010,NHL,CAR,DET,1,0,,0.0
2010,NHL,FLO,SJS,1,0,,0.0
2009,NHL,CAL,NYI,0,1,,0.0
2009,NHL,AND,VAN,2,1,,1.0
1989,NHL,TOR,VAN,2,1,0.0,
1983,NHL,TOR,HAR,1,2,0.0,
2006,NHL,PHO,SJS,2,6,,0.0
1959,NHL,NYR,CHI,1,11,2.0,
2002,NHL,CAR,ATL,2,2,1.0,0.0
1975,WHA,WIJ,QUN,4,6,0.0,
2002,NHL,TBL,EDM,1,0,0.0,0.0
2007,NHL,CAR,CBS,0,1,,0.0
2007,NHL,SJS,CHI,4,0,,0.0
1979,NHL,BUF,WAS,4,0,0.0,
1976,WHA,EDO,IND,3,3,0.0,
1924,WCHL,CAT,VMR,3,2,0.0,
1998,NHL,CAL,STL,2,2,0.0,
2009,NHL,NYI,OTT,1,1,,2.0
2010,NHL,LAK,NJD,1,0,,0.0
1975,NHL,MNS,CLF,1,3,0.0,
1970,NHL,PIT,PHI,1,3,2.0,
1994,NHL,CAL,WIN,1,2,1.0,
1996,NHL,NJD,NYI,3,2,0.0,
1996,NHL,FLO,CHI,2,0,0.0,
1996,NHL,DET,PIT,2,0,0.0,
2003,NHL,CBS,CAL,1,3,0.0,0.0
1914,PCHA,PO1,VA1,6,3,0.0,
1987,NHL,PIT,NYI,4,2,1.0,
2000,NHL,ANA,ATL,1,1,0.0,0.0
2001,NHL,CAR,NYR,3,1,0.0,0.0
2007,NHL,LAK,VAN,3,0,,1.0
2009,NHL,FLO,CBS,0,1,,0.0
1992,NHL,BUF,PHI,1,1,1.0,
1998,NHL,BOS,NAS,2,0,0.0,
1993,NHL,ANA,QUE,1,1,0.0,
1978,NHL,PIT,MNS,3,1,0.0,
2005,NHL,DET,NYR,1,0,,0.0
2008,NHL,STL,PHO,4,0,,0.0
2011,NHL,PHI,AND,1,0,,0.0
2006,NHL,CAR,DAL,1,0,,0.0
1974,NHL,BOS,TOR,1,2,3.0,
1990,NHL,MTL,MNS,2,0,1.0,
2001,NHL,CBS,WAS,0,2,0.0,0.0
2006,NHL,PHI,PIT,0,6,,2.0
1947,NHL,MTL,TOR,6,5,1.0,
2008,NHL,ATL,CHI,0,1,,0.0
1915,PCHA,VA1,VML,3,3,0.0,
2009,NHL,CAR,EDM,0,1,,0.0
1967,NHL,OAK,LAK,4,4,2.0,
1984,NHL,BOS,BUF,3,4,1.0,
2000,NHL,MIN,WAS,1,1,0.0,0.0
1983,NHL,VAN,QUE,2,1,0.0,
2002,NHL,MTL,PHI,0,3,0.0,1.0
1992,NHL,MTL,EDM,2,0,0.0,
2008,NHL,MTL,FLO,3,1,,0.0
1978,NHL,CHI,DET,0,3,1.0,
1970,NHL,BUF,PIT,2,0,4.0,
1998,NHL,BOS,SJS,1,0,1.0,
1993,NHL,CAL,NYR,1,0,1.0,
2008,NHL,LAK,BOS,1,0,,0.0
1995,NHL,CAL,BOS,0,2,0.0,
1985,NHL,BUF,PIT,0,2,1.0,
1996,NHL,STL,NJD,1,1,0.0,
1974,WHA,MFS,NEW,4,2,0.0,
1987,NHL,HAR,TOR,3,0,0.0,
1990,NHL,WIN,PHI,0,3,0.0,
1997,NHL,MTL,CAR,1,3,1.0,
1935,NHL,DET,MTM,2,3,1.0,
1980,NHL,MNS,NYI,0,2,2.0,
2010,NHL,NYI,PIT,2,2,,2.0
1975,NHL,STL,NYR,2,3,0.0,
2007,NHL,ATL,NYR,2,1,,1.0
1977,NHL,MNS,MTL,2,2,0.0,
1992,NHL,TBL,NJD,0,2,0.0,
1975,WHA,MFS,CAC,2,1,0.0,
1991,NHL,PHI,CAL,2,1,0.0,
1991,NHL,NJD,HAR,3,0,0.0,
1992,NHL,NJD,BUF,2,1,1.0,
2002,NHL,NYR,CHI,0,1,0.0,0.0
1979,NHL,COR,WIN,1,2,1.0,
1975,NHL,MNS,PHI,0,3,2.0,
1999,NHL,OTT,ATL,4,0,0.0,0.0
2000,NHL,LAK,NAS,2,1,1.0,0.0
1998,NHL,TOR,BOS,1,3,1.0,
1974,WHA,IND,QUN,1,5,0.0,
1932,NHL,MTM,OTS,3,3,0.0,
1998,NHL,COL,NAS,2,1,1.0,
1974,NHL,PHI,PIT,3,1,0.0,
1974,NHL,CLF,WAS,3,2,0.0,
2000,NHL,EDM,BOS,1,0,0.0,0.0
2011,NHL,SJS,MTL,1,0,,0.0
1998,NHL,STL,LAK,3,0,1.0,
2005,NHL,ANA,CHI,4,0,,0.0
1992,NHL,WIN,CAL,3,2,2.0,
1975,NHL,PHI,DET,2,2,0.0,
1983,NHL,NYI,BUF,3,0,0.0,
1989,NHL,CHI,WIN,2,1,0.0,
1989,NHL,TOR,MNS,3,5,0.0,
1992,NHL,PIT,DET,1,1,0.0,
2011,NHL,CHI,FLO,2,0,,0.0
1995,NHL,TBL,NJD,1,3,1.0,
1973,NHL,LAK,STL,3,2,0.0,
2001,NHL,NAS,CAL,3,1,0.0,0.0
1927,NHL,MTM,MTL,2,2,2.0,
2003,NHL,ANA,PHO,3,1,1.0,1.0
2000,NHL,NAS,FLO,0,0,1.0,0.0
1991,NHL,PHI,CHI,0,0,3.0,
1982,NHL,VAN,CAL,2,5,1.0,
2008,NHL,MIN,BOS,2,0,,0.0
1995,NHL,PIT,VAN,2,0,0.0,
2000,NHL,COL,DET,1,2,0.0,1.0
2010,NHL,TBL,LAK,0,1,,0.0
2001,NHL,MIN,TBL,1,0,0.0,0.0
1985,NHL,VAN,HAR,0,3,0.0,
1985,NHL,NYR,EDM,2,1,0.0,
1972,WHA,NEW,MFS,3,3,0.0,
1992,NHL,WIN,STL,2,2,0.0,
1998,NHL,TBL,BUF,2,2,0.0,
1991,NHL,NJD,DET,1,1,1.0,
2011,NHL,BUF,NAS,1,0,,0.0
2006,NHL,TOR,NJD,2,1,,1.0
1964,NHL,DET,CHI,5,8,1.0,
2005,NHL,MIN,BUF,0,1,,0.0
1989,NHL,VAN,NYI,1,2,0.0,
1996,NHL,NJD,CHI,1,0,1.0,
1992,NHL,MNS,QUE,2,0,0.0,
1993,NHL,ANA,SJS,0,6,0.0,
1986,NHL,HAR,PIT,3,0,0.0,
1991,NHL,PIT,CHI,1,0,1.0,
1994,NHL,STL,CHI,1,1,2.0,
1980,NHL,MNS,PIT,3,1,0.0,
2001,NHL,WAS,LAK,1,0,0.0,0.0
2007,NHL,CAR,COL,0,1,,0.0
1987,NHL,WIN,BOS,0,3,0.0,
2001,NHL,LAK,STL,2,1,1.0,0.0
1990,NHL,LAK,NYR,0,3,0.0,
1976,NHL,NYR,CHI,2,2,1.0,
1986,NHL,NYR,WAS,4,3,0.0,
2001,NHL,NJD,MIN,0,0,1.0,0.0
2001,NHL,OTT,DAL,1,0,0.0,0.0
1931,NHL,CHI,NYA,4,1,1.0,
1998,NHL,VAN,CAL,4,2,0.0,
1998,NHL,MTL,NYR,4,0,0.0,
2003,NHL,OTT,ATL,3,0,0.0,1.0
1993,NHL,VAN,OTT,1,0,1.0,
2006,NHL,CAL,CAR,1,0,,0.0
1975,WHA,DOT,PHR,1,5,0.0,
1986,NHL,WAS,BUF,1,2,0.0,
1994,NHL,NYI,OTT,0,3,1.0,
2001,NHL,NYR,MTL,4,0,0.0,0.0
2001,NHL,CHI,DET,2,1,2.0,0.0
1997,NHL,CAR,ANA,2,0,0.0,
2009,NHL,LAK,CAL,1,3,,0.0
1988,NHL,TOR,STL,2,6,0.0,
1987,NHL,QUE,MTL,2,6,0.0,
2009,NHL,STL,DAL,3,1,,0.0
2000,NHL,NYR,NJD,1,2,2.0,0.0
2000,NHL,PIT,MIN,1,1,0.0,0.0
1979,NHL,NYR,DET,3,1,0.0,
1927,NHL,NYA,TOR,1,4,1.0,
2011,NHL,CAR,BUF,2,1,,1.0
1972,WHA,HOU,QUN,1,5,0.0,
2001,NHL,COL,MIN,4,1,0.0,0.0
1972,NHL,ATF,PHI,1,3,1.0,
1997,NHL,CAL,TOR,0,4,0.0,
1997,NHL,CAR,CAL,1,0,1.0,
1992,NHL,PIT,BOS,4,1,0.0,
1999,NHL,DET,FLO,0,0,1.0,0.0
2005,NHL,CBS,PHO,2,2,,0.0
1979,NHL,MNS,WAS,3,0,1.0,
1975,NHL,NYI,PIT,2,1,1.0,
1997,NHL,TBL,FLO,1,2,2.0,
1986,NHL,CHI,NYI,2,1,0.0,
2005,NHL,COL,CBS,4,0,,0.0
2000,NHL,PIT,ATL,4,0,0.0,0.0
1976,NHL,BOS,CHI,4,0,0.0,
1991,NHL,STL,CHI,3,4,1.0,
2002,NHL,CAR,NYR,0,4,0.0,0.0
1976,NHL,WAS,MNS,1,1,2.0,
1980,NHL,COR,PIT,1,3,0.0,
1965,NHL,CHI,BOS,8,4,2.0,
1973,WHA,WIJ,LAS,4,4,0.0,
1984,NHL,NJD,PHI,2,5,0.0,
1912,PCHA,VML,NWR,4,2,0.0,
1989,NHL,PIT,BUF,0,3,0.0,
1971,NHL,CHI,PIT,5,0,1.0,
2000,NHL,CHI,STL,1,4,0.0,0.0
2007,NHL,CAL,COL,3,2,,3.0
1916,PCHA,SEA,PO1,5,3,0.0,
2006,NHL,CHI,CAL,2,2,,0.0
1995,NHL,VAN,DAL,2,2,0.0,
