playerid,year,tmid,lgid,pos,gp,g,a,pts,pim
rothssa01,1925,MTM,NHL,"Добро пожаловать в Coral, искусственный интеллект, способный вести беседу и помогающий людям с их запросами. Я всегда готов помочь и обеспечить вас ценными сведениями. Как я могу быть полезен сегодня?",4,0,0,0,0
darraja01,1914,OT1,NHA,К,2,3,0,3,6
coutubi01,1924,MTL,NHL,"I'm sorry, I don't understand your request. Could you please clarify?",4,1,0,1,10
campbea01,1922,EDE,WCHL,"Hello, how can I help you today?",2,0,0,0,0
anderer02,1923,CAT,WCHL,r,2,0,0,0,2
holwaal01,1925,MTM,NHL,"I'm sorry, I don't understand your request. Could you please clarify?",2,0,0,0,0
parkeer01,1923,VAM,PCHA,r,2,0,0,0,0
haldeha01,1925,VIC,WCHL,"I'm sorry, I don't understand your request. Could you please clarify?",4,1,0,1,8
stackte01,1921,TRS,NHL,"I'm sorry, I don't understand your request. Could you please clarify?",4,0,0,0,0
siebeba01,1925,MTM,NHL,"Hello, how can I help you today?",4,1,2,3,4
brandru01,1922,EDE,WCHL,"Hello, how can I help you today?",1,0,0,0,0
mummeha01,1912,QU1,NHA,"I'm sorry, I don't understand your request. Could you please clarify?",3,1,0,1,7
benedcl01,1925,MTM,NHL,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",4,0,0,0,0
rowebo01,1913,VA1,PCHA,"I'm sorry, I don't understand your request. Could you please clarify?",3,0,0,0,3
crawfru01,1923,CAT,WCHL,"Hello, how can I help you today?",2,0,0,0,0
wilsocu01,1923,CAT,WCHL,"Hello, how can I help you today?",2,0,0,0,2
desirsy01,1920,VML,PCHA,"I'm sorry, I don't understand your request. Could you please clarify?",4,0,0,0,6
lehmahu01,1917,VML,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",5,0,0,0,0
foystfr01,1925,VIC,WCHL,"Hello, how can I help you today?",4,0,0,0,2
lindsbe01,1913,VA1,PCHA,"Здравствуйте! Я готов помочь с переводом. Пожалуйста, предоставьте текст для перевода.",3,0,0,0,0
