playerid,yearid,round,teamid,lgid,w,l,g,gs,cg,sho,sv,ipouts,h,er,hr,bb,so,baopp,era,ibb,wp,hbp,bk,bfp,gf,r,sh,sf,gidp
rincoju01,2006,ALDS2,MIN,AL,0,0,2,0,0,0,0,9,1,1,0,0,3,0.0,3.0,0.0,0.0,0.0,0.0,10.0,0,1,0.0,0.0,0.0
hermadu01,2003,NLDS1,SFN,NL,0,0,1,0,0,0,0,3,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,0.0,0.0,0.0
mcenawi01,1976,WS,CIN,NL,0,0,2,0,0,0,2,14,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,18.0,2,0,0.0,0.0,0.0
backebr01,2005,NLDS2,HOU,NL,0,0,2,1,0,0,0,16,6,5,1,3,3,0.0,8.0,0.0,1.0,1.0,0.0,25.0,0,5,0.0,1.0,1.0
plunker01,1988,ALCS,OAK,AL,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0
ryanno01,1969,WS,NYN,NL,0,0,1,0,0,0,1,7,1,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,0.0,0.0,0.0
wettejo01,1995,ALDS2,NYA,AL,0,1,3,0,0,0,0,13,8,7,2,2,5,0.0,,0.0,0.0,1.0,0.0,24.0,1,7,0.0,0.0,0.0
contrjo01,2010,NLDS1,PHI,NL,1,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0
wohlema01,1992,WS,ATL,NL,0,0,2,0,0,0,0,2,0,0,0,1,0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,0,1.0,0.0,0.0
maddugr01,2002,NLDS1,ATL,NL,1,0,1,1,0,0,0,18,5,2,1,1,3,0.0,3.0,1.0,0.0,1.0,0.0,23.0,0,2,0.0,0.0,2.0
keyji01,1997,ALCS,BAL,AL,0,0,2,1,0,0,0,21,5,2,1,3,7,0.0,2.0,0.0,0.0,3.0,0.0,31.0,0,2,0.0,0.0,1.0
bookegr01,1984,NLCS,SDN,NL,0,0,1,0,0,0,0,6,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,0,0.0,0.0,0.0
santaer01,2005,ALCS,LAA,AL,0,1,1,1,0,0,0,13,3,5,2,3,2,0.0,10.0,0.0,0.0,1.0,0.0,20.0,0,6,0.0,0.0,0.0
rommeed01,1929,WS,PHA,AL,1,0,1,0,0,0,0,3,2,1,0,1,0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0,1,0.0,0.0,1.0
nelsoje01,2000,ALCS,NYA,AL,0,0,3,0,0,0,0,9,5,3,2,0,6,0.0,,0.0,0.0,0.0,0.0,14.0,0,3,0.0,0.0,0.0
hentgpa01,2000,NLCS,SLN,NL,0,1,1,1,0,0,0,11,7,6,0,5,2,0.0,14.0,0.0,0.0,0.0,0.0,23.0,0,6,0.0,0.0,0.0
nathajo01,2012,ALWC,TEX,AL,0,0,1,0,0,0,0,3,2,2,0,1,1,0.0,18.0,0.0,0.0,0.0,,6.0,1,2,,,0.0
brilene01,1968,WS,SLN,NL,0,1,2,2,0,0,0,34,13,7,3,4,7,0.0,5.0,1.0,0.0,0.0,0.0,50.0,0,7,0.0,1.0,1.0
ehretre01,1890,WS,LS2,AA,2,0,3,2,2,0,1,60,12,3,0,6,13,,1.0,,,,,,0,9,,,
stclara01,1991,WS,ATL,NL,0,0,1,0,0,0,0,3,1,1,0,0,0,0.0,9.0,0.0,0.0,0.0,0.0,4.0,1,1,0.0,0.0,0.0
myersra01,1997,ALDS2,BAL,AL,0,0,2,0,0,0,1,6,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2,0,0.0,0.0,0.0
robindo01,1989,NLCS,SFN,NL,1,0,1,0,0,0,0,5,3,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,1,0.0,1.0,0.0
hubbeca01,1933,WS,NY1,NL,2,0,2,2,2,0,0,60,13,0,0,6,15,0.0,0.0,1.0,0.0,0.0,0.0,80.0,0,3,3.0,0.0,1.0
rincori01,1999,ALDS1,CLE,AL,0,0,1,0,0,0,0,2,2,3,1,1,1,0.0,40.0,0.0,0.0,0.0,0.0,5.0,0,3,0.0,0.0,0.0
drabedo01,1991,NLCS,PIT,NL,1,1,2,2,1,0,0,45,10,1,0,5,10,0.0,0.0,1.0,0.0,0.0,0.0,59.0,0,1,1.0,0.0,0.0
fosteru01,1915,WS,BOS,AL,2,0,2,2,2,0,0,54,12,4,1,2,13,0.0,2.0,0.0,0.0,2.0,0.0,66.0,0,5,0.0,0.0,1.0
waltebu01,1940,WS,CIN,NL,2,0,2,2,2,1,0,54,8,3,0,6,6,0.0,1.0,0.0,0.0,0.0,0.0,66.0,0,3,0.0,0.0,4.0
benitar01,1997,ALDS2,BAL,AL,0,0,3,0,0,0,0,9,3,1,1,2,4,0.0,3.0,0.0,0.0,0.0,0.0,14.0,1,1,0.0,0.0,0.0
jamesbi02,1914,WS,BSN,NL,2,0,2,1,1,1,0,33,2,0,0,6,9,0.0,0.0,1.0,0.0,0.0,0.0,37.0,1,0,0.0,0.0,1.0
carpech01,2006,WS,SLN,NL,1,0,1,1,0,0,0,24,3,0,0,0,6,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0,0,1.0,0.0,1.0
millebo04,1972,NLCS,PIT,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0.0,0.0,0.0
wohlema01,1992,NLCS,ATL,NL,0,0,3,0,0,0,0,9,2,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2,0,0.0,0.0,0.0
laniema01,1943,WS,SLN,NL,0,1,3,2,0,0,0,46,13,3,1,3,13,0.0,1.0,0.0,1.0,0.0,0.0,62.0,0,5,0.0,0.0,2.0
merckke01,1995,NLDS1,ATL,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0.0,0.0,0.0
cicoted01,1917,WS,CHA,AL,1,1,3,2,2,0,0,69,23,4,0,2,13,0.0,1.0,1.0,0.0,0.0,0.0,95.0,0,5,2.0,0.0,2.0
hamptmi01,2000,NLCS,NYN,NL,2,0,2,2,1,1,0,48,9,0,0,4,12,0.0,0.0,0.0,1.0,0.0,0.0,61.0,0,0,0.0,0.0,0.0
stantmi02,1996,ALDS2,TEX,AL,0,1,3,0,0,0,0,10,2,1,1,3,3,0.0,2.0,0.0,0.0,0.0,0.0,13.0,1,2,0.0,0.0,1.0
campbbi02,1985,NLCS,SLN,NL,0,0,3,0,0,0,0,7,3,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,0.0,0.0,0.0
clemero02,2000,WS,NYA,AL,1,0,1,1,0,0,0,24,2,0,0,0,9,0.0,0.0,0.0,1.0,1.0,0.0,28.0,0,0,0.0,0.0,0.0
thigpbo01,1993,NLCS,PHI,NL,0,0,2,0,0,0,0,5,1,1,1,1,3,0.0,5.0,0.0,0.0,0.0,0.0,7.0,1,1,0.0,0.0,0.0
camniho01,1909,WS,PIT,NL,0,1,2,1,0,0,0,10,8,5,0,2,2,0.0,13.0,0.0,0.0,0.0,0.0,20.0,0,6,1.0,0.0,0.0
podrejo01,1953,WS,BRO,NL,0,1,1,1,0,0,0,8,1,1,1,2,0,0.0,3.0,0.0,0.0,1.0,0.0,13.0,0,5,1.0,0.0,0.0
stottto01,1996,NLCS,SLN,NL,1,1,3,2,0,0,0,24,15,11,1,3,11,0.0,12.0,0.0,0.0,1.0,0.0,43.0,1,11,0.0,0.0,0.0
paniajo01,2000,ALDS2,SEA,AL,1,0,2,0,0,0,0,7,1,0,0,2,3,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,0.0,0.0,0.0
worreto01,1987,NLCS,SLN,NL,0,0,3,0,0,0,1,13,4,1,1,1,6,0.0,2.0,0.0,0.0,0.0,0.0,18.0,1,1,0.0,0.0,0.0
wohlema01,1991,WS,ATL,NL,0,0,3,0,0,0,0,5,2,0,0,2,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,0.0,0.0,0.0
rodriri02,1997,NLDS1,SFN,NL,0,0,2,0,0,0,0,3,1,0,0,0,0,0.0,,0.0,0.0,0.0,0.0,4.0,0,0,0.0,0.0,0.0
leachte01,1988,NLCS,NYN,NL,0,0,3,0,0,0,0,15,4,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0,0,0.0,0.0,0.0
billija01,1973,NLCS,CIN,NL,0,1,2,2,0,0,0,36,9,6,0,4,9,0.0,4.0,0.0,0.0,0.0,0.0,50.0,0,6,2.0,0.0,1.0
morrija02,1991,ALCS,MIN,AL,2,0,2,2,0,0,0,40,17,6,0,1,7,0.0,4.0,0.0,2.0,0.0,0.0,57.0,0,6,0.0,0.0,0.0
henslcl01,2005,NLDS1,SDN,NL,0,0,3,0,0,0,0,14,4,2,0,3,1,0.0,3.0,0.0,0.0,0.0,0.0,21.0,0,2,1.0,0.0,0.0
beckro01,1998,NLDS1,CHN,NL,0,0,1,0,0,0,0,5,5,3,1,2,1,0.0,16.0,1.0,0.0,0.0,0.0,12.0,0,3,0.0,0.0,0.0
willica01,1991,ALCS,MIN,AL,0,0,3,0,0,0,0,16,2,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,0.0,0.0,1.0
garlajo01,2005,ALCS,CHA,AL,1,0,1,1,1,0,0,27,4,2,1,1,7,0.0,2.0,0.0,0.0,0.0,0.0,30.0,0,2,0.0,0.0,1.0
kingsi01,1887,WS,SL4,AA,1,3,4,4,4,0,0,93,26,7,0,2,21,,2.0,,,,,,0,17,,,
schilcu01,2004,WS,BOS,AL,1,0,1,1,0,0,0,18,4,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0,1,0.0,0.0,1.0
holtzke01,1972,ALCS,OAK,AL,0,1,1,1,0,0,0,12,4,2,0,2,2,0.0,4.0,0.0,0.0,0.0,0.0,17.0,0,2,0.0,0.0,1.0
tidrodi01,1977,ALCS,NYA,AL,0,0,2,0,0,0,0,21,6,3,2,3,3,0.0,3.0,0.0,0.0,0.0,0.0,30.0,0,3,0.0,0.0,0.0
millsal01,1996,ALCS,BAL,AL,0,0,3,0,0,0,0,7,3,1,0,1,3,0.0,,0.0,0.0,0.0,0.0,11.0,0,1,0.0,0.0,0.0
hoffmtr01,1998,NLCS,SDN,NL,1,0,3,0,0,0,1,13,2,1,0,2,7,0.0,2.0,0.0,0.0,0.0,0.0,17.0,2,1,0.0,1.0,0.0
proctsc01,2006,ALDS1,NYA,AL,0,0,3,0,0,0,0,12,5,1,0,1,1,0.0,2.0,0.0,0.0,0.0,0.0,18.0,0,1,0.0,0.0,0.0
lewisco01,2011,WS,TEX,AL,0,0,2,2,0,0,0,36,7,3,1,5,8,0.0,2.0,0.0,0.0,0.0,0.0,50.0,0,5,,,1.0
tananfr01,1987,ALCS,DET,AL,0,1,1,1,0,0,0,16,6,3,2,4,1,0.0,5.0,0.0,1.0,3.0,0.0,29.0,0,4,1.0,1.0,0.0
donnebr01,2002,ALDS1,ANA,AL,0,0,3,0,0,0,0,6,3,3,2,1,2,0.0,13.0,0.0,0.0,0.0,0.0,10.0,1,3,0.0,0.0,0.0
rhodear01,1997,ALDS2,BAL,AL,0,0,1,0,0,0,0,7,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,0.0,0.0,0.0
pettian01,2001,ALDS2,NYA,AL,0,1,1,1,0,0,0,19,7,1,1,2,4,0.0,1.0,0.0,0.0,0.0,0.0,28.0,0,1,0.0,0.0,0.0
hamiljo02,1998,NLCS,SDN,NL,0,1,2,1,0,0,0,22,7,4,1,3,6,0.0,4.0,0.0,0.0,0.0,0.0,30.0,0,4,0.0,0.0,1.0
millwke01,2001,NLCS,ATL,NL,0,0,1,0,0,0,0,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0,0,0.0,0.0,0.0
beckejo02,2008,ALDS1,BOS,AL,0,0,1,1,0,0,0,15,9,4,2,4,6,0.0,7.0,0.0,0.0,0.0,0.0,28.0,0,4,0.0,0.0,0.0
loaizes01,2006,ALDS2,OAK,AL,0,0,1,1,0,0,0,15,8,2,2,0,2,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0,2,0.0,0.0,0.0
wangch01,2007,ALDS2,NYA,AL,0,2,2,2,0,0,0,17,14,12,3,4,2,0.0,19.0,0.0,0.0,2.0,0.0,34.0,0,12,0.0,0.0,1.0
cuellmi01,1974,ALCS,BAL,AL,1,1,2,2,0,0,0,38,9,4,0,13,6,0.0,2.0,2.0,1.0,0.0,0.0,60.0,0,4,0.0,0.0,0.0
welchbo01,1989,ALCS,OAK,AL,1,0,1,1,0,0,0,17,8,2,0,1,4,0.0,3.0,0.0,0.0,0.0,0.0,27.0,0,2,0.0,0.0,0.0
reedri01,2000,WS,NYN,NL,0,0,1,1,0,0,0,18,6,2,0,1,8,0.0,3.0,0.0,0.0,1.0,0.0,26.0,0,2,1.0,0.0,0.0
byrdpa01,2008,ALCS,BOS,AL,0,0,1,0,0,0,0,10,5,4,2,0,2,0.0,10.0,0.0,0.0,0.0,0.0,15.0,1,4,0.0,0.0,0.0
valenfe01,1985,NLCS,LAN,NL,1,0,2,2,0,0,0,43,11,3,0,10,13,0.0,1.0,2.0,1.0,0.0,0.0,63.0,0,3,2.0,0.0,0.0
vuckope01,1982,ALCS,ML4,AL,0,1,2,2,1,0,0,43,15,7,1,7,8,0.0,4.0,0.0,0.0,1.0,0.0,62.0,0,7,4.0,1.0,3.0
garbege01,1982,NLCS,ATL,NL,0,1,2,0,0,0,0,10,4,3,1,1,3,0.0,8.0,0.0,0.0,0.0,0.0,15.0,2,3,1.0,0.0,0.0
fordwh01,1960,WS,NYA,AL,2,0,2,2,2,2,0,54,11,0,0,2,8,0.0,0.0,0.0,0.0,0.0,0.0,65.0,0,0,0.0,0.0,4.0
aguilri01,1986,WS,NYN,NL,1,0,2,0,0,0,0,9,8,4,1,1,4,0.0,12.0,0.0,0.0,1.0,0.0,19.0,1,4,0.0,0.0,1.0
affelje01,2010,NLCS,SFN,NL,0,0,3,0,0,0,0,8,0,1,0,1,4,0.0,3.0,1.0,0.0,0.0,0.0,9.0,1,1,0.0,0.0,0.0
strakle01,1987,WS,MIN,AL,0,0,2,2,0,0,0,27,9,4,1,3,6,0.0,4.0,0.0,0.0,0.0,1.0,39.0,0,4,0.0,0.0,1.0
gubicma01,1985,ALCS,KCA,AL,1,0,2,1,0,0,0,25,4,3,0,4,4,0.0,3.0,0.0,1.0,0.0,0.0,32.0,0,3,0.0,0.0,1.0
cicoted01,1919,WS,CHA,AL,1,2,3,3,2,0,0,65,19,7,0,5,7,0.0,2.0,0.0,0.0,1.0,0.0,87.0,0,9,1.0,1.0,2.0
krukomi01,1987,NLCS,SFN,NL,1,0,1,1,1,0,0,27,9,2,0,1,3,0.0,2.0,0.0,0.0,0.0,0.0,34.0,0,2,0.0,0.0,3.0
pennybr01,2011,ALCS,DET,AL,0,0,1,0,0,0,0,5,7,5,2,2,1,0.0,27.0,1.0,1.0,0.0,0.0,14.0,0,5,,,0.0
crudami01,2002,NLDS2,SLN,NL,0,0,1,0,0,0,0,3,0,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,0.0,0.0,0.0
mossido01,1954,WS,CLE,AL,0,0,3,0,0,0,0,12,3,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2,0,0.0,0.0,1.0
escobke01,2007,ALDS1,LAA,AL,0,0,1,1,0,0,0,15,4,3,0,5,5,0.0,5.0,1.0,0.0,0.0,0.0,24.0,0,3,0.0,1.0,0.0
sadecra01,1964,WS,SLN,NL,1,0,2,2,0,0,0,19,12,6,1,5,2,0.0,8.0,0.0,0.0,0.0,0.0,33.0,0,7,0.0,0.0,1.0
marshmi01,1974,NLCS,LAN,NL,0,0,2,0,0,0,0,9,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,0,0.0,0.0,0.0
leonade01,1981,AWDIV,KCA,AL,0,1,1,1,0,0,0,24,7,1,2,1,3,0.0,1.0,0.0,0.0,0.0,0.0,32.0,0,4,0.0,0.0,1.0
romerjc01,2008,NLDS2,PHI,NL,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
williwo02,2006,NLDS2,SDN,NL,0,1,1,1,0,0,0,16,5,4,0,2,1,0.0,6.0,0.0,0.0,1.0,0.0,23.0,0,4,0.0,0.0,0.0
koosmje01,1973,WS,NYN,NL,1,0,2,2,0,0,0,26,9,3,0,7,8,0.0,3.0,1.0,0.0,0.0,0.0,41.0,0,3,0.0,0.0,1.0
coateji01,1962,WS,NYA,AL,0,1,2,0,0,0,0,8,1,2,0,1,3,0.0,6.0,0.0,0.0,0.0,0.0,10.0,0,2,0.0,0.0,0.0
jacksgr01,1979,WS,PIT,NL,1,0,4,0,0,0,0,14,1,0,0,2,2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1,0,0.0,0.0,1.0
zitoba01,2006,ALDS2,OAK,AL,1,0,1,1,0,0,0,24,4,1,1,3,1,0.0,1.0,0.0,0.0,0.0,0.0,30.0,0,1,1.0,0.0,0.0
woodke02,2008,NLDS1,CHN,NL,0,0,1,0,0,0,0,3,2,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,1,0.0,0.0,0.0
chenela01,1916,WS,BRO,NL,0,0,1,0,0,0,0,9,4,1,0,1,5,0.0,3.0,0.0,0.0,0.0,0.0,14.0,0,2,0.0,0.0,0.0
drysddo01,1963,WS,LAN,NL,1,0,1,1,1,1,0,27,3,0,0,1,9,0.0,0.0,1.0,0.0,1.0,0.0,32.0,0,0,1.0,0.0,0.0
downial01,1974,NLCS,LAN,NL,0,0,1,0,0,0,0,12,1,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0,0.0,0.0,1.0
gentrga01,1969,NLCS,NYN,NL,0,0,1,1,0,0,0,6,5,2,1,1,1,0.0,9.0,0.0,0.0,0.0,0.0,12.0,0,2,0.0,0.0,0.0
wellsbo01,1995,ALCS,SEA,AL,0,0,1,0,0,0,0,9,2,1,0,2,2,0.0,3.0,0.0,0.0,0.0,0.0,13.0,0,1,0.0,0.0,0.0
rhemfl01,1928,WS,SLN,NL,0,0,1,0,0,0,0,6,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,0,0.0,0.0,0.0
guidrro01,1981,WS,NYA,AL,1,1,2,2,0,0,0,42,8,3,3,4,15,0.0,1.0,0.0,0.0,0.0,0.0,53.0,0,3,0.0,0.0,0.0
littema01,1977,ALCS,KCA,AL,0,0,2,0,0,0,0,9,5,1,0,3,1,0.0,3.0,2.0,0.0,0.0,0.0,18.0,1,3,0.0,1.0,0.0
pettian01,2009,ALDS1,NYA,AL,1,0,1,1,0,0,0,19,3,1,0,1,7,0.0,1.0,0.0,0.0,0.0,0.0,23.0,0,1,0.0,0.0,0.0
holtobr01,1988,WS,LAN,NL,0,0,1,0,0,0,0,6,0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0,0,0.0,0.0,0.0
riverma01,2010,ALDS2,NYA,AL,0,0,3,0,0,0,2,10,2,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3,0,0.0,0.0,1.0
durbich01,2009,NLCS,PHI,NL,1,0,4,0,0,0,0,9,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2,0,0.0,0.0,0.0
wheelda01,2005,NLDS2,HOU,NL,0,0,3,0,0,0,0,13,4,1,0,3,5,0.0,2.0,1.0,0.0,1.0,0.0,22.0,0,1,1.0,0.0,0.0
williwo02,2002,NLCS,SLN,NL,0,1,1,1,0,0,0,18,6,3,2,1,7,0.0,4.0,0.0,0.0,0.0,0.0,25.0,0,3,1.0,0.0,0.0
valvejo01,2007,NLDS1,ARI,NL,0,0,3,0,0,0,1,9,1,0,0,1,6,0.0,0.0,0.0,0.0,0.0,0.0,12.0,3,0,0.0,0.0,0.0
willivi01,1909,WS,PIT,NL,0,1,2,1,0,0,0,35,10,6,0,8,3,0.0,4.0,0.0,0.0,1.0,0.0,49.0,1,6,0.0,0.0,0.0
petryda01,1987,ALCS,DET,AL,0,0,1,0,0,0,0,10,1,0,0,0,1,0.0,0.0,0.0,1.0,0.0,0.0,13.0,0,1,0.0,0.0,0.0
raudo01,1978,WS,LAN,NL,0,0,1,0,0,0,0,6,1,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,1,0,0.0,0.0,0.0
motagu01,2012,NLDS2,SFN,NL,0,0,2,0,0,0,0,3,4,2,0,0,2,0.0,18.0,0.0,0.0,0.0,,7.0,0,2,,,0.0
reynosh01,2001,NLDS1,HOU,NL,0,1,1,1,0,0,0,12,6,4,2,1,1,0.0,9.0,0.0,0.0,0.0,0.0,18.0,0,4,1.0,0.0,0.0
pettian01,2009,ALCS,NYA,AL,1,0,2,2,0,0,0,38,14,4,2,2,8,0.0,2.0,0.0,0.0,0.0,0.0,49.0,0,4,0.0,0.0,3.0
mussimi01,2003,ALDS1,NYA,AL,0,1,1,1,0,0,0,21,7,3,0,3,6,0.0,3.0,1.0,0.0,0.0,0.0,30.0,0,3,1.0,1.0,0.0
koosmje01,1969,WS,NYN,NL,2,0,2,2,1,0,0,53,7,4,2,4,9,0.0,2.0,0.0,0.0,0.0,0.0,64.0,0,4,0.0,0.0,0.0
schilcu01,2007,ALDS1,BOS,AL,1,0,1,1,0,0,0,21,6,0,0,1,4,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0,0,0.0,0.0,1.0
tidrodi01,1977,WS,NYA,AL,0,0,2,0,0,0,0,11,5,2,1,0,1,0.0,4.0,0.0,0.0,0.0,0.0,14.0,0,2,0.0,0.0,0.0
guzmaju01,1991,ALCS,TOR,AL,1,0,1,1,0,0,0,17,4,2,0,4,2,0.0,3.0,0.0,1.0,0.0,0.0,24.0,0,2,0.0,0.0,1.0
borbope01,1975,NLCS,CIN,NL,0,0,1,0,0,0,1,3,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0.0,0.0,0.0
cormirh01,1995,ALDS1,BOS,AL,0,0,2,0,0,0,0,2,2,1,0,1,2,0.0,13.0,0.0,0.0,1.0,0.0,6.0,0,1,0.0,0.0,0.0
odellbi01,1962,WS,SFN,NL,0,1,3,1,0,0,1,37,12,6,1,3,9,0.0,4.0,0.0,0.0,1.0,0.0,51.0,2,6,0.0,0.0,2.0
blassst01,1972,NLCS,PIT,NL,1,0,2,2,0,0,0,47,12,3,2,6,5,0.0,1.0,0.0,0.0,0.0,0.0,65.0,0,3,2.0,0.0,0.0
ashbyan01,1998,WS,SDN,NL,0,1,1,1,0,0,0,8,10,4,1,1,1,0.0,13.0,0.0,0.0,0.0,0.0,18.0,0,7,0.0,0.0,1.0
weberbe01,2002,WS,ANA,AL,0,0,4,0,0,0,0,14,10,7,1,2,5,0.0,13.0,1.0,0.0,1.0,0.0,26.0,1,7,1.0,0.0,0.0
verlaju01,2012,WS,DET,AL,0,1,1,1,0,0,0,12,6,5,2,1,4,0.0,11.0,0.0,0.0,0.0,,19.0,0,5,,,0.0
chrisja01,2003,NLDS1,SFN,NL,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,,0.0,0.0,0.0,0.0,1.0,0,0,0.0,0.0,0.0
rommeed01,1931,WS,PHA,AL,0,0,1,0,0,0,0,3,3,1,0,0,0,0.0,9.0,0.0,0.0,0.0,0.0,6.0,1,1,0.0,0.0,0.0
sabatcc01,2009,ALDS1,NYA,AL,1,0,1,1,0,0,0,20,8,1,0,0,8,0.0,1.0,0.0,1.0,1.0,0.0,28.0,0,2,0.0,0.0,1.0
delcama01,2008,ALDS1,BOS,AL,1,0,2,0,0,0,0,7,1,0,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,8.0,1,0,0.0,0.0,0.0
oswalro01,2004,NLCS,HOU,NL,0,0,2,1,0,0,0,24,11,6,1,4,2,0.0,6.0,0.0,0.0,0.0,0.0,37.0,1,6,2.0,1.0,1.0
wittmi01,1982,ALCS,CAL,AL,0,0,1,0,0,0,0,9,2,2,1,2,3,0.0,6.0,0.0,0.0,0.0,0.0,13.0,0,2,1.0,0.0,0.0
coneda01,1998,WS,NYA,AL,0,0,1,1,0,0,0,18,2,2,0,3,4,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0,3,0.0,1.0,0.0
ditmaar01,1960,WS,NYA,AL,0,2,2,2,0,0,0,5,6,4,0,1,0,0.0,21.0,0.0,0.0,0.0,0.0,13.0,0,6,0.0,0.0,0.0
mooneji01,1934,WS,SLN,NL,0,0,1,0,0,0,0,3,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1,0,1.0,0.0,0.0
parquji01,2000,ALDS2,CHA,AL,0,0,1,1,0,0,0,18,6,3,1,1,2,0.0,4.0,0.0,0.0,1.0,0.0,23.0,0,3,0.0,0.0,2.0
johnsbo03,1971,NLCS,PIT,NL,1,0,1,1,0,0,0,24,5,0,0,3,7,0.0,0.0,1.0,0.0,0.0,0.0,33.0,0,1,1.0,0.0,0.0
hoernjo01,1968,WS,SLN,NL,0,1,3,0,0,0,1,14,5,2,0,5,3,0.0,,1.0,0.0,0.0,0.0,25.0,2,4,1.0,0.0,0.0
walldo01,1998,WS,SDN,NL,0,1,2,0,0,0,0,8,3,2,1,3,1,0.0,,0.0,0.0,0.0,0.0,12.0,0,2,0.0,0.0,2.0
masonro01,1991,NLCS,PIT,NL,0,0,3,0,0,0,1,13,3,0,0,1,2,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1,0,1.0,0.0,0.0
daviscu01,1941,WS,BRO,NL,0,1,1,1,0,0,0,16,6,3,1,3,1,0.0,5.0,1.0,0.0,0.0,0.0,25.0,0,3,0.0,0.0,0.0
hallaro01,2011,NLDS1,PHI,NL,1,1,2,2,0,0,0,48,9,4,1,2,15,0.0,2.0,1.0,1.0,0.0,0.0,60.0,0,4,,,1.0
gossari01,1981,WS,NYA,AL,0,0,3,0,0,0,2,15,2,0,0,2,5,0.0,0.0,0.0,0.0,1.0,0.0,20.0,3,0,0.0,1.0,0.0
loesbi01,1953,WS,BRO,NL,1,0,1,1,0,0,0,24,8,3,1,2,8,0.0,3.0,0.0,0.0,0.0,0.0,34.0,0,3,0.0,0.0,0.0
francje01,2007,NLDS2,COL,NL,1,0,1,1,0,0,0,18,4,2,2,2,8,0.0,3.0,0.0,0.0,0.0,0.0,23.0,0,2,0.0,0.0,1.0
mcgresc01,1983,WS,BAL,AL,1,1,2,2,1,1,0,51,9,2,2,2,12,0.0,1.0,0.0,0.0,0.0,0.0,60.0,0,2,0.0,0.0,2.0
nelsoje01,2003,ALCS,NYA,AL,0,0,4,0,0,0,0,9,4,2,0,0,3,0.0,6.0,0.0,0.0,1.0,0.0,12.0,1,2,0.0,0.0,2.0
wasdijo01,1998,ALDS1,BOS,AL,0,0,1,0,0,0,0,5,2,2,1,1,2,0.0,10.0,0.0,0.0,1.0,0.0,9.0,0,2,0.0,0.0,0.0
guthrma01,1996,NLDS1,LAN,NL,0,0,1,0,0,0,0,1,0,0,0,1,1,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0.0,0.0,0.0
