playerid,yearid,stint,teamid,lgid,g,g_batting,ab,r,h,2b,3b,hr,rbi,sb,cs,bb,so,ibb,hbp,sh,sf,gidp,g_old
butlefr01,1895,1,NY1,NL,5,5.0,22.0,5.0,6.0,1.0,0.0,0.0,2.0,0.0,,1.0,1.0,,0.0,0.0,,,5.0
smithed04,1940,1,CHA,AL,32,32.0,69.0,7.0,15.0,3.0,1.0,0.0,4.0,0.0,0.0,6.0,15.0,,0.0,8.0,,2.0,32.0
mooreea01,1912,1,PHI,NL,31,31.0,56.0,2.0,6.0,1.0,0.0,0.0,1.0,0.0,,2.0,20.0,,0.0,3.0,,,31.0
conroti01,1982,1,OAK,AL,5,0.0,,,,,,,,,,,,,,,,,5.0
ferrewe01,1931,1,CLE,AL,48,48.0,116.0,24.0,37.0,6.0,1.0,9.0,30.0,0.0,0.0,10.0,21.0,,0.0,2.0,,,48.0
hernaxa01,1995,1,CIN,NL,59,59.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,59.0
galaran01,1993,1,COL,NL,120,120.0,470.0,71.0,174.0,35.0,4.0,22.0,98.0,2.0,4.0,24.0,73.0,12.0,6.0,0.0,6.0,9.0,120.0
larueja01,2008,1,SLN,NL,61,61.0,164.0,17.0,35.0,8.0,1.0,4.0,21.0,0.0,0.0,15.0,20.0,1.0,5.0,3.0,2.0,6.0,61.0
castrju01,2008,2,BAL,AL,54,54.0,151.0,15.0,31.0,6.0,0.0,2.0,16.0,0.0,0.0,10.0,26.0,0.0,1.0,2.0,2.0,9.0,54.0
motajo01,1991,1,SDN,NL,17,17.0,36.0,4.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,7.0,0.0,1.0,2.0,0.0,0.0,17.0
vailmi01,1980,1,CHN,NL,114,114.0,312.0,30.0,93.0,17.0,2.0,6.0,47.0,2.0,5.0,14.0,77.0,1.0,1.0,1.0,0.0,8.0,114.0
wagnebi01,1914,1,PIT,NL,3,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,3.0
highadi01,1878,1,PRO,NL,62,62.0,281.0,60.0,90.0,22.0,1.0,1.0,29.0,,,5.0,16.0,,,,,,62.0
jourdte01,1917,1,CHA,AL,17,17.0,34.0,2.0,5.0,0.0,1.0,0.0,2.0,0.0,,1.0,3.0,,0.0,0.0,,,17.0
padgeer01,1926,1,CLE,AL,36,36.0,62.0,7.0,13.0,0.0,1.0,0.0,6.0,1.0,0.0,8.0,3.0,,0.0,0.0,,,36.0
bosmadi01,1966,1,WS2,AL,13,13.0,12.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,13.0
lacosmi01,1981,1,CIN,NL,20,20.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,20.0
mitchpa01,1976,1,OAK,AL,26,0.0,,,,,,,,,,,,,,,,,26.0
millest01,1962,1,SFN,NL,60,60.0,16.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,3.0,0.0,0.0,1.0,0.0,0.0,60.0
chrisla01,1979,1,PHI,NL,19,19.0,31.0,4.0,9.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,13.0,0.0,0.0,3.0,0.0,0.0,19.0
walteke01,1961,1,PHI,NL,86,86.0,180.0,23.0,41.0,8.0,2.0,2.0,14.0,2.0,2.0,5.0,25.0,0.0,1.0,3.0,1.0,6.0,86.0
alomasa02,1988,1,SDN,NL,1,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
alomasa02,1989,1,SDN,NL,7,7.0,19.0,1.0,4.0,1.0,0.0,1.0,6.0,0.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,1.0,7.0
alomasa02,1990,1,CLE,AL,132,132.0,445.0,60.0,129.0,26.0,2.0,9.0,66.0,4.0,1.0,25.0,46.0,2.0,2.0,5.0,6.0,10.0,132.0
alomasa02,1991,1,CLE,AL,51,51.0,184.0,10.0,40.0,9.0,0.0,0.0,7.0,0.0,4.0,8.0,24.0,1.0,4.0,2.0,1.0,4.0,51.0
alomasa02,1992,1,CLE,AL,89,89.0,299.0,22.0,75.0,16.0,0.0,2.0,26.0,3.0,3.0,13.0,32.0,3.0,5.0,3.0,0.0,7.0,89.0
alomasa02,1993,1,CLE,AL,64,64.0,215.0,24.0,58.0,7.0,1.0,6.0,32.0,3.0,1.0,11.0,28.0,0.0,6.0,1.0,4.0,3.0,64.0
alomasa02,1994,1,CLE,AL,80,80.0,292.0,44.0,84.0,15.0,1.0,14.0,43.0,8.0,4.0,25.0,31.0,2.0,2.0,0.0,1.0,7.0,80.0
alomasa02,1995,1,CLE,AL,66,66.0,203.0,32.0,61.0,6.0,0.0,10.0,35.0,3.0,1.0,7.0,26.0,0.0,3.0,4.0,1.0,8.0,66.0
alomasa02,1996,1,CLE,AL,127,127.0,418.0,53.0,110.0,23.0,0.0,11.0,50.0,1.0,0.0,19.0,42.0,0.0,3.0,2.0,2.0,20.0,127.0
alomasa02,1997,1,CLE,AL,125,125.0,451.0,63.0,146.0,37.0,0.0,21.0,83.0,0.0,2.0,19.0,48.0,2.0,3.0,6.0,1.0,16.0,125.0
alomasa02,1998,1,CLE,AL,117,117.0,409.0,45.0,96.0,26.0,2.0,6.0,44.0,0.0,3.0,18.0,45.0,0.0,3.0,5.0,3.0,15.0,117.0
alomasa02,1999,1,CLE,AL,37,37.0,137.0,19.0,42.0,13.0,0.0,6.0,25.0,0.0,1.0,4.0,23.0,0.0,0.0,1.0,2.0,1.0,37.0
alomasa02,2000,1,CLE,AL,97,97.0,356.0,44.0,103.0,16.0,2.0,7.0,42.0,2.0,2.0,16.0,41.0,1.0,4.0,4.0,4.0,9.0,97.0
alomasa02,2001,1,CHA,AL,70,70.0,220.0,17.0,54.0,8.0,1.0,4.0,21.0,1.0,2.0,12.0,17.0,1.0,2.0,3.0,2.0,6.0,70.0
alomasa02,2002,1,CHA,AL,51,51.0,167.0,21.0,48.0,10.0,1.0,7.0,25.0,0.0,0.0,5.0,14.0,0.0,1.0,1.0,2.0,5.0,51.0
alomasa02,2002,2,COL,NL,38,38.0,116.0,8.0,31.0,4.0,0.0,0.0,12.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,6.0,38.0
alomasa02,2003,1,CHA,AL,75,75.0,194.0,22.0,52.0,12.0,0.0,5.0,26.0,0.0,0.0,4.0,17.0,0.0,0.0,5.0,1.0,4.0,75.0
alomasa02,2004,1,CHA,AL,50,50.0,146.0,15.0,35.0,4.0,0.0,2.0,14.0,0.0,0.0,11.0,13.0,2.0,2.0,3.0,2.0,4.0,50.0
alomasa02,2005,1,TEX,AL,46,46.0,128.0,11.0,35.0,7.0,0.0,0.0,14.0,0.0,0.0,5.0,12.0,0.0,1.0,3.0,0.0,3.0,46.0
alomasa02,2006,1,LAN,NL,27,27.0,62.0,3.0,20.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,27.0
alomasa02,2006,2,CHA,AL,19,19.0,46.0,5.0,10.0,3.0,0.0,1.0,8.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,19.0
alomasa02,2007,1,NYN,NL,8,8.0,22.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,8.0
bayja01,2003,1,SDN,NL,3,3.0,8.0,2.0,2.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,3.0
bayja01,2003,2,PIT,NL,27,27.0,79.0,13.0,23.0,6.0,1.0,3.0,12.0,3.0,1.0,18.0,28.0,0.0,0.0,0.0,0.0,0.0,27.0
bayja01,2004,1,PIT,NL,120,120.0,411.0,61.0,116.0,24.0,4.0,26.0,82.0,4.0,6.0,41.0,129.0,2.0,10.0,5.0,5.0,9.0,120.0
bayja01,2005,1,PIT,NL,162,162.0,599.0,110.0,183.0,44.0,6.0,32.0,101.0,21.0,1.0,95.0,142.0,9.0,6.0,0.0,7.0,12.0,162.0
bayja01,2006,1,PIT,NL,159,159.0,570.0,101.0,163.0,29.0,3.0,35.0,109.0,11.0,2.0,102.0,156.0,9.0,8.0,0.0,9.0,15.0,159.0
bayja01,2007,1,PIT,NL,145,145.0,538.0,78.0,133.0,25.0,2.0,21.0,84.0,4.0,1.0,59.0,141.0,3.0,9.0,0.0,8.0,8.0,145.0
bayja01,2008,1,PIT,NL,106,106.0,393.0,72.0,111.0,23.0,2.0,22.0,64.0,7.0,0.0,59.0,86.0,2.0,2.0,0.0,5.0,3.0,106.0
bayja01,2008,2,BOS,AL,49,49.0,184.0,39.0,54.0,12.0,2.0,9.0,37.0,3.0,0.0,22.0,51.0,2.0,2.0,0.0,3.0,4.0,49.0
bayja01,2009,1,BOS,AL,151,151.0,531.0,103.0,142.0,29.0,3.0,36.0,119.0,13.0,3.0,94.0,162.0,4.0,9.0,0.0,4.0,9.0,
bayja01,2010,1,NYN,NL,95,95.0,348.0,48.0,90.0,20.0,6.0,6.0,47.0,10.0,0.0,44.0,91.0,3.0,5.0,0.0,4.0,7.0,
bayja01,2011,1,NYN,NL,123,123.0,444.0,59.0,109.0,19.0,1.0,12.0,57.0,11.0,1.0,56.0,109.0,3.0,2.0,1.0,6.0,8.0,123.0
bayja01,2012,1,NYN,NL,70,,194.0,21.0,32.0,2.0,0.0,8.0,20.0,5.0,1.0,19.0,58.0,0.0,0.0,0.0,2.0,3.0,
beltrca01,1998,1,KCA,AL,14,14.0,58.0,12.0,16.0,5.0,3.0,0.0,7.0,3.0,0.0,3.0,12.0,0.0,1.0,0.0,1.0,2.0,14.0
beltrca01,1999,1,KCA,AL,156,156.0,663.0,112.0,194.0,27.0,7.0,22.0,108.0,27.0,8.0,46.0,123.0,2.0,4.0,0.0,10.0,17.0,156.0
beltrca01,2000,1,KCA,AL,98,98.0,372.0,49.0,92.0,15.0,4.0,7.0,44.0,13.0,0.0,35.0,69.0,2.0,0.0,2.0,4.0,12.0,98.0
beltrca01,2001,1,KCA,AL,155,155.0,617.0,106.0,189.0,32.0,12.0,24.0,101.0,31.0,1.0,52.0,120.0,2.0,5.0,1.0,5.0,7.0,155.0
beltrca01,2002,1,KCA,AL,162,162.0,637.0,114.0,174.0,44.0,7.0,29.0,105.0,35.0,7.0,71.0,135.0,1.0,4.0,3.0,7.0,12.0,162.0
beltrca01,2003,1,KCA,AL,141,141.0,521.0,102.0,160.0,14.0,10.0,26.0,100.0,41.0,4.0,72.0,81.0,4.0,2.0,0.0,7.0,8.0,141.0
beltrca01,2004,1,KCA,AL,69,69.0,266.0,51.0,74.0,19.0,2.0,15.0,51.0,14.0,3.0,37.0,44.0,7.0,2.0,1.0,3.0,4.0,69.0
beltrca01,2004,2,HOU,NL,90,90.0,333.0,70.0,86.0,17.0,7.0,23.0,53.0,28.0,0.0,55.0,57.0,3.0,5.0,2.0,4.0,4.0,90.0
beltrca01,2005,1,NYN,NL,151,151.0,582.0,83.0,155.0,34.0,2.0,16.0,78.0,17.0,6.0,56.0,96.0,5.0,2.0,4.0,6.0,9.0,151.0
beltrca01,2006,1,NYN,NL,140,140.0,510.0,127.0,140.0,38.0,1.0,41.0,116.0,18.0,3.0,95.0,99.0,6.0,4.0,1.0,7.0,6.0,140.0
beltrca01,2007,1,NYN,NL,144,144.0,554.0,93.0,153.0,33.0,3.0,33.0,112.0,23.0,2.0,69.0,111.0,10.0,2.0,1.0,10.0,8.0,144.0
beltrca01,2008,1,NYN,NL,161,161.0,606.0,116.0,172.0,40.0,5.0,27.0,112.0,25.0,3.0,92.0,96.0,13.0,1.0,1.0,6.0,11.0,161.0
beltrca01,2009,1,NYN,NL,81,81.0,308.0,50.0,100.0,22.0,1.0,10.0,48.0,11.0,1.0,47.0,43.0,10.0,1.0,0.0,1.0,9.0,
beltrca01,2010,1,NYN,NL,64,64.0,220.0,21.0,56.0,11.0,3.0,7.0,27.0,3.0,1.0,30.0,39.0,5.0,1.0,0.0,4.0,4.0,
beltrca01,2011,1,NYN,NL,98,98.0,353.0,61.0,102.0,30.0,2.0,15.0,66.0,3.0,0.0,60.0,61.0,6.0,2.0,0.0,4.0,9.0,98.0
beltrca01,2011,2,SFN,NL,44,44.0,167.0,17.0,54.0,9.0,4.0,7.0,18.0,1.0,2.0,11.0,27.0,1.0,1.0,0.0,0.0,9.0,44.0
beltrca01,2012,1,SLN,NL,151,,547.0,83.0,147.0,26.0,1.0,32.0,97.0,13.0,6.0,65.0,124.0,15.0,2.0,1.0,4.0,9.0,
berroan01,2001,1,KCA,AL,15,15.0,53.0,8.0,16.0,2.0,0.0,0.0,4.0,2.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,2.0,15.0
berroan01,2002,1,KCA,AL,20,20.0,75.0,8.0,17.0,7.0,1.0,0.0,5.0,3.0,0.0,7.0,10.0,1.0,1.0,0.0,0.0,1.0,20.0
berroan01,2003,1,KCA,AL,158,158.0,567.0,92.0,163.0,28.0,7.0,17.0,73.0,21.0,5.0,29.0,100.0,3.0,18.0,13.0,8.0,13.0,158.0
berroan01,2004,1,KCA,AL,134,134.0,512.0,72.0,134.0,27.0,6.0,8.0,43.0,14.0,8.0,23.0,87.0,0.0,12.0,5.0,2.0,10.0,134.0
berroan01,2005,1,KCA,AL,159,159.0,608.0,68.0,164.0,21.0,5.0,11.0,55.0,7.0,5.0,18.0,108.0,3.0,14.0,10.0,2.0,13.0,159.0
berroan01,2006,1,KCA,AL,132,132.0,474.0,45.0,111.0,18.0,1.0,9.0,54.0,3.0,1.0,14.0,88.0,1.0,3.0,9.0,3.0,21.0,132.0
berroan01,2007,1,KCA,AL,9,9.0,11.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,1.0,1.0,0.0,1.0,9.0
berroan01,2008,1,LAN,NL,84,84.0,226.0,26.0,52.0,13.0,1.0,1.0,16.0,0.0,0.0,20.0,41.0,4.0,4.0,6.0,0.0,13.0,84.0
berroan01,2009,1,NYA,AL,21,21.0,22.0,6.0,3.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,1.0,
berroan01,2009,2,NYN,NL,14,14.0,27.0,4.0,4.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,6.0,1.0,0.0,1.0,0.0,1.0,
cansejo01,1985,1,OAK,AL,29,29.0,96.0,16.0,29.0,3.0,0.0,5.0,13.0,1.0,1.0,4.0,31.0,0.0,0.0,0.0,0.0,1.0,29.0
cansejo01,1986,1,OAK,AL,157,157.0,600.0,85.0,144.0,29.0,1.0,33.0,117.0,15.0,7.0,65.0,175.0,1.0,8.0,0.0,9.0,12.0,157.0
cansejo01,1987,1,OAK,AL,159,159.0,630.0,81.0,162.0,35.0,3.0,31.0,113.0,15.0,3.0,50.0,157.0,2.0,2.0,0.0,9.0,16.0,159.0
cansejo01,1988,1,OAK,AL,158,158.0,610.0,120.0,187.0,34.0,0.0,42.0,124.0,40.0,16.0,78.0,128.0,10.0,10.0,1.0,6.0,15.0,158.0
cansejo01,1989,1,OAK,AL,65,65.0,227.0,40.0,61.0,9.0,1.0,17.0,57.0,6.0,3.0,23.0,69.0,4.0,2.0,0.0,6.0,4.0,65.0
cansejo01,1990,1,OAK,AL,131,131.0,481.0,83.0,132.0,14.0,2.0,37.0,101.0,19.0,10.0,72.0,158.0,8.0,5.0,0.0,5.0,9.0,131.0
cansejo01,1991,1,OAK,AL,154,154.0,572.0,115.0,152.0,32.0,1.0,44.0,122.0,26.0,6.0,78.0,152.0,8.0,9.0,0.0,6.0,16.0,154.0
cansejo01,1992,1,OAK,AL,97,97.0,366.0,66.0,90.0,11.0,0.0,22.0,72.0,5.0,7.0,48.0,104.0,1.0,3.0,0.0,4.0,15.0,97.0
cansejo01,1992,2,TEX,AL,22,22.0,73.0,8.0,17.0,4.0,0.0,4.0,15.0,1.0,0.0,15.0,24.0,1.0,3.0,0.0,0.0,1.0,22.0
cansejo01,1993,1,TEX,AL,60,60.0,231.0,30.0,59.0,14.0,1.0,10.0,46.0,6.0,6.0,16.0,62.0,2.0,3.0,0.0,3.0,6.0,60.0
cansejo01,1994,1,TEX,AL,111,111.0,429.0,88.0,121.0,19.0,2.0,31.0,90.0,15.0,8.0,69.0,114.0,8.0,5.0,0.0,2.0,20.0,111.0
cansejo01,1995,1,BOS,AL,102,102.0,396.0,64.0,121.0,25.0,1.0,24.0,81.0,4.0,0.0,42.0,93.0,4.0,7.0,0.0,5.0,9.0,102.0
cansejo01,1996,1,BOS,AL,96,96.0,360.0,68.0,104.0,22.0,1.0,28.0,82.0,3.0,1.0,63.0,82.0,3.0,6.0,0.0,3.0,7.0,96.0
cansejo01,1997,1,OAK,AL,108,108.0,388.0,56.0,91.0,19.0,0.0,23.0,74.0,8.0,2.0,51.0,122.0,1.0,3.0,0.0,4.0,15.0,108.0
cansejo01,1998,1,TOR,AL,151,151.0,583.0,98.0,138.0,26.0,0.0,46.0,107.0,29.0,17.0,65.0,159.0,5.0,6.0,0.0,4.0,7.0,151.0
cansejo01,1999,1,TBA,AL,113,113.0,430.0,75.0,120.0,18.0,1.0,34.0,95.0,3.0,0.0,58.0,135.0,3.0,7.0,0.0,7.0,14.0,113.0
cansejo01,2000,1,TBA,AL,61,61.0,218.0,31.0,56.0,15.0,0.0,9.0,30.0,2.0,0.0,41.0,65.0,1.0,4.0,0.0,1.0,5.0,61.0
cansejo01,2000,2,NYA,AL,37,37.0,111.0,16.0,27.0,3.0,0.0,6.0,19.0,0.0,0.0,23.0,37.0,1.0,0.0,0.0,3.0,2.0,37.0
cansejo01,2001,1,CHA,AL,76,76.0,256.0,46.0,66.0,8.0,0.0,16.0,49.0,2.0,1.0,45.0,75.0,1.0,1.0,0.0,4.0,4.0,76.0
colemvi01,1985,1,SLN,NL,151,151.0,636.0,107.0,170.0,20.0,10.0,1.0,40.0,110.0,25.0,50.0,115.0,1.0,0.0,5.0,1.0,3.0,151.0
colemvi01,1986,1,SLN,NL,154,154.0,600.0,94.0,139.0,13.0,8.0,0.0,29.0,107.0,14.0,60.0,98.0,0.0,2.0,3.0,5.0,4.0,154.0
colemvi01,1987,1,SLN,NL,151,151.0,623.0,121.0,180.0,14.0,10.0,3.0,43.0,109.0,22.0,70.0,126.0,0.0,3.0,5.0,1.0,7.0,151.0
colemvi01,1988,1,SLN,NL,153,153.0,616.0,77.0,160.0,20.0,10.0,3.0,38.0,81.0,27.0,49.0,111.0,4.0,1.0,8.0,5.0,4.0,153.0
colemvi01,1989,1,SLN,NL,145,145.0,563.0,94.0,143.0,21.0,9.0,2.0,28.0,65.0,10.0,50.0,90.0,0.0,2.0,7.0,2.0,4.0,145.0
colemvi01,1990,1,SLN,NL,124,124.0,497.0,73.0,145.0,18.0,9.0,6.0,39.0,77.0,17.0,35.0,88.0,1.0,2.0,4.0,1.0,6.0,124.0
lummi01,1973,1,ATL,NL,138,138.0,513.0,74.0,151.0,26.0,6.0,16.0,82.0,2.0,5.0,41.0,89.0,7.0,6.0,4.0,4.0,3.0,138.0
tillmbo01,1967,1,BOS,AL,30,30.0,64.0,4.0,12.0,1.0,0.0,1.0,4.0,0.0,0.0,3.0,18.0,0.0,0.0,0.0,0.0,2.0,30.0
duganjo01,1920,1,PHA,AL,123,123.0,491.0,65.0,158.0,40.0,5.0,3.0,60.0,5.0,8.0,19.0,51.0,,3.0,8.0,,,123.0
gomezch02,1995,1,DET,AL,123,123.0,431.0,49.0,96.0,20.0,2.0,11.0,50.0,4.0,1.0,41.0,96.0,0.0,3.0,3.0,4.0,13.0,123.0
leach01,1988,1,MIN,AL,24,0.0,,,,,,,,,,,,,,,,,24.0
quinnja01,1911,1,NYA,AL,40,40.0,61.0,4.0,10.0,2.0,0.0,1.0,5.0,1.0,,5.0,,,0.0,2.0,,,40.0
bergmda01,1983,1,SFN,NL,90,90.0,140.0,16.0,40.0,4.0,1.0,6.0,24.0,2.0,1.0,24.0,21.0,2.0,1.0,2.0,0.0,5.0,90.0
boehrbr01,1996,1,NYA,AL,15,0.0,,,,,,,,,,,,,,,,,15.0
perryji01,1961,1,CLE,AL,35,35.0,73.0,4.0,12.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,14.0,0.0,0.0,5.0,0.0,2.0,35.0
harribr01,2004,2,MON,NL,20,20.0,50.0,4.0,8.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,11.0,0.0,1.0,0.0,0.0,0.0,20.0
kittrma01,1893,1,CHN,NL,70,70.0,255.0,32.0,59.0,9.0,5.0,2.0,30.0,3.0,,17.0,15.0,,0.0,,,,70.0
whitero02,2000,1,MON,NL,75,75.0,290.0,52.0,89.0,24.0,0.0,11.0,54.0,5.0,1.0,28.0,67.0,0.0,2.0,0.0,2.0,4.0,75.0
burkejo02,1902,1,NY1,NL,4,4.0,13.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,0.0,,,4.0
donlimi01,1906,1,NY1,NL,37,37.0,121.0,15.0,38.0,5.0,1.0,1.0,14.0,9.0,,11.0,,,0.0,5.0,,,37.0
moonwa01,1965,1,LAN,NL,53,53.0,89.0,6.0,18.0,3.0,0.0,1.0,11.0,2.0,0.0,13.0,22.0,3.0,0.0,2.0,0.0,3.0,53.0
scottlu01,2006,1,HOU,NL,65,65.0,214.0,31.0,72.0,19.0,6.0,10.0,37.0,2.0,1.0,30.0,43.0,4.0,4.0,0.0,1.0,2.0,65.0
maniocl01,1933,1,CIN,NL,36,36.0,84.0,3.0,14.0,1.0,0.0,0.0,3.0,0.0,,8.0,7.0,,0.0,2.0,,2.0,36.0
leevesa01,1900,1,PIT,NL,30,30.0,88.0,9.0,18.0,2.0,2.0,1.0,5.0,1.0,,2.0,,,0.0,0.0,,,30.0
elsteke01,1994,1,NYA,AL,7,7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,1.0,0.0,0.0,7.0
broutda01,1883,1,BFN,NL,98,98.0,425.0,85.0,159.0,41.0,17.0,3.0,97.0,,,16.0,17.0,,,,,,98.0
picked01,1924,1,CIN,NL,3,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,3.0
conrobi02,1936,1,PHA,AL,1,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,,,1.0
recciph01,1885,1,LS2,AA,102,102.0,402.0,57.0,97.0,8.0,10.0,1.0,38.0,0.0,,13.0,,,1.0,,,,102.0
willsfr01,1988,1,TOR,AL,10,0.0,,,,,,,,,,,,,,,,,10.0
hartlmi01,1993,1,MIN,AL,53,0.0,,,,,,,,,,,,,,,,,53.0
mcelrch01,1992,1,CHN,NL,72,72.0,6.0,2.0,4.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0
lerchra01,1979,1,PHI,NL,38,38.0,72.0,6.0,11.0,2.0,1.0,1.0,5.0,0.0,1.0,3.0,8.0,0.0,0.0,3.0,1.0,2.0,38.0
baileji01,1959,1,CIN,NL,3,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0
whitsed01,1987,1,SDN,NL,36,36.0,65.0,1.0,8.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,17.0,0.0,0.0,10.0,0.0,0.0,36.0
cascajo01,1938,1,CIN,NL,33,33.0,18.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,,0.0,7.0,,0.0,0.0,,0.0,33.0
gonzato01,1970,2,CAL,AL,26,26.0,92.0,9.0,28.0,2.0,0.0,1.0,12.0,3.0,2.0,2.0,11.0,0.0,1.0,2.0,0.0,3.0,26.0
cuppyni01,1897,1,CL4,NL,21,21.0,55.0,5.0,8.0,0.0,1.0,0.0,3.0,0.0,,5.0,,,0.0,1.0,,,21.0
lowenjo01,1970,1,CLE,AL,17,17.0,43.0,5.0,11.0,3.0,1.0,1.0,6.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,1.0,17.0
reynosh01,1994,1,HOU,NL,33,33.0,33.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,15.0,0.0,0.0,7.0,0.0,0.0,33.0
sievero01,1950,1,SLA,AL,113,113.0,370.0,46.0,88.0,20.0,4.0,10.0,57.0,1.0,3.0,34.0,42.0,,2.0,2.0,,11.0,113.0
nymanny01,1974,1,CHA,AL,5,5.0,14.0,5.0,9.0,2.0,1.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,5.0
roberda05,1972,1,HOU,NL,35,35.0,67.0,7.0,16.0,1.0,0.0,2.0,9.0,0.0,1.0,4.0,16.0,0.0,0.0,6.0,2.0,1.0,35.0
roushed01,1928,1,NY1,NL,46,46.0,163.0,20.0,41.0,5.0,3.0,2.0,13.0,1.0,,14.0,8.0,,1.0,2.0,,,46.0
davalvi01,1973,2,OAK,AL,38,38.0,64.0,5.0,12.0,1.0,0.0,0.0,4.0,0.0,0.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,38.0
nunnajo01,1997,2,CIN,NL,65,65.0,201.0,38.0,64.0,12.0,3.0,13.0,35.0,7.0,3.0,26.0,51.0,0.0,2.0,1.0,1.0,2.0,65.0
morrijo01,1878,1,BSN,NL,60,60.0,233.0,26.0,56.0,5.0,1.0,0.0,23.0,,,5.0,16.0,,,,,,60.0
bakerdu01,1983,1,LAN,NL,149,149.0,531.0,71.0,138.0,25.0,1.0,15.0,73.0,7.0,1.0,72.0,59.0,2.0,2.0,4.0,7.0,9.0,149.0
blakesh01,1930,1,CHN,NL,36,36.0,66.0,5.0,15.0,0.0,0.0,0.0,2.0,0.0,,2.0,14.0,,0.0,3.0,,,36.0
decindo01,1973,1,BAL,AL,10,10.0,18.0,2.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,10.0
reynosh01,1999,1,HOU,NL,35,33.0,66.0,4.0,11.0,2.0,0.0,1.0,14.0,0.0,0.0,2.0,27.0,0.0,0.0,17.0,1.0,1.0,33.0
hammoro01,2008,1,ARI,NL,18,18.0,42.0,4.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,9.0,1.0,1.0,0.0,0.0,0.0,18.0
mantoje01,1995,1,BAL,AL,89,89.0,254.0,31.0,65.0,9.0,0.0,17.0,38.0,0.0,3.0,24.0,69.0,0.0,2.0,0.0,0.0,6.0,89.0
oneilti01,1891,1,SL4,AA,129,129.0,521.0,112.0,167.0,28.0,4.0,10.0,95.0,25.0,,62.0,33.0,,9.0,,,,129.0
piattwi01,1899,1,PHI,NL,40,40.0,122.0,11.0,33.0,2.0,2.0,0.0,10.0,0.0,,5.0,,,0.0,3.0,,,40.0
wasdijo01,2007,1,PIT,NL,12,12.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0
daubeja01,1924,1,CIN,NL,102,102.0,405.0,47.0,114.0,14.0,9.0,1.0,31.0,5.0,10.0,28.0,17.0,,2.0,13.0,,,102.0
hillsh01,2004,1,MON,NL,3,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0
