playerid,awardid,yearid,lgid,tie,notes
saxst01,TSN All-Star,1986,NL,,2B
snidedu01,TSN All-Star,1955,ML,,OF
bautijo02,Silver Slugger,2010,AL,,OF
piazzmi01,Silver Slugger,1996,NL,,C
lordha01,Baseball Magazine All-Star,1910,AL,,3B
oglivbe01,Silver Slugger,1980,AL,,OF
ramirma02,Silver Slugger,2006,AL,,OF
brandja01,Gold Glove,1959,NL,,LF
larkiba01,TSN All-Star,1996,NL,,SS
leecl02,Cy Young Award,2008,AL,,
huffau01,Silver Slugger,2008,AL,,DH
walshed01,Baseball Magazine All-Star,1911,ML,,P6
suzukic01,Gold Glove,2004,AL,,OF
parrila02,Silver Slugger,1986,AL,,C
zimmery01,Silver Slugger,2009,NL,,3B
ruthba01,Baseball Magazine All-Star,1923,AL,,OF
cartega01,All-Star Game MVP,1984,ML,,
bushdo01,Baseball Magazine All-Star,1916,AL,,SS
cuyleki01,Baseball Magazine All-Star,1926,NL,,OF
benchjo01,Most Valuable Player,1972,NL,,
bibbyji01,TSN All-Star,1980,NL,,RHP
shantbo01,Gold Glove,1961,NL,,P
fellebo01,Baseball Magazine All-Star,1940,ML,,P1
violafr01,Cy Young Award,1988,AL,,
lowelmi01,Gold Glove,2005,NL,,3B
fostege01,TSN Player of the Year,1977,NL,,
pujolal01,Gold Glove,2010,NL,,1B
trammal01,TSN All-Star,1987,AL,,SS
murraed02,TSN All-Star,1983,AL,,1B
terryra01,World Series MVP,1962,ML,,
sheffga01,TSN Major League Player of the Year,1992,ML,,
lopezal01,Baseball Magazine All-Star,1933,NL,,C
jonesan01,TSN All-Star,2006,NL,Y,OF
covelst01,Baseball Magazine All-Star,1925,AL,,P3
thomafr04,Silver Slugger,1993,AL,,1B
ruthba01,Baseball Magazine All-Star,1929,AL,,RF
kurowwh01,TSN All-Star,1945,ML,,3B
younger01,Silver Slugger,1996,NL,,2B
clarkja01,TSN All-Star,1978,NL,,OF
hislela01,TSN All-Star,1977,AL,,OF
smithle02,Rolaids Relief Man Award,1991,NL,,
gibsobo01,Babe Ruth Award,1964,NL,,P
kalinal01,Gold Glove,1959,AL,,CF
carewro01,TSN Major League Player of the Year,1977,ML,,
traynpi01,Baseball Magazine All-Star,1933,NL,,3B
mccanbr01,Silver Slugger,2011,NL,,C
hoffmtr01,Rolaids Relief Man Award,2006,NL,,
leiteal01,Branch Rickey Award,1999,ML,,
clemero01,Most Valuable Player,1966,NL,,
schmija01,TSN All-Star,2004,NL,,P
borowha01,TSN All-Star,1945,ML,,P
kleinch01,Baseball Magazine All-Star,1933,ML,,RF
palmera01,TSN Major League Player of the Year,1999,ML,,
friscfr01,Baseball Magazine All-Star,1927,ML,,2B
frienbo01,TSN All-Star,1958,ML,,P
warnelo01,Baseball Magazine All-Star,1941,NL,,P5
yountro01,TSN All-Star,1989,AL,,OF
pujolal01,Most Valuable Player,2008,NL,,
rodrial01,Hank Aaron Award,2002,AL,,Ss
collied01,Baseball Magazine All-Star,1913,AL,,2B
clemero01,Gold Glove,1966,NL,,OF
montawi01,TSN All-Star,1976,NL,,1B
renteed01,Silver Slugger,2000,NL,,SS
wegmabi01,Hutch Award,1991,ML,,
sherrla01,World Series MVP,1959,ML,,
fellebo01,TSN All-Star,1939,ML,,P
soriaal01,Silver Slugger,2006,NL,,OF
oswalro01,NLCS MVP,2005,NL,,
bendech01,Baseball Magazine All-Star,1910,ML,,P4
santajo01,Pitching Triple Crown,2006,AL,,
collied01,Baseball Magazine All-Star,1918,ML,,2B
mussimi01,Gold Glove,1997,AL,,P
cobbty01,Baseball Magazine All-Star,1915,ML,,LF
minosmi01,Gold Glove,1960,AL,,LF
worreto01,TSN Fireman of the Year,1986,NL,,
gaettga01,Gold Glove,1987,AL,,3B
antonjo02,TSN Pitcher of the Year,1954,NL,,
jonesto02,Rolaids Relief Man Award,2000,AL,,
belanma01,Gold Glove,1969,AL,,SS
vaughhi01,Baseball Magazine All-Star,1918,NL,,P1
ramirma02,TSN All-Star,2006,AL,,OF
rommeed01,Baseball Magazine All-Star,1922,ML,,P3
dennyjo01,TSN All-Star,1983,NL,,RHP
fernato01,Gold Glove,1989,AL,,SS
thomeji01,TSN All-Star,1995,AL,,3B
bagweje01,TSN All-Star,1996,NL,,1B
moseswa01,Baseball Magazine All-Star,1937,AL,,LF
jacksjo01,Baseball Magazine All-Star,1916,AL,,OF
camparo01,TSN All-Star,1955,ML,,C
vaughgr01,Silver Slugger,1998,NL,,OF
johnsch04,Gold Glove,1997,NL,,C
yountro01,TSN Player of the Year,1982,AL,,
doerrbo01,TSN Player of the Year,1944,AL,,
johnswa01,TSN All-Star,1925,ML,,P
venturo01,Gold Glove,1998,AL,,3B
mauerjo01,Silver Slugger,2008,AL,,C
derripa01,TSN All-Star,1940,ML,,P
mortoca01,Rookie of the Year,1970,NL,,
davisma01,Cy Young Award,1989,NL,,
fellebo01,Baseball Magazine All-Star,1939,ML,,P3
martiti02,Silver Slugger,1997,AL,,1B
hunteto01,Gold Glove,2001,AL,,OF
blackew01,Baseball Magazine All-Star,1947,ML,,P2
griffke02,Silver Slugger,1997,AL,,OF
ruthba01,Baseball Magazine All-Star,1927,ML,,LF
treshto01,TSN All-Star,1962,AL,,SS
lezcasi01,Gold Glove,1979,AL,,OF
bollifr01,TSN All-Star,1961,NL,,2B
yountro01,Silver Slugger,1982,AL,,SS
murphda05,Silver Slugger,1983,NL,,OF
jacksjo01,Baseball Magazine All-Star,1911,AL,,RF
riddlel01,Baseball Magazine All-Star,1941,ML,,P5
gossari01,Rolaids Relief Man Award,1978,AL,,
wheatza01,Baseball Magazine All-Star,1918,NL,,OF
counscr01,NLCS MVP,2001,NL,,
ottme01,TSN All-Star,1934,ML,,OF
trammal01,World Series MVP,1984,ML,,
winfida01,Gold Glove,1983,AL,,OF
greenha01,Baseball Magazine All-Star,1940,AL,,LF
greenha01,Most Valuable Player,1940,AL,,
rolensc01,Gold Glove,2000,NL,,3B
schmimi01,TSN All-Star,1980,NL,,3B
lopezja01,Silver Slugger,2003,NL,,C
francju01,All-Star Game MVP,1990,ML,,
morneju01,Most Valuable Player,2006,AL,,
montgje01,Rolaids Relief Man Award,1993,AL,,
pujolal01,Lou Gehrig Memorial Award,2009,ML,,
larkiba01,Silver Slugger,1995,NL,,SS
bondsba01,Gold Glove,1991,NL,,OF
justida01,TSN All-Star,1997,AL,,OF
gwynnto01,Gold Glove,1989,NL,,OF
ortizda01,TSN All-Star,2005,AL,,DH
mitchke01,Most Valuable Player,1989,NL,,
brancra01,Baseball Magazine All-Star,1947,NL,,P2
owenmi01,TSN All-Star,1942,ML,,C
clemero01,Gold Glove,1965,NL,,OF
metzgro01,Gold Glove,1973,NL,,SS
groatdi01,TSN All-Star,1963,NL,,SS
olerujo01,Gold Glove,2002,AL,,1B
carltst01,TSN Pitcher of the Year,1972,NL,,
larsedo01,World Series MVP,1956,ML,,
hartnga01,Baseball Magazine All-Star,1928,NL,,C
greenha01,Baseball Magazine All-Star,1945,ML,,LF
chandsp01,TSN Guide MVP,1943,AL,,
quiseda01,TSN Fireman of the Year,1980,AL,,
robinbr01,Roberto Clemente Award,1972,ML,,
bergewa01,Baseball Magazine All-Star,1935,ML,,CF
palmera01,Silver Slugger,1999,AL,,DH
sauerha01,Most Valuable Player,1952,NL,,
valenfe01,TSN Pitcher of the Year,1981,NL,,
warnelo01,Baseball Magazine All-Star,1932,NL,,P1
reganph01,TSN Fireman of the Year,1968,NL,,
robinbr01,TSN All-Star,1972,AL,,3B
daubeja01,Baseball Magazine All-Star,1916,NL,,1B
barryja01,Baseball Magazine All-Star,1913,AL,,SS
friscfr01,Baseball Magazine All-Star,1927,NL,,2B
willite01,TSN Major League Player of the Year,1949,ML,,
rodrial01,TSN Major League Player of the Year,2002,ML,,
allisbo01,Rookie of the Year,1959,AL,,
rolfere01,Baseball Magazine All-Star,1939,ML,,3B
whitefr01,Gold Glove,1977,AL,,2B
collied01,Baseball Magazine All-Star,1912,AL,,2B
larkiba01,TSN All-Star,1991,NL,,SS
penato01,Gold Glove,1991,AL,,C
fieldce01,TSN All-Star,1990,AL,,1B
kurowwh01,Baseball Magazine All-Star,1945,ML,,3B
olivato01,TSN Player of the Year,1971,AL,,
youngmi02,Gold Glove,2008,AL,,SS
johnsho01,Silver Slugger,1991,NL,,3B
aurilri01,Silver Slugger,2001,NL,,SS
hoffmtr01,Lou Gehrig Memorial Award,2006,ML,,
tettlmi01,TSN All-Star,1991,AL,,C
langsma01,Gold Glove,1988,AL,,P
cobbty01,Baseball Magazine All-Star,1918,AL,,OF
berrayo01,Most Valuable Player,1954,AL,,
ruthba01,Baseball Magazine All-Star,1924,ML,,RF
varitja01,Silver Slugger,2005,AL,,C
carrocl02,TSN Fireman of the Year,1972,NL,,
collied01,Baseball Magazine All-Star,1923,ML,,2B
ceyro01,Lou Gehrig Memorial Award,1982,ML,,
lombaer01,Baseball Magazine All-Star,1942,NL,,C
hootobu01,NLCS MVP,1981,NL,,
bondsbo01,Gold Glove,1974,NL,,OF
hunteto01,Gold Glove,2002,AL,,OF
trillma01,Gold Glove,1982,NL,,2B
martipe02,TSN All-Star,1997,NL,,RHP
archeji01,Baseball Magazine All-Star,1910,ML,,C2
quiseda01,Rolaids Relief Man Award,1982,AL,,
speaktr01,Baseball Magazine All-Star,1917,ML,,OF
molitpa01,Hutch Award,1987,ML,,
bottoji01,Baseball Magazine All-Star,1925,NL,,1B
simmoal01,Baseball Magazine All-Star,1933,AL,,OF
cuyleki01,Baseball Magazine All-Star,1931,NL,,CF
robinaa01,Baseball Magazine All-Star,1946,AL,,C
rojasco01,TSN All-Star,1971,AL,,2B
fieldce01,Babe Ruth Award,1996,AL,,DH
crigelo01,Baseball Magazine All-Star,1908,AL,,C
arroylu01,TSN Fireman of the Year,1961,AL,,
clemero01,Gold Glove,1963,NL,,OF
schulfr01,Most Valuable Player,1911,NL,,
winfida01,Silver Slugger,1984,AL,,OF
hudsoor01,Gold Glove,2005,AL,,2B
yastrca01,Gold Glove,1968,AL,,OF
rolensc01,Gold Glove,2004,NL,,3B
garvest01,Gold Glove,1977,NL,,1B
mattido01,TSN All-Star,1986,AL,,1B
muellbi02,TSN All-Star,2003,AL,,3B
suzukic01,Gold Glove,2005,AL,,OF
freehbi01,Gold Glove,1969,AL,,C
bondsba01,TSN All-Star,1990,NL,,OF
santajo01,Gold Glove,2007,AL,,P
coopemo01,TSN All-Star,1943,ML,,P
murcebo01,TSN All-Star,1973,AL,,OF
snidedu01,TSN All-Star,1953,ML,,OF
brownji03,Baseball Magazine All-Star,1941,ML,,3B
hillejo01,Hutch Award,1973,ML,,
yastrca01,Triple Crown,1967,AL,,
templga01,TSN All-Star,1979,NL,,SS
werbebi01,Baseball Magazine All-Star,1934,AL,,3B
torrejo01,Most Valuable Player,1971,NL,,
mayoed01,TSN Guide MVP,1945,AL,,
sutclri01,TSN Pitcher of the Year,1987,NL,,
buehrma01,Gold Glove,2012,NL,,P
maddoga01,Gold Glove,1979,NL,,OF
jackstr01,Baseball Magazine All-Star,1928,NL,,SS
stephve01,Baseball Magazine All-Star,1945,ML,,SS
combsea01,Baseball Magazine All-Star,1929,AL,,CF
holloch01,Baseball Magazine All-Star,1918,NL,,SS
gulledo01,TSN All-Star,1974,NL,,LHP
kinerra01,TSN Player of the Year,1950,NL,,
clarkwi02,Silver Slugger,1989,NL,,1B
waltebu01,TSN Guide MVP,1939,NL,,
muellbi02,Silver Slugger,2003,AL,,3B
coopewa01,TSN All-Star,1947,ML,,C
spahnwa01,Baseball Magazine All-Star,1949,ML,,P3
wyattwh01,Baseball Magazine All-Star,1941,ML,,P2
polleho01,Baseball Magazine All-Star,1949,NL,,P1
robinbr01,TSN All-Star,1968,AL,,3B
robinbr01,World Series MVP,1970,ML,,
biggicr01,Roberto Clemente Award,2007,ML,,
chandsp01,Baseball Magazine All-Star,1942,AL,,P5
reesepo01,Gold Glove,1999,NL,,2B
kindeel01,TSN All-Star,1949,ML,,P
peckiro01,Baseball Magazine All-Star,1919,ML,,SS
hamptmi01,Silver Slugger,1999,NL,,P
beckejo02,Babe Ruth Award,2003,NL,,P
whitalo01,TSN All-Star,1983,AL,,2B
riverma01,Rolaids Relief Man Award,1999,AL,,
lopesda01,Gold Glove,1978,NL,,2B
vizquom01,Gold Glove,2001,AL,,SS
drabedo01,Cy Young Award,1990,NL,,
alomasa02,All-Star Game MVP,1997,ML,,
rodrial01,Silver Slugger,2005,AL,,3B
belleal01,TSN All-Star,1996,AL,,OF
adamsba01,Baseball Magazine All-Star,1909,ML,,P4
wertzvi01,Baseball Magazine All-Star,1949,ML,,RF
tejadmi01,Silver Slugger,2005,AL,,SS
bondsba01,Most Valuable Player,1990,NL,,
ramirha01,Rookie of the Year,2006,NL,,
koufasa01,Cy Young Award,1963,ML,,
griffke02,Gold Glove,1995,AL,,OF
jayjo01,TSN All-Star,1961,NL,,P
medwijo01,Baseball Magazine All-Star,1937,ML,,LF
mattido01,Gold Glove,1986,AL,,1B
crowdal01,Baseball Magazine All-Star,1928,AL,,P1
willite01,TSN All-Star,1942,ML,,OF
pepitjo01,Gold Glove,1965,AL,,1B
versazo01,Most Valuable Player,1965,AL,,
garvest01,TSN All-Star,1978,NL,,1B
cabreme01,All-Star Game MVP,2012,NL,,
sosasa01,Silver Slugger,1998,NL,,OF
morrijo04,Baseball Magazine All-Star,1923,NL,,P2
campabe01,TSN All-Star,1973,AL,,SS
greenha01,TSN All-Star,1940,ML,,OF
greggve01,Baseball Magazine All-Star,1911,AL,,P3
simmote01,TSN All-Star,1977,NL,,C
parkeda01,Gold Glove,1979,NL,,OF
barfije01,Gold Glove,1987,AL,,OF
dimagjo01,TSN All-Star,1941,ML,,OF
killeha01,TSN All-Star,1964,AL,,OF
cashno01,TSN All-Star,1961,AL,,1B
belanma01,Gold Glove,1976,AL,,SS
johnsbi03,Baseball Magazine All-Star,1943,AL,,3B
richabo01,Gold Glove,1963,AL,,2B
siebeno01,Gold Glove,1958,AL,,LF
blairpa01,TSN All-Star,1969,AL,,OF
sabatcc01,TSN Pitcher of the Year,2007,AL,,
beltrca01,Gold Glove,2008,NL,,OF
daviser01,Roberto Clemente Award,1997,ML,,
nichobi01,Baseball Magazine All-Star,1940,NL,,RF
hudsoor01,Gold Glove,2007,NL,,2B
maddoga01,Gold Glove,1977,NL,,OF
sosasa01,TSN All-Star,1999,NL,,OF
vaughmo01,TSN All-Star,1995,AL,,1B
jackstr01,TSN All-Star,1927,ML,,SS
carribi02,Baseball Magazine All-Star,1909,AL,,C1
cedence01,Gold Glove,1974,NL,,OF
hershor01,World Series MVP,1988,ML,,
hatchbi01,Babe Ruth Award,1990,NL,,OF
eastelu01,TSN Player of the Year,1952,AL,,
schmimi01,Most Valuable Player,1981,NL,,
mathemi01,Gold Glove,2000,NL,,C
konstji01,Baseball Magazine All-Star,1950,ML,,P3
cronijo01,TSN All-Star,1939,ML,,SS
archeji01,Baseball Magazine All-Star,1912,NL,,C1
snowjt01,Gold Glove,1995,AL,,1B
bankser01,TSN Player of the Year,1959,NL,,
sandbry01,Gold Glove,1984,NL,,2B
tettlmi01,TSN All-Star,1992,AL,,C
beniqju01,Gold Glove,1977,AL,,OF
rodriiv01,Gold Glove,1993,AL,,C
gonzaju03,Silver Slugger,1996,AL,,OF
cobbty01,Baseball Magazine All-Star,1924,AL,,CF
strawda01,Rookie of the Year,1983,NL,,
applilu01,Baseball Magazine All-Star,1943,AL,,SS
francjo01,Rolaids Relief Man Award,1988,NL,,
landiji01,Gold Glove,1964,AL,,OF
knoblch01,Gold Glove,1997,AL,,2B
camermi01,Gold Glove,2001,AL,,OF
minosmi01,TSN All-Star,1959,ML,,OF
holloch01,Baseball Magazine All-Star,1922,ML,,SS
robindo01,Silver Slugger,1982,NL,,P
drabedo01,TSN Pitcher of the Year,1990,NL,,
garcino01,Silver Slugger,1997,AL,,SS
grovele01,TSN All-Star,1930,ML,,P
ruthba01,Baseball Magazine All-Star,1921,ML,,OF
brosisc01,Babe Ruth Award,1998,AL,,3B
clemero02,Pitching Triple Crown,1997,AL,,
myersra01,TSN Fireman of the Year,1993,NL,,
brownke01,TSN All-Star,1998,NL,,RHP
santoro01,Gold Glove,1965,NL,,3B
slaugen01,Baseball Magazine All-Star,1946,ML,,RF
palmeji01,TSN All-Star,1971,AL,,RHP
hinsker01,Rookie of the Year,2002,AL,,
ortizda01,TSN All-Star,2006,AL,,DH
rommeed01,Baseball Magazine All-Star,1922,AL,,P3
sherrla01,Babe Ruth Award,1959,NL,,P
smithoz01,Gold Glove,1986,NL,,SS
gibsobo01,Gold Glove,1971,NL,,P
fellebo01,Baseball Magazine All-Star,1939,AL,,P1
kalinal01,Gold Glove,1962,AL,,OF
bellbu01,Gold Glove,1983,AL,,3B
rosepe01,TSN All-Star,1968,NL,,OF
greensh01,TSN All-Star,1999,AL,,OF
grovele01,TSN All-Star,1931,ML,,P
malonpa02,Baseball Magazine All-Star,1929,ML,,P3
crandde01,TSN All-Star,1960,ML,,C
leonadu02,Baseball Magazine All-Star,1941,AL,,P5
fieldce01,TSN All-Star,1991,AL,,1B
cruzjo01,Silver Slugger,1983,NL,,OF
musiast01,TSN All-Star,1951,ML,,OF
morgajo02,Most Valuable Player,1975,NL,,
willima04,Gold Glove,1997,AL,,3B
vanslan01,Gold Glove,1991,NL,,OF
burleri01,TSN All-Star,1977,AL,,SS
bigbeca01,Baseball Magazine All-Star,1921,NL,,OF
murraed02,Gold Glove,1983,AL,,1B
bondsba01,TSN Player of the Year,1991,NL,,
stonest01,TSN Pitcher of the Year,1980,AL,,
bassljo01,Baseball Magazine All-Star,1924,ML,,C
aparilu01,Gold Glove,1958,AL,,SS
spencji01,Gold Glove,1977,AL,,1B
dawsoan01,Hutch Award,1994,ML,,
heltoto01,Hank Aaron Award,2000,NL,,1B
larkiba01,Silver Slugger,1996,NL,,SS
francju01,Silver Slugger,1988,AL,,2B
lynnfr01,Rookie of the Year,1975,AL,,
leachto01,Baseball Magazine All-Star,1913,NL,,OF
foulkke01,Rolaids Relief Man Award,2003,AL,,
fieldpr01,Silver Slugger,2007,NL,,1B
suzukic01,Silver Slugger,2009,AL,,OF
youngro01,Baseball Magazine All-Star,1922,NL,,OF
wynnea01,TSN Major League Player of the Year,1959,ML,,
kessido01,Gold Glove,1969,NL,,SS
grovele01,Baseball Magazine All-Star,1929,ML,,P1
biggicr01,TSN All-Star,1995,NL,,2B
schilcu01,TSN Pitcher of the Year,2002,NL,,
bunniji01,TSN All-Star,1964,NL,,P
meyerch01,Baseball Magazine All-Star,1912,NL,,C2
piazzmi01,Silver Slugger,1993,NL,,C
puckeki01,Silver Slugger,1989,AL,,OF
baylodo01,Silver Slugger,1986,AL,,DH
ferrewe01,Baseball Magazine All-Star,1932,AL,,P4
dickebi01,TSN All-Star,1936,ML,,C
beltrad01,Gold Glove,2012,AL,,3B
mccovwi01,Hutch Award,1977,ML,,
rizzuph01,TSN All-Star,1949,ML,,SS
hargrmi01,Rookie of the Year,1974,AL,,
gordojo01,Baseball Magazine All-Star,1942,ML,,2B
victosh01,Gold Glove,2009,NL,,OF
hillaa01,Comeback Player of the Year,2009,AL,,
russeje01,Rolaids Relief Man Award,1989,AL,,
gwynnto01,TSN All-Star,1984,NL,,OF
sosasa01,Silver Slugger,2000,NL,,OF
johnswa01,Baseball Magazine All-Star,1915,AL,,P1
gehrich01,TSN All-Star,1936,ML,,2B
munsoth01,TSN All-Star,1975,AL,,C
kellge01,Baseball Magazine All-Star,1946,AL,,3B
holmeto01,TSN All-Star,1945,ML,,OF
hollima01,Silver Slugger,2006,NL,,OF
willite01,TSN All-Star,1949,ML,,OF
fiskca01,TSN All-Star,1983,AL,,C
jacksda02,TSN All-Star,1994,NL,,LHP
jonesch06,Silver Slugger,1999,NL,,3B
vanceda01,TSN All-Star,1925,ML,,P
benchjo01,TSN All-Star,1973,NL,,C
ferrida01,Baseball Magazine All-Star,1945,AL,,P2
kaatji01,Gold Glove,1974,AL,,P
quiseda01,TSN Fireman of the Year,1982,AL,,
dawsoan01,Gold Glove,1987,NL,,OF
ruthba01,TSN All-Star,1926,ML,,OF
pagejo01,TSN All-Star,1949,ML,,P
hackst01,TSN All-Star,1940,ML,,3B
mccanbr01,Silver Slugger,2009,NL,,C
manushe01,Baseball Magazine All-Star,1928,ML,,OF
gordoto01,Rolaids Relief Man Award,1998,AL,,
riverma01,Rolaids Relief Man Award,2001,AL,,
soriaal01,Silver Slugger,2005,AL,,2B
nehfar01,Baseball Magazine All-Star,1921,NL,,P2
mussimi01,TSN All-Star,1995,AL,,RHP
yountro01,TSN Major League Player of the Year,1982,ML,,
grichbo01,Gold Glove,1975,AL,,2B
mageesh01,Baseball Magazine All-Star,1910,NL,,LF
marshmi01,TSN Pitcher of the Year,1974,NL,,
lynnfr01,Gold Glove,1980,AL,,OF
leonadu01,Baseball Magazine All-Star,1914,AL,,P2
gehrilo01,TSN Guide MVP,1936,AL,,
lollash01,Gold Glove,1957,ML,,C
bondsbo01,TSN All-Star,1973,NL,,OF
conceda01,TSN All-Star,1974,NL,,SS
simmoal01,Baseball Magazine All-Star,1925,ML,,CF
victosh01,Branch Rickey Award,2011,ML,,
alomaro01,ALCS MVP,1992,AL,,
piazzmi01,TSN All-Star,2001,NL,,C
samueju01,Silver Slugger,1987,NL,,2B
yountro01,TSN All-Star,1978,AL,,SS
spahnwa01,TSN All-Star,1957,ML,,P
mazerbi01,Gold Glove,1967,NL,,2B
griffke02,Silver Slugger,1998,AL,,OF
chandsp01,TSN All-Star,1943,ML,,P
garvest01,NLCS MVP,1984,NL,,
devermi01,NLCS MVP,1995,NL,,
puckeki01,Gold Glove,1989,AL,,OF
fiskca01,TSN All-Star,1977,AL,,C
duganjo01,Baseball Magazine All-Star,1923,AL,,3B
petrori01,TSN All-Star,1969,AL,,SS
frymatr01,TSN All-Star,1992,AL,,SS
parneme01,Baseball Magazine All-Star,1949,AL,,P3
bellge02,Silver Slugger,1986,AL,,OF
loretma01,Hutch Award,2006,ML,,
lemonbo01,TSN Pitcher of the Year,1948,AL,,
gordosi01,Baseball Magazine All-Star,1949,NL,,3B
smithle02,TSN Fireman of the Year,1994,AL,,
mayswi01,TSN All-Star,1962,NL,,OF
palmede01,TSN All-Star,1999,AL,,3B
wrighda03,Gold Glove,2008,NL,,3B
hallabi01,Baseball Magazine All-Star,1930,NL,,P4
westsa01,Baseball Magazine All-Star,1933,AL,,OF
ruthba01,TSN All-Star,1928,ML,,OF
chaveer01,TSN All-Star,2002,AL,,3B
coleki01,Baseball Magazine All-Star,1910,NL,,P3
musiast01,Baseball Magazine All-Star,1943,NL,,LF
spahnwa01,Baseball Magazine All-Star,1949,NL,,P2
travice01,Baseball Magazine All-Star,1941,ML,,SS
utleych01,Silver Slugger,2008,NL,,2B
roushed01,Baseball Magazine All-Star,1923,NL,,OF
hillaa01,Silver Slugger,2009,AL,,2B
medwijo01,Baseball Magazine All-Star,1939,NL,,LF
lopesda01,TSN All-Star,1978,NL,,2B
clemero02,TSN Pitcher of the Year,1997,AL,,
ferrida01,TSN All-Star,1946,ML,,P
fieldpr01,Silver Slugger,2012,AL,,1B
ordonma01,TSN All-Star,2000,AL,,OF
lopezja01,NLCS MVP,1996,NL,,
cansejo01,TSN All-Star,1991,AL,,OF
roushed01,Baseball Magazine All-Star,1919,NL,,OF
pepitjo01,Gold Glove,1969,AL,,1B
rodrial01,TSN All-Star,2007,AL,,3B
gibsobo01,Gold Glove,1968,NL,,P
schmimi01,TSN All-Star,1976,NL,,3B
hermabi01,Baseball Magazine All-Star,1938,NL,,2B
coneda01,TSN All-Star,1994,AL,,RHP
salmoti01,Silver Slugger,1995,AL,,OF
eckerde01,TSN Fireman of the Year,1992,AL,,
averiea01,Baseball Magazine All-Star,1933,AL,,OF
bridgto01,Baseball Magazine All-Star,1933,AL,,P4
cochrmi01,Baseball Magazine All-Star,1933,AL,,C
cronijo01,Baseball Magazine All-Star,1933,AL,,SS
crowdal01,Baseball Magazine All-Star,1933,AL,,P3
foxxji01,Baseball Magazine All-Star,1933,AL,,1B
gehrich01,Baseball Magazine All-Star,1933,AL,,2B
grovele01,Baseball Magazine All-Star,1933,AL,,P1
higgipi01,Baseball Magazine All-Star,1933,AL,,3B
whiteea01,Baseball Magazine All-Star,1933,AL,,P2
cochrmi01,Baseball Magazine All-Star,1933,ML,,C
cronijo01,Baseball Magazine All-Star,1933,ML,,SS
deandi01,Baseball Magazine All-Star,1933,ML,,P4
foxxji01,Baseball Magazine All-Star,1933,ML,,1B
gehrich01,Baseball Magazine All-Star,1933,ML,,2B
grovele01,Baseball Magazine All-Star,1933,ML,,P2
hubbeca01,Baseball Magazine All-Star,1933,ML,,P1
simmoal01,Baseball Magazine All-Star,1933,ML,,LF
traynpi01,Baseball Magazine All-Star,1933,ML,,3B
whiteea01,Baseball Magazine All-Star,1933,ML,,P3
bergewa01,Baseball Magazine All-Star,1933,NL,,CF
cantwbe01,Baseball Magazine All-Star,1933,NL,,P3
deandi01,Baseball Magazine All-Star,1933,NL,,P2
hubbeca01,Baseball Magazine All-Star,1933,NL,,P1
kleinch01,Baseball Magazine All-Star,1933,NL,,RF
medwijo01,Baseball Magazine All-Star,1933,NL,,LF
terrybi01,Baseball Magazine All-Star,1933,NL,,1B
vaughar01,Baseball Magazine All-Star,1933,NL,,SS
warnelo01,Baseball Magazine All-Star,1933,NL,,P4
foxxji01,Most Valuable Player,1933,AL,,
hubbeca01,Most Valuable Player,1933,NL,,
foxxji01,Triple Crown,1933,AL,,
kleinch01,Triple Crown,1933,NL,,
bergewa01,TSN All-Star,1933,ML,,OF
cronijo01,TSN All-Star,1933,ML,,SS
crowdal01,TSN All-Star,1933,ML,,P
dickebi01,TSN All-Star,1933,ML,,C
foxxji01,TSN All-Star,1933,ML,,1B
gehrich01,TSN All-Star,1933,ML,,2B
hubbeca01,TSN All-Star,1933,ML,,P
kleinch01,TSN All-Star,1933,ML,,OF
simmoal01,TSN All-Star,1933,ML,,OF
foxxji01,TSN Guide MVP,1933,AL,,
bridgto01,Baseball Magazine All-Star,1934,AL,,P4
cochrmi01,Baseball Magazine All-Star,1934,AL,,C
gehrich01,Baseball Magazine All-Star,1934,AL,,2B
gehrilo01,Baseball Magazine All-Star,1934,AL,,1B
gomezle01,Baseball Magazine All-Star,1934,AL,,P1
hardeme01,Baseball Magazine All-Star,1934,AL,,P3
knickbi01,Baseball Magazine All-Star,1934,AL,,SS
manushe01,Baseball Magazine All-Star,1934,AL,,RF
rowesc01,Baseball Magazine All-Star,1934,AL,,P2
simmoal01,Baseball Magazine All-Star,1934,AL,,LF
westsa01,Baseball Magazine All-Star,1934,AL,,CF
cochrmi01,Baseball Magazine All-Star,1934,ML,,C
