playerid,yearid,stint,glf,gcf,grf
heathje01,1946,2,83.0,0.0,0.0
connoro01,1884,1,0.0,37.0,0.0
knighja01,1926,1,0.0,0.0,1.0
allenet01,1932,1,11.0,13.0,0.0
fishech01,1872,1,0.0,3.0,17.0
slaglji01,1904,1,102.0,18.0,0.0
ryanji01,1889,1,0.0,105.0,1.0
fitzgho01,1926,1,21.0,0.0,2.0
malonbi01,1907,1,0.0,144.0,0.0
stonejo01,1932,1,90.0,53.0,0.0
rossmcl01,1906,1,0.0,1.0,0.0
keefeti01,1888,1,0.0,0.0,1.0
arndtha01,1906,1,0.0,0.0,1.0
gilro01,1875,1,0.0,0.0,1.0
brownto01,1890,1,0.0,128.0,0.0
wyrosjo01,1951,1,1.0,0.0,139.0
johnsro02,1934,1,137.0,0.0,0.0
salisha01,1882,1,0.0,1.0,0.0
ortizro01,1941,1,0.0,0.0,21.0
doschhe01,1882,1,2.0,0.0,0.0
hollibu01,1891,1,49.0,62.0,0.0
hofmaso01,1912,1,0.0,27.0,0.0
acostme01,1913,1,5.0,1.0,1.0
dorgami01,1880,1,0.0,0.0,77.0
stahlch01,1904,1,0.0,157.0,0.0
bushodo01,1890,1,0.0,2.0,0.0
elybo01,1890,1,70.0,8.0,0.0
heilmha01,1920,1,0.0,0.0,22.0
uhlerma01,1914,1,22.0,11.0,3.0
gertelo01,1903,1,0.0,0.0,1.0
picked01,1924,1,1.0,0.0,0.0
wilhojo01,1918,1,3.0,34.0,15.0
pytlafr01,1940,1,0.0,0.0,1.0
stephge01,1955,1,71.0,4.0,0.0
morrijo05,1932,1,1.0,0.0,0.0
moorejo01,1936,1,78.0,0.0,35.0
wilsofr01,1925,1,9.0,0.0,1.0
koppme01,1919,1,58.0,7.0,0.0
robinva01,1872,1,0.0,0.0,7.0
sewared01,1890,1,0.0,6.0,0.0
hafeych01,1926,1,28.0,0.0,36.0
leonaan01,1874,1,51.0,0.0,0.0
burkebi01,1887,1,0.0,0.0,1.0
sullijo01,1894,1,0.0,0.0,1.0
dwyerfr01,1891,2,1.0,0.0,0.0
griffto01,1924,1,0.0,0.0,139.0
powerph01,1882,1,0.0,0.0,1.0
callaji01,1902,1,0.0,0.0,1.0
waittch01,1882,1,60.0,0.0,12.0
lindejo01,1945,1,0.0,41.0,0.0
kommefr01,1914,2,11.0,1.0,0.0
mccorji01,1881,1,2.0,8.0,0.0
cervbo01,1952,1,15.0,12.0,0.0
melesa01,1949,1,0.0,0.0,11.0
berrayo01,1947,1,12.0,0.0,12.0
bresnro01,1903,1,4.0,79.0,1.0
wilsoha01,1934,2,5.0,0.0,1.0
donovto01,1901,1,0.0,0.0,18.0
bucheji01,1937,1,4.0,1.0,1.0
mullato01,1883,1,13.0,10.0,7.0
cruiswa01,1917,1,49.0,85.0,26.0
ryanji01,1898,1,134.0,0.0,10.0
mcnulpa01,1927,1,1.0,11.0,0.0
selkige01,1938,1,95.0,0.0,0.0
kokosdi01,1948,1,0.0,0.0,71.0
paschbe01,1926,1,12.0,17.0,47.0
hughemi01,1889,1,0.0,1.0,0.0
trottsa01,1882,1,2.0,0.0,0.0
titusjo01,1908,1,0.0,0.0,149.0
mccormi02,1946,2,10.0,33.0,5.0
radfopa01,1891,1,4.0,0.0,0.0
myattgl01,1920,1,1.0,0.0,36.0
cochrmi01,1932,1,1.0,0.0,0.0
burkeed01,1893,1,135.0,0.0,0.0
manushe01,1926,1,11.0,104.0,5.0
wiedmst01,1884,1,,,53.0
sommepe01,1889,1,0.0,0.0,1.0
leboube01,1919,1,15.0,0.0,2.0
terwiwa01,1950,1,0.0,1.0,0.0
beckfr02,1909,1,12.0,42.0,2.0
rohege01,1906,1,1.0,0.0,0.0
speaktr01,1919,1,0.0,134.0,0.0
otisbi01,1912,1,0.0,4.0,0.0
sievero01,1949,1,51.0,76.0,0.0
gilleji01,1890,1,0.0,0.0,1.0
wiltssn01,1902,2,,,
norenir01,1951,1,0.0,126.0,0.0
mcgrajo01,1903,1,2.0,0.0,0.0
chilepe01,1899,1,13.0,2.0,31.0
johnspa01,1920,1,13.0,4.0,1.0
gessldo01,1910,1,0.0,0.0,144.0
bellgu01,1950,1,0.0,0.0,104.0
oliveto01,1933,1,0.0,86.0,0.0
berrych01,1884,2,1.0,7.0,0.0
clarkea01,1927,1,10.0,3.0,0.0
virdobi01,1955,1,1.0,109.0,34.0
hinespa01,1877,1,24.0,18.0,7.0
reisepe01,1948,1,17.0,10.0,5.0
brigggr01,1892,1,2.0,1.0,5.0
wingoal01,1919,1,15.0,0.0,0.0
busbyji01,1954,1,0.0,155.0,0.0
stonejo01,1935,1,19.0,7.0,90.0
jenseja01,1954,1,8.0,106.0,44.0
thornwa01,1897,1,48.0,8.0,3.0
taylobi01,1881,1,0.0,0.0,5.0
hastisc01,1874,1,0.0,12.0,14.0
fast01,1887,1,0.0,1.0,1.0
demarfr02,1939,1,1.0,116.0,36.0
wanerpa01,1944,1,1.0,0.0,31.0
martiba01,1945,1,43.0,0.0,6.0
lelivja01,1909,1,41.0,35.0,15.0
ruthba01,1922,1,71.0,0.0,40.0
millewa02,1912,1,13.0,38.0,14.0
bradyst01,1875,1,0.0,1.0,0.0
tobinjo02,1945,1,0.0,1.0,0.0
careyma01,1910,1,2.0,0.0,0.0
greenbi01,1887,1,1.0,0.0,0.0
marsaar01,1912,1,7.0,82.0,13.0
gilbela01,1915,1,2.0,0.0,26.0
clarkfr01,1897,1,126.0,3.0,0.0
metkoca01,1944,1,0.0,81.0,3.0
finnelo01,1933,1,17.0,1.0,46.0
donahji01,1887,1,0.0,2.0,3.0
aderhmo01,1945,1,7.0,0.0,1.0
sheckji01,1901,1,120.0,1.0,0.0
westsa01,1942,1,1.0,44.0,0.0
wolstab01,1883,1,1.0,0.0,0.0
wanerpa01,1940,1,0.0,0.0,45.0
rickema01,1942,1,0.0,6.0,0.0
howarde01,1905,1,1.0,0.0,27.0
smithea01,1918,1,54.0,25.0,2.0
powerjo01,1955,1,0.0,0.0,2.0
stengca01,1923,1,6.0,51.0,0.0
vanhage01,1892,2,0.0,13.0,0.0
pafkoan01,1949,1,1.0,89.0,9.0
postwa01,1949,1,1.0,1.0,1.0
mayered01,1891,1,4.0,24.0,1.0
ballne01,1910,1,0.0,5.0,1.0
becker01,1902,2,0.0,0.0,5.0
thrasbu01,1916,1,0.0,0.0,7.0
flintsi01,1885,1,0.0,0.0,1.0
donovpa01,1890,2,1.0,24.0,3.0
mollwfr01,1914,1,0.0,0.0,1.0
odoulle01,1933,2,32.0,0.0,31.0
almadme01,1934,1,0.0,16.0,7.0
jelinfr01,1941,1,2.0,0.0,0.0
stewast01,1917,1,2.0,3.0,2.0
mullige01,1904,1,0.0,0.0,2.0
ottme01,1927,1,13.0,21.0,0.0
hoagmy01,1939,1,11.0,49.0,60.0
lockmwh01,1954,1,1.0,1.0,0.0
thomaro01,1904,1,0.0,139.0,0.0
mccarja01,1893,1,10.0,1.0,37.0
payntge01,1894,1,0.0,1.0,0.0
heilmha01,1923,1,6.0,0.0,124.0
mccosba01,1952,1,11.0,0.0,9.0
rusieam01,1892,1,0.0,0.0,4.0
fogarji01,1890,1,0.0,23.0,68.0
mccaupa01,1896,1,0.0,0.0,1.0
hemphch01,1910,1,0.0,63.0,31.0
murrare01,1912,1,27.0,0.0,117.0
barreji01,1901,1,0.0,135.0,0.0
wilsoha01,1929,1,0.0,150.0,0.0
harpege02,1928,1,0.0,0.0,18.0
deckege01,1897,1,74.0,0.0,1.0
moriage02,1913,1,7.0,0.0,0.0
sheckji01,1902,2,0.0,4.0,0.0
gormaja01,1884,2,0.0,1.0,2.0
clouged01,1924,1,5.0,0.0,1.0
butlejo01,1907,1,1.0,0.0,0.0
gainede01,1919,1,18.0,0.0,0.0
shrevle01,1888,1,0.0,1.0,0.0
walshji02,1914,1,37.0,4.0,0.0
tatumto01,1947,1,2.0,0.0,1.0
seedsbo01,1934,2,26.0,2.0,21.0
mcleora01,1938,1,1.0,0.0,0.0
wellmbo01,1950,1,0.0,0.0,2.0
huelsfr01,1904,5,82.0,2.0,0.0
kaufmto01,1931,1,1.0,0.0,0.0
schmege01,1952,1,9.0,2.0,8.0
soltemo01,1939,2,22.0,1.0,7.0
simmoal01,1941,1,5.0,0.0,0.0
ewingjo01,1883,1,0.0,1.0,0.0
hendrja01,1902,1,0.0,0.0,7.0
walljo01,1901,1,0.0,0.0,1.0
mansejo01,1882,1,0.0,31.0,0.0
rudoldu01,1904,1,0.0,0.0,2.0
liskaad01,1933,1,0.0,0.0,1.0
scott01,1884,1,0.0,0.0,13.0
farmeja01,1918,1,2.0,0.0,1.0
lumleha01,1906,1,0.0,0.0,131.0
milledo01,1886,1,12.0,10.0,1.0
rickebr01,1907,1,20.0,1.0,1.0
farredu01,1889,1,7.0,15.0,3.0
bellgu01,1955,1,0.0,154.0,0.0
flickel01,1902,2,0.0,0.0,110.0
carrocl01,1893,1,33.0,0.0,89.0
reisepe01,1950,1,16.0,6.0,0.0
foutzda01,1896,1,0.0,0.0,1.0
kreevmi01,1942,1,0.0,107.0,0.0
richmle01,1880,1,1.0,1.0,18.0
kanefr01,1915,1,2.0,0.0,0.0
mayswi01,1951,1,0.0,121.0,0.0
thomsbo01,1955,1,88.0,3.0,0.0
bodiepi01,1914,1,2.0,92.0,1.0
ryanjo01,1877,1,1.0,5.0,0.0
burnsoy01,1888,1,46.0,0.0,10.0
milleha01,1925,1,21.0,0.0,0.0
barrejo01,1943,1,4.0,3.0,92.0
murnati01,1874,1,0.0,1.0,13.0
brinkbi01,1912,1,1.0,1.0,0.0
emmerbo01,1923,1,0.0,8.0,0.0
myerbu01,1937,1,1.0,0.0,0.0
bradyst01,1886,1,0.0,0.0,123.0
wheatza01,1911,1,135.0,1.0,0.0
corcola01,1880,1,0.0,5.0,3.0
altenje01,1916,1,4.0,2.0,0.0
ruthba01,1927,1,56.0,0.0,95.0
foleywi01,1879,1,0.0,0.0,25.0
seerepa01,1945,1,38.0,28.0,68.0
willite01,1940,1,128.0,0.0,16.0
westma02,1946,2,54.0,3.0,1.0
orrda01,1884,1,0.0,0.0,3.0
batesjo02,1907,1,1.0,1.0,118.0
roettwa01,1930,1,28.0,85.0,4.0
smithha01,1889,1,0.0,1.0,0.0
kinerra01,1947,1,152.0,0.0,0.0
coonejo01,1936,1,0.0,130.0,0.0
cuyleki01,1930,1,29.0,0.0,131.0
kellech01,1941,1,137.0,0.0,0.0
pickeol01,1908,1,0.0,27.0,71.0
orourti01,1893,2,4.0,0.0,22.0
falkbi01,1930,1,25.0,0.0,18.0
marshwi01,1949,1,2.0,0.0,136.0
gosligo01,1934,1,145.0,0.0,4.0
haddiha01,1952,1,0.0,0.0,1.0
shankho01,1912,1,111.0,0.0,2.0
hickmch01,1907,2,0.0,0.0,3.0
smithel02,1925,1,53.0,2.0,26.0
shanewa01,1926,1,48.0,0.0,0.0
georgbi01,1889,1,0.0,1.0,2.0
hoeyja01,1907,1,17.0,4.0,0.0
morgapi01,1875,1,3.0,7.0,
millebi02,1923,1,104.0,0.0,15.0
finnelo01,1937,1,2.0,37.0,0.0
mcgowbe01,1922,1,0.0,56.0,28.0
medwijo01,1941,1,130.0,0.0,1.0
longto01,1916,1,3.0,12.0,94.0
hawkebi01,1892,1,1.0,0.0,0.0
millebi02,1933,1,10.0,3.0,18.0
schulwe02,1933,1,0.0,0.0,21.0
oakesre01,1913,1,0.0,145.0,0.0
paschbe01,1925,1,16.0,14.0,36.0
schreha01,1914,1,1.0,0.0,0.0
dobyla01,1948,1,0.0,68.0,46.0
sugdejo01,1896,1,0.0,4.0,0.0
graneja01,1917,1,145.0,0.0,0.0
buckldi01,1889,1,1.0,0.0,0.0
kinerra01,1948,1,154.0,0.0,0.0
douthta01,1923,1,3.0,0.0,4.0
thomaro01,1909,1,75.0,2.0,0.0
keelewi01,1893,2,8.0,0.0,0.0
rickema01,1950,1,0.0,0.0,3.0
vanhage01,1887,1,4.0,0.0,23.0
clarkea01,1929,1,4.0,70.0,1.0
cravaga01,1913,1,3.0,7.0,133.0
battijo01,1874,1,0.0,2.0,5.0
musiast01,1952,1,21.0,106.0,9.0
gradyjo01,1884,1,0.0,1.0,0.0
lazorjo01,1946,1,3.0,0.0,4.0
careyma01,1928,1,1.0,75.0,35.0
litwhda01,1941,1,148.0,0.0,2.0
smithja03,1922,1,17.0,79.0,40.0
tysonty01,1926,1,12.0,83.0,0.0
oakesre01,1909,1,4.0,99.0,10.0
bealsto01,1872,1,0.0,2.0,0.0
carrosc01,1884,1,0.0,0.0,8.0
rossmcl01,1909,2,0.0,0.0,2.0
flagsir01,1929,3,6.0,1.0,2.0
deckeha01,1889,1,1.0,0.0,0.0
morrijo01,1883,1,0.0,7.0,0.0
leibeha01,1935,1,0.0,154.0,0.0
jamiech01,1920,1,93.0,5.0,0.0
corcola01,1881,1,1.0,0.0,0.0
gilljo01,1936,1,35.0,1.0,5.0
galanau01,1949,2,7.0,0.0,2.0
pisonji01,1953,1,0.0,2.0,1.0
douthta01,1925,1,4.0,16.0,1.0
stephve01,1943,1,9.0,0.0,3.0
tayloja01,1898,1,0.0,0.0,1.0
stripjo01,1928,1,10.0,0.0,11.0
shottbu01,1920,1,41.0,2.0,6.0
shankho01,1922,1,21.0,0.0,6.0
hanlone01,1889,1,0.0,116.0,0.0
bocekmi01,1934,1,9.0,1.0,0.0
whitrbi01,1890,1,,,
nichofr02,1917,1,1.0,0.0,2.0
ricesa01,1923,1,0.0,0.0,147.0
jamiech01,1924,1,139.0,0.0,0.0
wasdeji01,1945,1,17.0,13.0,37.0
blairbi01,1888,1,0.0,0.0,1.0
ryanbu01,1912,1,56.0,0.0,34.0
milledo01,1892,1,24.0,30.0,23.0
wingoiv01,1913,1,1.0,1.0,0.0
hallmbi02,1903,1,51.0,0.0,6.0
barnaba01,1937,1,9.0,0.0,0.0
donahji01,1888,1,12.0,5.0,1.0
kemmlru01,1883,1,0.0,2.0,0.0
blatnjo01,1950,2,2.0,0.0,7.0
zay01,1886,1,0.0,1.0,0.0
morgabi01,1882,1,0.0,0.0,11.0
doughpa01,1903,1,139.0,0.0,0.0
strunam01,1915,1,0.0,59.0,52.0
moellda01,1913,1,16.0,0.0,137.0
ewingbo01,1903,1,1.0,1.0,1.0
smithja03,1925,1,5.0,38.0,28.0
wanerpa01,1941,1,0.0,0.0,9.0
bressru01,1919,1,41.0,0.0,7.0
nichobi01,1946,1,0.0,0.0,80.0
hemphch01,1904,1,6.0,26.0,76.0
bradlge01,1879,1,0.0,0.0,1.0
callani01,1903,1,6.0,0.0,2.0
gallabi01,1883,1,1.0,0.0,8.0
flanast01,1905,1,0.0,5.0,0.0
jonesjo02,1923,1,0.0,1.0,0.0
millijo01,1885,1,0.0,0.0,2.0
verbaem01,1950,1,0.0,1.0,0.0
gardngi01,1883,1,0.0,35.0,0.0
henrito01,1937,1,30.0,0.0,29.0
wyrosjo01,1948,1,0.0,130.0,0.0
mcbrito01,1945,1,15.0,50.0,22.0
bordafr01,1939,1,21.0,3.0,19.0
seeryem01,1886,1,126.0,0.0,0.0
oneilmi01,1907,1,9.0,0.0,0.0
smithwa01,1914,1,0.0,0.0,1.0
shearjo01,1896,1,0.0,0.0,16.0
freembu01,1901,1,0.0,0.0,1.0
russeji01,1948,1,2.0,82.0,0.0
mackife01,1942,1,0.0,2.0,1.0
dimagdo01,1940,1,11.0,59.0,26.0
morrido01,1937,1,2.0,1.0,0.0
scottja01,1919,1,0.0,0.0,1.0
sweenbi01,1882,1,0.0,3.0,2.0
thomaro01,1903,1,0.0,130.0,0.0
gorege01,1886,1,0.0,115.0,3.0
brownto01,1894,1,0.0,129.0,0.0
mannija01,1886,1,0.0,0.0,137.0
craftha01,1939,1,0.0,134.0,0.0
mccarja01,1898,1,137.0,0.0,0.0
kennedo01,1880,1,1.0,1.0,0.0
zernigu01,1949,1,46.0,0.0,0.0
conwape01,1888,1,1.0,0.0,0.0
whitnji01,1887,1,1.0,6.0,0.0
reibefr01,1936,1,0.0,0.0,1.0
bakerph01,1884,1,0.0,32.0,0.0
deckeha01,1890,2,2.0,0.0,2.0
seymocy01,1906,1,0.0,79.0,0.0
cravaga01,1917,1,0.0,0.0,139.0
bairddo01,1915,1,0.0,20.0,0.0
schmibo01,1911,1,0.0,0.0,1.0
vaughar01,1937,1,12.0,0.0,0.0
treadre01,1944,1,10.0,2.0,27.0
spragch01,1890,1,24.0,10.0,6.0
puccige01,1932,1,24.0,0.0,6.0
bradlge02,1946,1,0.0,3.0,0.0
johnsro02,1935,1,142.0,0.0,0.0
hallmbi01,1888,1,3.0,0.0,0.0
vosmijo01,1931,1,147.0,1.0,0.0
lushbi01,1895,1,4.0,0.0,1.0
hoydu01,1894,1,0.0,126.0,0.0
almeira01,1913,1,0.0,3.0,0.0
bellfr01,1885,1,0.0,3.0,1.0
frencwa01,1929,1,6.0,1.0,3.0
burnsji01,1891,1,0.0,5.0,16.0
bondto01,1877,1,0.0,0.0,3.0
davisle01,1901,1,12.0,2.0,10.0
cullero01,1942,3,0.0,0.0,19.0
wilmowa01,1890,1,27.0,112.0,0.0
clancbi01,1905,1,0.0,0.0,4.0
toolest01,1886,1,1.0,1.0,1.0
colemed01,1936,1,0.0,0.0,18.0
bressru01,1923,1,3.0,0.0,3.0
gionfal01,1946,1,8.0,13.0,12.0
galanau01,1946,1,60.0,0.0,0.0
conwape01,1886,2,1.0,0.0,0.0
henryge01,1893,1,10.0,0.0,11.0
loftuto01,1883,1,0.0,6.0,0.0
stonejo01,1936,1,109.0,0.0,6.0
cusicto01,1884,1,1.0,1.0,1.0
rhoadbo01,1905,1,0.0,0.0,0.0
hoffmiz01,1904,1,0.0,9.0,0.0
ottme01,1926,1,10.0,0.0,0.0
careysc01,1895,1,0.0,1.0,0.0
mccanja01,1914,1,0.0,1.0,7.0
mcclebi01,1883,1,0.0,2.0,0.0
simmoal01,1931,1,125.0,3.0,0.0
mccorji01,1884,1,1.0,3.0,4.0
griggar01,1911,1,1.0,0.0,3.0
seerepa01,1949,1,0.0,0.0,2.0
norenir01,1954,1,55.0,23.0,49.0
peakel01,1884,2,4.0,0.0,1.0
mcaleji01,1897,1,1.0,23.0,0.0
jacksbi01,1914,1,2.0,2.0,2.0
behelst01,1886,1,26.0,33.0,0.0
scottle01,1939,1,1.0,1.0,54.0
jacobba01,1926,2,6.0,57.0,36.0
paskedo01,1909,1,36.0,46.0,1.0
olmolu01,1951,1,10.0,6.0,2.0
galanau01,1949,1,0.0,0.0,1.0
hodgira01,1939,1,2.0,0.0,7.0
gleaski01,1907,1,0.0,1.0,0.0
smithea01,1921,2,3.0,4.0,36.0
gleasja01,1882,1,0.0,0.0,6.0
demarfr02,1935,1,0.0,69.0,29.0
seeryem01,1889,1,127.0,0.0,0.0
tylerjo01,1935,1,11.0,0.0,0.0
sistisi01,1952,1,8.0,0.0,16.0
summaho01,1923,1,0.0,3.0,133.0
nagelbi01,1941,1,2.0,0.0,0.0
stransa01,1908,1,1.0,3.0,2.0
klingjo02,1927,1,1.0,0.0,0.0
bressru01,1932,1,18.0,0.0,0.0
webbea01,1928,1,0.0,0.0,31.0
frinkfr01,1934,1,0.0,1.0,0.0
thomafr03,1953,1,6.0,96.0,16.0
byrnemi01,1945,1,31.0,56.0,47.0
meyerle01,1877,1,0.0,1.0,0.0
mcgucjo01,1890,1,0.0,0.0,11.0
scofflo01,1936,1,0.0,0.0,3.0
webbea01,1930,1,0.0,0.0,116.0
moseswa01,1940,1,0.0,2.0,131.0
sneedjo01,1890,2,26.0,3.0,97.0
donahre01,1897,1,1.0,1.0,0.0
pickeol01,1907,1,0.0,22.0,128.0
halliji01,1878,2,2.0,1.0,0.0
jonessa01,1925,1,0.0,0.0,1.0
barrysh01,1908,1,0.0,0.0,69.0
nunamle01,1918,1,0.0,0.0,1.0
chambel01,1892,1,0.0,0.0,1.0
pafkoan01,1945,1,0.0,140.0,0.0
sullima01,1891,1,17.0,0.0,0.0
willike01,1924,1,109.0,0.0,0.0
shubage01,1953,1,43.0,0.0,1.0
fredejo01,1929,1,0.0,143.0,0.0
willski01,1927,1,1.0,1.0,0.0
wakefdi01,1948,1,86.0,0.0,0.0
dimagjo01,1949,1,0.0,76.0,0.0
hinchbi01,1906,1,8.0,0.0,8.0
wilsopa01,1898,1,1.0,0.0,0.0
taborji01,1943,1,2.0,0.0,0.0
graneja01,1918,1,44.0,0.0,1.0
cramedo01,1939,1,0.0,135.0,0.0
buelofr01,1905,1,0.0,0.0,8.0
simpsha01,1951,1,5.0,8.0,58.0
wheatza01,1923,1,85.0,0.0,2.0
selbaki01,1894,1,45.0,2.0,33.0
butleik01,1902,1,1.0,0.0,2.0
obrieja02,1899,1,121.0,0.0,0.0
hemphch01,1906,1,0.0,114.0,40.0
bergewa01,1930,1,145.0,0.0,0.0
ballar01,1898,1,0.0,1.0,0.0
orthal01,1897,1,3.0,3.0,0.0
burnsge02,1920,2,0.0,0.0,1.0
wilsoha01,1925,1,27.0,23.0,4.0
almadme01,1935,1,0.0,126.0,25.0
lunddo01,1954,1,19.0,3.0,11.0
connojo03,1901,1,0.0,1.0,0.0
wolfepo01,1914,1,0.0,0.0,7.0
walkedi02,1939,1,23.0,4.0,11.0
ryanjo02,1884,1,0.0,1.0,1.0
mcelwle01,1916,1,0.0,0.0,9.0
henglmo01,1885,1,0.0,2.0,1.0
mckeefr01,1884,1,0.0,0.0,3.0
harrisp01,1930,1,10.0,1.0,2.0
nealegr01,1919,1,24.0,5.0,109.0
hofmaso01,1904,1,1.0,3.0,2.0
mitchda01,1947,1,83.0,42.0,1.0
wicklal01,1915,1,5.0,0.0,20.0
ansonca01,1871,1,1.0,0.0,0.0
zwilldu01,1916,1,0.0,5.0,4.0
killere01,1915,1,79.0,73.0,0.0
tennefr01,1884,1,0.0,1.0,26.0
normabi01,1932,1,1.0,11.0,1.0
wheatza01,1916,1,149.0,1.0,0.0
mckened01,1884,1,0.0,2.0,8.0
merrill01,1951,1,31.0,76.0,0.0
lauerch01,1884,1,0.0,2.0,8.0
reachal01,1874,1,0.0,0.0,14.0
odoulle01,1931,1,132.0,0.0,0.0
callama01,1928,1,48.0,22.0,1.0
mackife01,1941,1,0.0,1.0,2.0
manguge01,1912,1,5.0,0.0,0.0
carrosc01,1887,1,14.0,0.0,40.0
bowerbi01,1949,1,3.0,10.0,8.0
dwyerfr01,1891,1,0.0,0.0,3.0
westsa01,1927,1,5.0,8.0,5.0
hankifr01,1883,1,0.0,0.0,1.0
barrebi02,1925,1,3.0,1.0,23.0
hornujo01,1890,1,76.0,0.0,2.0
burrohe01,1871,1,4.0,0.0,4.0
schulfr01,1910,1,0.0,0.0,150.0
vittos01,1912,1,25.0,1.0,1.0
reynoca01,1934,1,2.0,66.0,33.0
schweal01,1909,1,6.0,7.0,9.0
longda01,1890,1,0.0,21.0,0.0
glavito01,1951,1,2.0,14.0,1.0
waterfr01,1873,1,0.0,3.0,1.0
duffyhu01,1899,1,138.0,8.0,1.0
crolifr01,1901,1,0.0,3.0,46.0
donovbi01,1904,1,4.0,0.0,0.0
carsoki01,1934,1,0.0,0.0,4.0
titusjo01,1909,1,0.0,0.0,149.0
millebi02,1926,1,10.0,0.0,26.0
whitede01,1880,1,0.0,1.0,33.0
wilsoch01,1911,1,0.0,2.0,145.0
bauerha01,1952,1,18.0,0.0,122.0
morrimi01,1890,1,3.0,4.0,9.0
siebedi01,1944,1,42.0,0.0,17.0
becklja01,1896,2,2.0,0.0,0.0
dextech01,1896,1,0.0,46.0,1.0
rosenma01,1931,1,0.0,3.0,0.0
dooinre01,1902,1,6.0,0.0,0.0
smithel01,1900,1,27.0,0.0,0.0
wiedmst01,1885,1,6.0,1.0,0.0
dressch01,1925,1,3.0,0.0,1.0
sullima01,1887,1,111.0,3.0,1.0
longhe01,1892,1,11.0,1.0,0.0
goldsgo01,1950,1,1.0,0.0,2.0
wrighto01,1952,2,22.0,0.0,13.0
rothfr01,1910,1,1.0,0.0,0.0
getzich01,1885,1,1.0,1.0,0.0
parksbi01,1875,1,16.0,1.0,0.0
kellejo01,1891,1,12.0,1.0,0.0
warnefr01,1875,1,0.0,14.0,0.0
odoulle01,1932,1,148.0,0.0,0.0
walkege02,1935,1,29.0,45.0,11.0
knodemi01,1920,1,2.0,0.0,7.0
swansev01,1929,1,91.0,51.0,0.0
wyrosjo01,1950,1,11.0,9.0,115.0
woodlge01,1951,1,101.0,17.0,0.0
dignast01,1880,2,0.0,3.0,0.0
connoto01,1915,1,11.0,0.0,8.0
weavefa01,1888,1,0.0,26.0,0.0
alexada01,1931,1,4.0,0.0,0.0
gilhofr01,1916,1,0.0,2.0,55.0
gleesji01,1936,1,4.0,0.0,30.0
woodha01,1903,1,1.0,0.0,1.0
dugeyos01,1917,1,1.0,2.0,0.0
donovbi01,1898,1,6.0,6.0,8.0
hinchbi01,1915,1,6.0,0.0,151.0
mccormo01,1904,1,2.0,52.0,1.0
brickfr01,1928,1,44.0,0.0,8.0
duffyhu01,1891,1,7.0,2.0,118.0
bordafr01,1941,1,6.0,0.0,13.0
dimagjo01,1942,1,0.0,154.0,0.0
anderjo01,1904,1,46.0,52.0,13.0
falkbi01,1921,1,148.0,1.0,0.0
hinespa01,1888,1,0.0,125.0,0.0
olmolu01,1945,1,100.0,6.0,0.0
comptpe01,1918,1,12.0,2.0,5.0
downere01,1909,1,0.0,3.0,16.0
gracejo01,1946,2,60.0,0.0,14.0
daleyto01,1913,1,0.0,38.0,0.0
hinespa01,1884,1,0.0,108.0,0.0
lockmwh01,1945,1,0.0,32.0,0.0
staintu01,1938,2,13.0,4.0,9.0
sullida01,1882,1,0.0,3.0,1.0
kylean01,1912,1,2.0,5.0,0.0
spencst01,1940,1,6.0,0.0,9.0
strobal01,1905,1,1.0,0.0,0.0
stoveha01,1889,1,137.0,0.0,0.0
mckelru01,1878,1,0.0,62.0,0.0
hoppjo01,1949,1,2.0,0.0,5.0
hendrha01,1927,1,15.0,0.0,64.0
hoppjo01,1943,1,40.0,12.0,0.0
cullero01,1943,1,0.0,0.0,121.0
brennji01,1885,1,2.0,0.0,0.0
suliker01,1936,1,41.0,65.0,1.0
kingma01,1872,1,0.0,3.0,0.0
campaco01,1888,1,0.0,0.0,70.0
bealsto01,1880,1,0.0,0.0,10.0
martiph01,1873,1,0.0,0.0,30.0
thomaar01,1910,1,0.0,1.0,19.0
matthbo01,1891,1,0.0,0.0,1.0
griffmi01,1890,1,4.0,100.0,13.0
tayloda01,1931,1,39.0,22.0,4.0
mccorba01,1902,1,0.0,1.0,0.0
jonesch01,1876,1,10.0,53.0,1.0
schulfr02,1929,1,0.0,116.0,0.0
waittch01,1883,1,0.0,1.0,0.0
walkedi02,1947,1,0.0,0.0,147.0
smithel01,1898,1,123.0,0.0,0.0
cranddo01,1914,1,0.0,1.0,0.0
moorejo02,1936,1,149.0,0.0,0.0
powelra01,1924,1,7.0,36.0,3.0
yorkto01,1872,1,51.0,0.0,1.0
burkeda01,1890,1,0.0,19.0,10.0
douthta01,1926,1,1.0,137.0,0.0
heathje01,1937,1,2.0,0.0,12.0
kauffbe01,1916,1,0.0,154.0,0.0
gunsojo01,1884,1,0.0,10.0,9.0
mierked01,1945,1,6.0,0.0,0.0
corriph01,1884,1,1.0,0.0,0.0
murphda02,1911,1,0.0,0.0,136.0
stengca01,1921,1,0.0,0.0,15.0
fothebo01,1931,1,48.0,0.0,26.0
sullibi01,1878,1,2.0,0.0,0.0
wakefdi01,1941,1,0.0,0.0,1.0
murnati01,1877,1,0.0,25.0,5.0
dobyla01,1951,1,0.0,132.0,0.0
shiveiv01,1931,1,0.0,2.0,0.0
beckfr02,1911,2,11.0,1.0,50.0
binksge01,1945,1,27.0,79.0,26.0
