awardid,yearid,lgid,playerid,pointswon,pointsmax,votesfirst
MVP,1994,NL,coninje01,4,392,0.0
Cy Young,1985,AL,blylebe01,9,140,1.0
Rookie of the Year,1986,NL,ruffibr01,1,120,0.0
MVP,1962,NL,robinfr02,164,280,2.0
MVP,1914,AL,mcinnst01,11,64,
MVP,1978,AL,galeri01,2,392,0.0
MVP,1936,AL,kuheljo01,27,80,
MVP,1939,NL,fletcel01,4,336,0.0
MVP,1976,NL,oliveal01,30,336,0.0
MVP,1922,AL,collied01,18,64,
MVP,1991,NL,clarkwi02,118,336,0.0
Cy Young,1994,NL,maddugr01,140,140,28.0
MVP,1956,AL,kuennha01,80,336,0.0
MVP,1956,AL,aparilu01,7,336,0.0
Cy Young,1998,AL,martipe02,65,140,0.0
MVP,1963,AL,fordwh01,125,280,3.0
MVP,1985,AL,lampde01,3,392,0.0
MVP,1925,AL,seweljo01,21,64,
MVP,1922,AL,johnswa01,5,64,0.0
MVP,2012,NL,dickera01,16,448,0.0
MVP,1967,AL,yastrca01,275,280,19.0
MVP,1984,AL,mosebll01,4,392,0.0
MVP,1961,AL,kalinal01,35,280,0.0
MVP,1990,NL,larkiba01,82,336,0.0
MVP,1966,NL,perryga01,8,280,0.0
MVP,1925,AL,jacobba01,10,64,
MVP,1926,NL,theveto01,30,80,
MVP,1986,AL,clemero02,339,392,19.0
MVP,1961,NL,aaronha01,39,224,0.0
MVP,1969,NL,halleto01,3,336,0.0
MVP,1980,NL,lefloro01,1,336,0.0
MVP,2007,NL,reyesjo01,16,448,0.0
Rookie of the Year,2000,AL,longte01,83,140,7.0
MVP,1955,NL,camparo01,226,336,8.0
MVP,1947,NL,leonadu02,32,336,1.0
MVP,1996,NL,johnsla03,7,392,0.0
MVP,1913,NL,archeji01,6,64,0.0
MVP,2011,NL,victosh01,18,448,0.0
MVP,2010,AL,guerrvl01,22,392,0.0
MVP,1952,AL,marreco01,1,336,0.0
MVP,1923,AL,shockur01,5,64,0.0
MVP,1991,NL,glavito02,16,336,0.0
MVP,1962,NL,boyerke01,5,280,0.0
MVP,1962,AL,pascuca02,14,280,0.0
MVP,1957,AL,piercbi02,35,336,0.0
MVP,1946,AL,hughste01,19,336,0.0
Cy Young,1975,NL,jonesra01,80,120,7.0
MVP,1984,NL,sandbry01,326,336,22.0
Cy Young,1976,AL,garlawa01,1,120,0.0
Rookie of the Year,1996,NL,hollato01,105,140,15.0
MVP,1954,NL,spahnwa01,38,336,0.0
MVP,2003,NL,hidalri01,9,448,0.0
MVP,1960,NL,lawve01,80,336,0.0
MVP,1975,NL,brocklo01,6,336,0.0
MVP,1965,AL,hallji02,19,280,0.0
MVP,1965,NL,callijo01,6,280,0.0
MVP,1927,AL,millebi02,5,64,0.0
MVP,1959,AL,runnepe01,2,336,0.0
Rookie of the Year,1952,NL,wilheho01,3,24,3.0
MVP,1966,AL,pepitjo01,2,280,0.0
MVP,1986,NL,hayesvo01,41,336,0.0
MVP,1957,AL,malzofr01,58,336,0.0
MVP,2001,AL,ramirma02,50,392,0.0
MVP,1978,AL,pinielo01,11,392,0.0
MVP,1926,NL,traynpi01,14,80,
MVP,2003,AL,thomafr04,20,392,0.0
MVP,1976,NL,rosepe01,131,336,0.0
MVP,2002,AL,soriaal01,234,392,2.0
MVP,1974,AL,carewro01,70,336,0.0
Cy Young,1986,AL,wittmi01,35,140,0.0
Cy Young,1956,ML,maglisa01,4,16,4.0
Cy Young,1991,AL,morrija02,17,140,3.0
MVP,1956,AL,scorehe01,18,336,0.0
Rookie of the Year,1964,NL,cartyri01,1,20,1.0
MVP,1988,NL,daviser01,14,336,0.0
Rookie of the Year,1948,ML,brisslo01,3,48,3.0
MVP,1958,AL,mcdougi01,5,336,0.0
MVP,2007,AL,sabatcc01,11,392,0.0
MVP,1929,NL,hermaba01,24,80,
Cy Young,1982,NL,carltst01,112,120,20.0
Rookie of the Year,1966,NL,fuentti01,2,20,2.0
MVP,1973,NL,cardejo02,6,336,0.0
MVP,1968,AL,northji01,15,280,0.0
Cy Young,1975,NL,messean01,1,120,0.0
MVP,1988,NL,francjo01,23,336,0.0
MVP,1945,NL,brechha01,31,336,0.0
MVP,2000,AL,ordonma01,28,392,0.0
MVP,1994,AL,smithle02,18,392,0.0
MVP,1955,NL,ennisde01,21,336,0.0
MVP,1957,AL,skowrbi01,2,336,0.0
MVP,1994,NL,maddugr01,133,392,0.0
MVP,1980,NL,schmimi01,336,336,24.0
MVP,1943,NL,ottme01,9,336,0.0
MVP,1979,AL,burleri01,7,392,0.0
MVP,1938,NL,brownma01,62,336,
MVP,1913,NL,marsaar01,2,64,0.0
MVP,1997,AL,riverma01,2,392,0.0
MVP,1958,NL,mayswi01,185,336,3.0
MVP,1953,NL,thomafr03,6,336,0.0
MVP,2003,NL,gagneer01,143,448,0.0
MVP,1956,AL,lemonbo01,40,336,0.0
MVP,1927,NL,alexape01,3,80,0.0
Rookie of the Year,1948,ML,ashburi01,7,48,7.0
MVP,1937,AL,gehrilo01,42,80,0.0
MVP,1967,NL,gibsobo01,5,280,0.0
MVP,1975,AL,jacksre01,118,336,0.0
MVP,1965,AL,fregoji01,5,280,0.0
MVP,1972,NL,willibi01,211,336,5.0
MVP,1951,AL,mcdougi01,63,336,0.0
MVP,1922,AL,scottev01,6,64,0.0
MVP,1971,NL,daviswi02,13,336,0.0
MVP,1940,AL,mccosba01,11,336,0.0
MVP,1928,AL,cissebi01,4,64,0.0
MVP,1911,NL,archeji01,5,64,0.0
MVP,1958,AL,bollifr01,10,336,0.0
MVP,1987,AL,mcgwima01,109,392,0.0
Rookie of the Year,2001,NL,smithbu02,1,160,0.0
MVP,1912,NL,archeji01,1,64,0.0
Rookie of the Year,1987,NL,santibe01,120,120,24.0
Rookie of the Year,1995,NL,mabryjo01,4,140,0.0
MVP,1975,NL,sanguma01,16,336,0.0
MVP,1962,AL,herbera01,5,280,0.0
MVP,1913,NL,milledo02,11,64,
Rookie of the Year,1963,AL,peterga01,10,20,10.0
MVP,1939,AL,kellech01,7,336,0.0
Cy Young,1989,AL,eckerde01,3,140,0.0
Cy Young,1973,AL,woodwi01,3,120,0.0
MVP,1995,AL,gaettga01,45,392,0.0
Rookie of the Year,1984,AL,davisal01,134,140,25.0
MVP,1961,NL,otoolji01,31,224,0.0
MVP,1992,AL,clemero02,16,392,0.0
MVP,1989,NL,butlebr01,3,336,0.0
MVP,1997,AL,jeterde01,3,392,0.0
Rookie of the Year,1971,AL,manguan01,4,24,4.0
MVP,1984,AL,hrbekke01,247,392,5.0
MVP,1936,NL,durocle01,8,80,0.0
MVP,1949,AL,raschvi01,19,336,0.0
Cy Young,1980,AL,gossari01,37,140,2.0
MVP,1934,AL,gomezle01,60,80,
MVP,1960,AL,bunniji01,3,336,0.0
MVP,1958,AL,runnepe01,29,336,0.0
Cy Young,2002,NL,johnsra05,160,160,32.0
Rookie of the Year,1995,NL,nomohi01,118,140,18.0
MVP,1978,AL,porteda02,48,392,0.0
MVP,1911,NL,adamsba01,1,64,0.0
Cy Young,1999,AL,moyerja01,3,140,0.0
MVP,1939,NL,moorete01,15,336,0.0
MVP,1927,NL,ulricdu01,2,80,0.0
MVP,1996,AL,rodriiv01,52,392,1.0
Cy Young,1999,NL,wagnebi02,3,160,0.0
MVP,1968,NL,brilene01,4,280,0.0
MVP,1952,NL,atwelto01,2,336,0.0
MVP,1953,AL,willite01,1,336,0.0
Rookie of the Year,1994,NL,hudekjo01,27,140,0.0
Cy Young,1997,NL,kileda01,7,140,0.0
Cy Young,1982,NL,valenfe01,25,120,1.0
MVP,1999,NL,hoffmtr01,1,448,0.0
MVP,1965,AL,stottme01,17,280,0.0
Cy Young,2011,NL,leecl02,90,224,0.0
Cy Young,1977,NL,johnto01,54,120,3.0
MVP,1981,NL,howear01,16,336,0.0
Rookie of the Year,1999,AL,garcifr02,45,140,1.0
MVP,1983,NL,smithlo01,1,336,0.0
MVP,1986,AL,preslji01,2,392,0.0
MVP,2007,NL,byrneer01,43,448,0.0
MVP,1950,AL,phillda01,1,336,0.0
MVP,1952,NL,loganjo01,3,336,0.0
MVP,1956,NL,frienbo01,38,336,0.0
MVP,1975,NL,seaveto01,65,336,0.0
Cy Young,1995,AL,mussimi01,14,140,0.0
Rookie of the Year,1993,AL,neeltr01,5,140,0.0
MVP,1987,NL,thompmi02,4,336,0.0
MVP,1972,AL,mayca01,6,336,0.0
MVP,1945,AL,binksge01,9,336,0.0
MVP,1974,NL,billija01,4,336,0.0
MVP,2010,AL,sabatcc01,13,392,0.0
Cy Young,1978,AL,gurala01,1,140,0.0
MVP,1951,AL,garvene01,157,336,6.0
MVP,1914,NL,burnsge01,31,64,
Cy Young,1996,AL,fernaal01,1,140,0.0
MVP,1957,NL,schoere01,221,336,8.0
MVP,1950,NL,camparo01,29,336,0.0
MVP,1914,NL,fletcar01,5,64,0.0
MVP,1964,AL,chancde01,97,280,0.0
MVP,1932,AL,sullibi04,3,80,0.0
Rookie of the Year,2002,AL,ellisma01,1,140,0.0
MVP,1962,AL,lumpeje01,7,280,0.0
MVP,1931,AL,earnsge01,12,80,
Cy Young,1981,AL,burnsbr01,2,140,0.0
MVP,1924,NL,friscfr01,40,80,
MVP,1974,NL,cedence01,4,336,0.0
MVP,1938,AL,dickebi01,196,336,3.0
MVP,1968,AL,freehbi01,161,280,0.0
MVP,1977,AL,bostoly01,2,392,0.0
MVP,1983,NL,dennyjo01,24,336,0.0
MVP,2005,AL,jeterde01,23,392,0.0
Rookie of the Year,1949,NL,newcodo01,21,24,21.0
MVP,1927,AL,heilmha01,35,64,0.0
MVP,1967,NL,staubru01,12,280,0.0
Rookie of the Year,1991,AL,cuylemi01,22,140,1.0
Rookie of the Year,1996,AL,baldwja01,64,140,0.0
MVP,1956,NL,labincl01,1,336,0.0
MVP,1983,AL,ripkeca01,322,392,15.0
MVP,2010,NL,rolensc01,26,448,0.0
MVP,1979,AL,baylodo01,347,392,20.0
MVP,1992,AL,mussimi01,2,392,0.0
Rookie of the Year,1969,NL,laboyco01,3,24,3.0
Rookie of the Year,1982,NL,davisch01,32,120,3.0
MVP,1982,AL,sutclri01,1,392,0.0
MVP,1977,AL,nettlgr01,112,392,2.0
MVP,1933,NL,bergewa01,44,80,
MVP,2003,AL,tejadmi01,49,392,1.0
Rookie of the Year,2002,NL,kearnau01,40,160,2.0
MVP,2005,NL,bayja01,41,448,0.0
MVP,1942,AL,bagbyji02,6,336,0.0
MVP,1936,NL,deandi01,53,80,0.0
Cy Young,1980,NL,sotoma01,1,120,0.0
Cy Young,1996,AL,hentgpa01,110,140,16.0
MVP,2005,AL,konerpa01,128,392,0.0
MVP,1953,AL,kellge01,1,336,0.0
MVP,1986,NL,mcdowro01,5,336,0.0
MVP,1943,AL,higgipi01,8,336,0.0
Rookie of the Year,1992,AL,eldreca01,22,140,1.0
MVP,2005,NL,berkmla01,21,448,0.0
MVP,1989,AL,mcgwima01,1,392,0.0
MVP,1929,NL,terrybi01,48,80,
MVP,1955,AL,smithal04,200,336,7.0
MVP,1990,NL,daviser01,12,336,0.0
MVP,1951,NL,thomsbo01,62,336,1.0
Rookie of the Year,1981,AL,gedmari01,64,140,5.0
MVP,2004,AL,guerrvl01,354,392,21.0
MVP,1912,NL,merklfr01,4,64,0.0
Rookie of the Year,2006,NL,zimmery01,101,160,10.0
MVP,1965,NL,floodcu01,13,280,0.0
MVP,1975,NL,cashda01,26,336,0.0
MVP,1988,NL,myersra01,3,336,0.0
MVP,1925,NL,friscfr01,13,80,
MVP,1997,NL,piazzmi01,263,392,3.0
Rookie of the Year,1997,NL,hernali01,25,140,0.0
MVP,2002,NL,santibe01,2,448,0.0
MVP,1954,AL,colemjo04,6,336,0.0
MVP,1965,AL,wertdo01,22,280,0.0
MVP,1996,NL,larkiba01,29,392,0.0
MVP,1941,NL,lopezal01,8,336,0.0
MVP,1964,AL,causewa01,4,280,0.0
MVP,1986,NL,ojedabo01,2,336,0.0
MVP,1932,NL,cuccito01,4,80,0.0
MVP,1950,NL,musiast01,158,336,1.0
MVP,1925,AL,burnsge02,4,64,0.0
MVP,1953,AL,lemonbo01,22,336,0.0
MVP,1943,AL,applilu01,215,336,5.0
MVP,1963,AL,fregoji01,3,280,0.0
MVP,1931,AL,macfada01,2,80,0.0
MVP,1989,NL,gwynnto01,57,336,0.0
MVP,1952,NL,blackjo02,208,336,8.0
Cy Young,1993,AL,keyji01,14,140,0.0
MVP,1941,NL,reisepe01,183,336,2.0
MVP,1935,NL,camildo01,1,80,0.0
MVP,1944,NL,musiast01,136,336,3.0
Rookie of the Year,1964,NL,hartji01,1,20,1.0
MVP,1965,AL,yastrca01,22,280,0.0
MVP,1926,AL,rigneto01,3,64,0.0
Cy Young,1995,NL,maddugr01,140,140,28.0
MVP,1935,AL,sewellu01,7,80,0.0
MVP,1952,NL,snidedu01,29,336,1.0
MVP,1994,NL,galaran01,42,392,0.0
MVP,1993,NL,dykstle01,267,392,4.0
MVP,1989,AL,sierrru01,228,392,6.0
MVP,1950,AL,lemonbo01,102,336,0.0
Rookie of the Year,2006,NL,ramirha01,105,160,14.0
MVP,1914,NL,vioxji01,5,64,0.0
MVP,1971,NL,aaronha01,180,336,0.0
MVP,1970,NL,willibi01,218,336,2.0
MVP,1951,AL,fainfe01,103,336,1.0
MVP,1992,NL,walkela01,111,336,0.0
MVP,1984,AL,bellbu01,4,392,0.0
MVP,1976,NL,ziskri01,3,336,0.0
Cy Young,1957,ML,donovdi01,1,16,1.0
MVP,1944,NL,milleed03,7,336,0.0
MVP,1970,AL,mcnalda01,22,336,0.0
MVP,1951,AL,fellebo01,118,336,0.0
MVP,1931,NL,traynpi01,12,80,
MVP,1972,NL,simmote01,22,336,0.0
MVP,1925,AL,riceha01,18,64,
Cy Young,1969,NL,seaveto01,23,24,23.0
Cy Young,1977,AL,lylesp01,56,140,9.0
MVP,1966,NL,aloufe01,83,280,2.0
MVP,1989,AL,yountro01,256,392,8.0
MVP,1974,AL,tiantlu01,41,336,0.0
MVP,1912,AL,bakerfr01,17,64,
MVP,1958,AL,jenseja01,233,336,9.0
MVP,1948,NL,chesnbo01,8,336,0.0
MVP,1970,AL,hortoto01,1,336,0.0
Cy Young,1992,NL,glavito02,78,120,4.0
Rookie of the Year,1994,AL,hammoje01,4,140,0.0
Rookie of the Year,1950,AL,dropowa01,15,24,15.0
MVP,1942,NL,brownji03,24,336,0.0
MVP,1972,NL,carltst01,124,336,1.0
MVP,1955,NL,newcodo01,89,336,0.0
MVP,1970,NL,gibsobo01,110,336,0.0
Rookie of the Year,1995,NL,fonvich01,1,140,0.0
MVP,1913,NL,mathech01,21,64,
MVP,1938,AL,foxxji01,305,336,19.0
MVP,1911,AL,thomair01,12,64,0.0
Cy Young,2000,AL,pettian01,7,140,0.0
MVP,1985,NL,smithoz01,5,336,0.0
Cy Young,1997,NL,neaglde01,24,140,0.0
MVP,1962,AL,radatdi01,8,280,0.0
MVP,1996,NL,galaran01,112,392,0.0
Rookie of the Year,2002,NL,starkde01,1,160,0.0
MVP,1937,AL,sewellu01,22,80,0.0
MVP,2012,NL,hollima01,34,448,0.0
MVP,1912,AL,fosteed02,4,64,0.0
MVP,1972,AL,woodwi01,78,336,0.0
MVP,1932,NL,traynpi01,17,80,
Cy Young,1962,ML,sanfoja02,4,20,4.0
MVP,1931,NL,wrighgl01,1,80,0.0
MVP,1941,NL,ruckejo01,4,336,0.0
MVP,1940,AL,hayesfr01,4,336,0.0
MVP,1939,NL,lavagco01,3,336,0.0
MVP,2002,NL,vidrojo01,1,448,0.0
MVP,1998,NL,mcgwima01,272,448,2.0
MVP,2004,AL,rodrial01,8,392,0.0
Cy Young,1973,NL,giustda01,1,120,0.0
MVP,1945,NL,adamsac01,4,336,0.0
Rookie of the Year,1981,AL,wardga01,1,140,0.0
MVP,1970,NL,seaveto01,2,336,0.0
MVP,1970,NL,cartyri01,43,336,0.0
MVP,1969,NL,willsma01,17,336,0.0
MVP,1974,AL,rudijo01,161,336,5.0
MVP,1957,AL,shantbo01,1,336,0.0
MVP,1935,NL,lombaer01,8,80,0.0
MVP,1979,AL,smallro02,16,392,0.0
MVP,1964,AL,hansero02,10,280,0.0
MVP,1994,NL,saberbr01,1,392,0.0
MVP,1965,AL,fisheed02,122,280,0.0
MVP,1955,AL,klausbi01,27,336,0.0
MVP,1971,NL,stargwi01,222,336,3.0
MVP,1988,NL,clarkwi02,135,336,0.0
Rookie of the Year,1968,AL,unserde01,3,20,3.0
MVP,1948,NL,gordosi01,72,336,0.0
MVP,2012,NL,zimmery01,7,448,0.0
MVP,1959,NL,moonwa01,161,336,4.0
Cy Young,1991,AL,harvebr01,10,140,0.0
MVP,1939,NL,danniha01,33,336,0.0
MVP,1987,AL,reardje01,37,392,0.0
MVP,1946,NL,cavarph01,49,336,0.0
MVP,1960,AL,mantlmi01,222,336,10.0
MVP,1948,NL,mizejo01,22,336,0.0
MVP,1966,AL,robinfr02,280,280,20.0
Cy Young,1983,NL,mcmurcr01,3,120,0.0
Cy Young,1999,AL,mussimi01,54,140,0.0
Cy Young,1992,NL,tewksbo01,22,120,0.0
MVP,1936,AL,bridgto01,25,80,
MVP,2009,NL,affelje01,1,448,0.0
MVP,1977,NL,simmote01,58,336,0.0
MVP,2007,NL,gonzaad01,6,448,0.0
MVP,1995,NL,sosasa01,81,392,0.0
MVP,1927,AL,schanwa01,3,64,0.0
MVP,1983,AL,murraed02,290,392,10.0
MVP,1996,AL,pettian01,11,392,0.0
MVP,1964,AL,colavro01,5,280,0.0
MVP,1987,NL,gwynnto01,75,336,0.0
MVP,1977,NL,johnto01,33,336,0.0
MVP,1936,NL,mancugu01,13,80,0.0
MVP,2000,AL,thomafr04,285,392,10.0
MVP,1944,AL,yorkru01,5,336,0.0
MVP,1986,NL,doranbi02,32,336,0.0
MVP,1929,NL,kleinch01,15,80,
Cy Young,2001,AL,clemero02,122,140,21.0
Cy Young,1995,AL,johnsra05,136,140,26.0
Rookie of the Year,1950,NL,millebo02,5,24,5.0
MVP,1965,NL,torrejo01,23,280,0.0
MVP,1969,AL,petrori01,71,336,0.0
MVP,1956,AL,kalinal01,142,336,0.0
MVP,1953,NL,ashburi01,5,336,0.0
MVP,1949,NL,ashburi01,6,336,0.0
MVP,1939,NL,brownji03,99,336,1.0
Cy Young,1988,AL,eckerde01,52,140,1.0
MVP,1981,NL,ryanno01,23,336,0.0
MVP,1970,NL,mortoca01,3,336,0.0
MVP,1938,AL,vosmijo01,7,336,0.0
MVP,1936,NL,mungova01,5,80,0.0
MVP,1912,NL,beschbo01,17,64,
MVP,1978,AL,rivermi01,6,392,0.0
MVP,1968,AL,campabe01,39,280,0.0
MVP,1941,AL,dimagdo01,1,336,0.0
MVP,2004,AL,figgich01,2,392,0.0
MVP,2008,AL,rodrial01,45,392,0.0
MVP,2000,AL,hudsoti01,8,392,0.0
MVP,1973,NL,luzingr01,2,336,0.0
MVP,2008,AL,mauerjo01,188,392,2.0
MVP,1940,AL,mackra01,4,336,0.0
MVP,1977,AL,lefloro01,7,392,0.0
Cy Young,1983,NL,welchbo01,2,120,0.0
MVP,2007,NL,hawpebr01,2,448,0.0
MVP,1926,AL,judgejo01,4,64,0.0
Cy Young,1977,AL,ryanno01,46,140,6.0
Cy Young,1985,AL,saberbr01,127,140,23.0
MVP,1992,AL,bordimi01,2,392,0.0
MVP,1994,NL,aloumo01,183,392,0.0
MVP,1942,AL,marchph01,39,336,0.0
MVP,1938,AL,cliftha01,11,336,0.0
Cy Young,1972,NL,seaveto01,6,120,0.0
MVP,1940,NL,vanroma01,8,336,0.0
Rookie of the Year,1955,AL,scorehe01,18,24,18.0
Cy Young,1956,ML,spahnwa01,1,16,1.0
MVP,1913,NL,cutshge01,3,64,0.0
MVP,1992,NL,hollida01,3,336,0.0
MVP,1989,AL,henderi01,67,392,0.0
MVP,1967,NL,gonzato01,3,280,0.0
Rookie of the Year,2003,NL,podsesc01,81,160,8.0
MVP,1973,AL,hortowi01,3,336,0.0
Rookie of the Year,2004,AL,buckjo01,1,140,0.0
MVP,1911,NL,doylela01,23,64,
MVP,2004,NL,gagneer01,30,448,0.0
MVP,1945,NL,dimagvi01,1,336,0.0
MVP,1951,AL,minosmi01,120,336,1.0
Rookie of the Year,1994,AL,hamelbo01,134,140,25.0
MVP,1951,AL,busbyji01,2,336,0.0
MVP,1960,AL,estrach01,28,336,0.0
MVP,1972,NL,mayle01,30,336,0.0
MVP,1997,AL,gonzaju03,66,392,0.0
MVP,1973,AL,allendi01,1,336,0.0
MVP,1960,NL,mcdanli01,95,336,0.0
MVP,1970,AL,powelbo01,234,336,11.0
MVP,1947,NL,coopewa01,19,336,0.0
MVP,1934,NL,daviscu01,18,80,
MVP,1981,AL,bellbu01,7,392,0.0
MVP,1970,NL,perryga01,24,336,0.0
MVP,1925,NL,donohpe01,4,80,0.0
MVP,1961,AL,schwado01,7,280,0.0
MVP,2012,AL,beltrad01,210,392,0.0
MVP,1981,AL,lansfca01,109,392,0.0
MVP,1953,AL,martibi02,2,336,0.0
MVP,1946,AL,berarjo01,2,336,0.0
MVP,1928,AL,manushe01,51,64,
MVP,1953,AL,woodlge01,3,336,0.0
MVP,1992,NL,grissma02,54,336,0.0
MVP,1964,AL,fregoji01,21,280,0.0
MVP,1975,NL,kingmda01,9,336,0.0
Rookie of the Year,1966,AL,ageeto01,16,20,16.0
MVP,1939,AL,kreevmi01,38,336,1.0
Rookie of the Year,1984,AL,langsma01,82,140,3.0
MVP,1969,AL,bandosa01,18,336,0.0
MVP,1913,NL,zimmehe01,4,64,0.0
MVP,1943,AL,casege01,37,336,0.0
MVP,1987,NL,dawsoan01,269,336,11.0
Cy Young,2002,AL,martipe02,96,140,11.0
MVP,1972,AL,campabe01,11,336,0.0
Rookie of the Year,1993,NL,coninje01,31,140,0.0
MVP,1929,NL,fredejo01,2,80,0.0
MVP,1952,AL,gernedi01,6,336,0.0
MVP,1991,AL,whitede03,15,392,0.0
MVP,1973,AL,palmeji01,172,336,0.0
MVP,1956,AL,triangu01,6,336,0.0
MVP,1951,NL,reesepe01,15,336,0.0
MVP,1995,NL,sandere02,120,392,0.0
Rookie of the Year,2001,NL,oswalro01,82,160,0.0
MVP,1964,NL,willibi01,6,280,0.0
Rookie of the Year,2002,AL,kieltbo01,5,140,0.0
MVP,1982,AL,coopece01,152,392,0.0
Cy Young,1980,NL,sambijo01,1,120,0.0
MVP,2004,NL,clemero02,61,448,0.0
MVP,2009,NL,streehu01,2,448,0.0
MVP,1952,NL,wilheho01,133,336,0.0
MVP,2005,AL,giambja01,5,392,0.0
Cy Young,1978,AL,leonade01,1,140,0.0
MVP,1976,NL,cashda01,15,336,0.0
MVP,1987,AL,nokesma01,1,392,0.0
MVP,1975,AL,brettge01,37,336,0.0
MVP,1978,AL,nettlgr01,86,392,0.0
MVP,1954,AL,turlebo01,4,336,0.0
Cy Young,1986,NL,goodedw01,1,120,0.0
MVP,1968,NL,rosepe01,205,280,6.0
MVP,1935,NL,friscfr01,7,80,0.0
Cy Young,1976,NL,jonesra01,96,120,15.0
MVP,1932,NL,orsater01,6,80,0.0
MVP,1971,NL,gibsobo01,3,336,0.0
MVP,1949,NL,robinja02,264,336,12.0
MVP,2000,NL,burksel01,6,448,0.0
Cy Young,1970,AL,palmeji01,11,120,1.0
MVP,1971,NL,willibi01,10,336,0.0
MVP,1968,AL,mclaide01,280,280,20.0
MVP,2001,AL,jeterde01,42,392,0.0
MVP,1965,AL,hortowi01,24,280,0.0
MVP,1952,AL,eastelu01,40,336,0.0
MVP,1989,NL,garresc01,2,336,0.0
MVP,1956,AL,bollifr01,3,336,0.0
Rookie of the Year,1969,NL,didiebo01,2,24,2.0
MVP,1952,AL,reynoal01,183,336,4.0
MVP,1982,AL,baylodo01,8,392,0.0
MVP,1991,AL,alomaro01,128,392,2.0
Cy Young,1977,NL,reuscri01,18,120,1.0
MVP,1942,NL,medwijo01,20,336,0.0
MVP,1961,NL,millest01,26,224,0.0
MVP,1935,AL,vosmijo01,39,80,0.0
MVP,1972,NL,marshmi01,22,336,0.0
Cy Young,1986,NL,krukomi01,15,120,0.0
MVP,1943,NL,freylo01,1,336,0.0
Rookie of the Year,1954,AL,kalinal01,1,24,1.0
Cy Young,1998,NL,maddugr01,10,160,0.0
MVP,1956,NL,mcmilro01,96,336,3.0
MVP,1979,NL,hornebo01,1,336,0.0
Cy Young,2001,AL,hudsoti01,1,140,0.0
Cy Young,2002,AL,lowede01,41,140,0.0
MVP,1983,NL,sotoma01,16,336,0.0
MVP,1987,AL,morrija02,5,392,0.0
MVP,1971,AL,bandosa01,182,336,4.0
Cy Young,2012,AL,hernafe02,41,196,0.0
Cy Young,1978,NL,johnto01,1,120,0.0
Cy Young,1993,NL,myersra01,1,140,0.0
MVP,1970,AL,harpeto01,78,336,1.0
Cy Young,1994,NL,drabedo01,4,140,0.0
MVP,1966,AL,killeha01,96,280,0.0
MVP,2004,NL,oswalro01,3,448,0.0
MVP,1963,AL,radatdi01,84,280,0.0
Rookie of the Year,1973,NL,boonebo01,2,24,2.0
MVP,1995,AL,vaughmo01,308,392,12.0
MVP,2006,NL,berkmla01,230,448,0.0
MVP,1943,AL,laabsch01,6,336,0.0
MVP,1982,AL,harrato01,9,392,0.0
MVP,1944,NL,coopewa01,72,336,1.0
Rookie of the Year,1992,AL,flemida01,23,140,0.0
MVP,2006,AL,crawfca02,2,392,0.0
MVP,1963,NL,floodcu01,1,280,0.0
MVP,1942,NL,reesepe01,6,336,0.0
MVP,1937,AL,cronijo01,19,80,0.0
MVP,1972,AL,kalinal01,4,336,0.0
MVP,1972,NL,carrocl02,16,336,0.0
MVP,1972,NL,rosepe01,19,336,0.0
MVP,1953,AL,bauerha01,37,336,0.0
MVP,1965,AL,mantife01,2,280,0.0
MVP,1994,NL,morriha02,18,392,0.0
MVP,1937,NL,demarfr02,9,80,0.0
MVP,2005,NL,leeca01,19,448,0.0
MVP,1936,AL,gehrilo01,73,80,
Rookie of the Year,1998,AL,arrojro01,61,140,4.0
MVP,1911,NL,ruckena01,1,64,0.0
MVP,1929,NL,grimmch01,13,80,
MVP,1957,NL,hoakdo01,31,336,0.0
Cy Young,1987,NL,ryanno01,12,120,0.0
MVP,1950,NL,seminan01,25,336,0.0
MVP,1996,AL,alomaro01,3,392,0.0
Rookie of the Year,1992,NL,osbordo01,12,120,0.0
MVP,1997,AL,rhodear01,5,392,0.0
MVP,1913,AL,barryja01,8,64,
MVP,1955,NL,thomafr03,1,336,0.0
MVP,1938,AL,dimagjo01,106,336,
MVP,1963,NL,maricju01,31,280,0.0
MVP,2005,NL,lidgebr01,1,448,0.0
MVP,2004,AL,teixema01,5,392,0.0
MVP,1942,NL,passecl01,33,336,0.0
MVP,1973,AL,hunteca01,47,336,0.0
Cy Young,1984,AL,petryda01,3,140,0.0
MVP,1999,AL,griffke02,42,392,0.0
Cy Young,1999,NL,johnsra05,134,160,20.0
MVP,1914,NL,clarkto01,1,64,0.0
Rookie of the Year,1975,AL,riceji01,0,24,0.0
MVP,1929,NL,lucasre01,29,80,
MVP,2005,AL,podsesc01,15,392,0.0
Cy Young,1995,AL,coneda01,18,140,0.0
MVP,1987,AL,hrbekke01,11,392,0.0
MVP,1988,AL,mcgwima01,6,392,0.0
MVP,1944,AL,wakefdi01,128,336,2.0
MVP,1957,AL,heldwo01,4,336,0.0
MVP,1942,AL,chandsp01,3,336,0.0
MVP,1941,NL,slaugen01,12,336,0.0
Cy Young,1989,NL,reuscri01,3,120,0.0
MVP,2002,AL,ramirma02,39,392,0.0
Cy Young,1985,NL,tudorjo01,65,120,0.0
MVP,1989,AL,bellge02,205,392,4.0
MVP,1936,NL,phelpba01,3,80,0.0
