lahmanid,playerid,managerid,hofid,birthyear,birthmonth,birthday,birthcountry,birthstate,birthcity,deathyear,deathmonth,deathday,deathcountry,deathstate,deathcity,namefirst,namelast,namenote,namegiven,namenick,weight,height,bats,throws,debut,finalgame,college,lahman40id,lahman45id,retroid,holtzid,bbrefid
3937,dylerjo01,,,1852.0,6.0,5.0,USA,KY,Louisville,1916.0,8.0,15.0,USA,FL,Fort Myers,John,Dyler,,John F.,,,,,,7/22/1882,7/22/1882,,dylerjo01,dylerjo01,dylej101,dylerjo01,dylerjo01
3946,earlear01,,,1933.0,6.0,4.0,USA,MI,Lincoln Park,1999.0,9.0,29.0,USA,MI,Flint,Arnold,Earley,,Arnold Carl,,195.0,73.0,L,L,9/27/1960,7/25/1967,,earlear01,earlear01,earla101,earlear01,earlear01
3950,earnsge01,,earnsge01h,1900.0,2.0,15.0,USA,NY,New York,1976.0,12.0,1.0,USA,AR,Little Rock,George,Earnshaw,,George Livingston,Moose,210.0,76.0,R,R,6/3/1928,9/26/1936,,earnsge01,earnsge01,earng101,earnsge01,earnsge01
3975,ebrighi01,,,1859.0,6.0,12.0,USA,PA,Lancaster County,1916.0,10.0,24.0,USA,WI,Milwaukee,Hi,Ebright,,Hiram C.,Buck,180.0,69.0,R,R,4/24/1889,6/11/1889,,ebrighi01,ebrighi01,ebrih101,ebrighi01,ebrighi01
3988,edelejo01,,,1955.0,9.0,16.0,USA,OK,Durant,,,,,,,Joe,Edelen,,Benny Joe,,165.0,72.0,R,R,4/18/1981,5/15/1982,,edelejo01,edelejo01,edelj101,edelejo01,edelejo01
3991,edenmi01,,,1949.0,5.0,22.0,Panama,Ca,Fort Clayton,,,,,,,Mike,Eden,,Edward Michael,,170.0,70.0,B,R,8/2/1976,9/11/1978,Southern Illinois,edenmi01,edenmi01,edenm101,edenmi01,edenmi01
3994,edgebu01,,,1956.0,7.0,18.0,USA,TX,Houston,,,,,,,Butch,Edge,,Claude Lee,,203.0,75.0,R,R,8/13/1979,9/28/1979,American River JC,edgebu01,edgebu01,edgeb102,edgebu01,edgebu01
4011,edwarji01,,,1894.0,12.0,14.0,USA,MS,Banner,1965.0,1.0,19.0,USA,MS,Sarepta,Jim Joe,Edwards,,James Corbette,Little Joe,185.0,74.0,R,L,5/14/1922,7/19/1928,,edwarji01,edwarji01,edwaj102,edwarji01,edwarji01
4016,edwarsh01,,,1909.0,7.0,25.0,USA,AR,Mount Ida,1992.0,3.0,8.0,USA,AR,ElDorado,Sherman,Edwards,,Sherman Stanley,,165.0,72.0,R,R,9/21/1934,9/21/1934,,edwarsh01,edwarsh01,edwas101,edwarsh01,edwarsh01
4025,eganto01,,,1946.0,6.0,9.0,USA,CA,Los Angeles,,,,,,,Tom,Egan,,Thomas Patrick,,218.0,76.0,R,R,5/27/1965,6/15/1975,,eganto01,eganto01,egant101,eganto01,eganto01
4034,eicheju01,,,1953.0,10.0,21.0,USA,MO,St. Louis,,,,,,,Juan,Eichelberger,,Juan Tyrone,,195.0,74.0,R,R,9/7/1978,6/20/1988,Cal Berkeley,eicheju01,eicheju01,eichj001,eicheju01,eicheju01
4037,eilanda01,,,1966.0,7.0,5.0,USA,FL,Dade City,,,,,,,Dave,Eiland,,David William,,210.0,75.0,R,R,8/3/1988,9/10/2000,South Florida,eilanda01,eilanda01,eilad001,eilanda01,eilanda01
4040,eischjo01,,,1970.0,5.0,25.0,USA,CA,West Covina,,,,,,,Joey,Eischen,,Joseph Raymond,,190.0,73.0,L,L,6/19/1994,5/29/2006,Pasadena CC,eischjo01,eischjo01,eiscj001,eischjo01,eischjo01
4043,eisenha01,,,1915.0,10.0,10.0,USA,NY,Brooklyn,2003.0,3.0,21.0,USA,OH,Beachwood,Harry,Eisenstat,,Harry,,185.0,71.0,L,L,5/19/1935,9/25/1942,,eisenha01,eisenha01,eiseh101,eisenha01,eisenha01
4046,elartsc01,,,1976.0,2.0,23.0,USA,CO,Lamar,,,,,,,Scott,Elarton,,,,240.0,80.0,R,R,6/20/1998,6/28/2008,,elartsc01,elartsc01,elars001,elartsc01,elartsc01
4048,elderge01,,,1921.0,3.0,10.0,USA,KY,Lebanon,,,,,,,George,Elder,,George Rezin,,180.0,71.0,L,R,7/22/1949,9/25/1949,,elderge01,elderge01,eldeg101,elderge01,elderge01
4051,eliale01,eliale01m,,1937.0,7.0,16.0,USA,PA,Philadelphia,,,,,,,Lee,Elia,,Lee Constantine,,175.0,71.0,R,R,4/23/1966,9/13/1968,,eliale01,eliale01,elial101,eliale01,eliale01
4053,ellamro01,,,1886.0,2.0,8.0,USA,PA,West Conshohocken,1948.0,10.0,28.0,USA,PA,Conshohocken,Roy,Ellam,,Roy,"Whitey,Slippery",203.0,70.0,R,R,9/18/1909,8/29/1918,,ellamro01,ellamro01,ellar101,ellamro01,ellamro01
4071,ellisbe01,,,1870.0,7.0,,USA,NY,New York,1931.0,7.0,26.0,USA,NY,Schenectady,Ben,Ellis,,Alfred Benjamin,,166.0,70.0,,,7/16/1896,8/22/1896,,ellisbe01,ellisbe01,ellib101,ellisbe01,ellisbe01
4170,essiaji01,essiaji01m,,1951.0,1.0,2.0,USA,MI,Detroit,,,,,,,Jim,Essian,,James Sarkis (Jr.),,195.0,74.0,R,R,9/15/1973,9/30/1984,Arizona State,essiaji01,essiaji01,essij001,essiaji01,essiaji01
4174,esteldi01,,,1942.0,1.0,18.0,USA,NJ,Lakewood,,,,,,,Dick,Estelle,,Richard Henry,,170.0,74.0,B,L,9/4/1964,10/3/1965,,esteldi01,esteldi01,ested102,esteldi01,esteldi01
4188,ettenni01,,,1913.0,9.0,19.0,USA,IL,Spring Grove,1990.0,10.0,18.0,USA,IL,Hinsdale,Nick,Etten,,Nicholas Raymond Thomas,,198.0,74.0,L,L,9/8/1938,5/9/1947,,ettenni01,ettenni01,etten101,ettenni01,ettenni01
4199,evansba01,,,1956.0,11.0,30.0,USA,GA,Atlanta,,,,,,,Barry,Evans,,Barry Steven,,180.0,73.0,R,R,9/4/1978,10/3/1982,West Georgia,evansba01,evansba01,evanb101,evansba01,evansba01
4200,evansba02,,,1970.0,12.0,30.0,USA,MO,Springfield,,,,,,,Bart,Evans,,,,210.0,74.0,R,R,6/16/1998,8/27/1998,,evansba02,evansba02,evanb001,evansba02,evansba02
4209,evansre01,,,1906.0,11.0,12.0,USA,IL,Chicago,1982.0,6.0,14.0,USA,AR,Lakeview,Red,Evans,,Russell Edison,,168.0,71.0,R,R,4/24/1936,8/27/1939,,evansre01,evansre01,evanr101,evansre01,evansre01
4223,ewingbo01,,,1873.0,4.0,24.0,USA,OH,New Hampshire,1947.0,6.0,20.0,USA,OH,Wapakoneta,Bob,Ewing,,George Lemuel,Long Bob,170.0,73.0,R,R,4/19/1902,5/13/1912,,ewingbo01,ewingbo01,ewinb102,ewingbo01,ewingbo01
4241,faginfr01,,,,,,,,,,,,,,,Fred,Fagin,,Frederick H.,,,,,,6/25/1895,6/25/1895,,faginfr01,faginfr01,fagif101,faginfr01,faginfr01
4252,fairlro01,,fairlro01h,1938.0,7.0,12.0,USA,GA,Macon,,,,,,,Ron,Fairly,,Ronald Ray,,175.0,70.0,L,L,9/9/1958,9/23/1978,,fairlro01,fairlro01,fairr101,fairlro01,fairlro01
4257,falkch01,,,1905.0,5.0,15.0,USA,TX,Austin,1982.0,1.0,7.0,USA,TX,Austin,Chet,Falk,,Chester Emanuel,Spot,170.0,74.0,L,L,4/20/1925,6/28/1927,,falkch01,falkch01,falkc102,falkch01,falkch01
4263,falloge01,,,1914.0,7.0,8.0,USA,NJ,Jersey City,1994.0,10.0,25.0,USA,FL,Lake Worth,George,Fallon,,George Decatur,Flash,155.0,69.0,R,R,9/27/1937,7/13/1945,,falloge01,falloge01,fallg101,falloge01,falloge01
4275,fariepa01,,,1965.0,2.0,20.0,USA,CA,Berkeley,,,,,,,Paul,Faries,,Paul Tyrrell,,165.0,70.0,R,R,9/6/1990,9/26/1993,Pepperdine,fariepa01,fariepa01,farip001,fariepa01,fariepa01
4286,farrji01,,,1956.0,5.0,18.0,USA,NY,Waverly,,,,,,,Jim,Farr,,James Alfred,,195.0,73.0,R,R,9/7/1982,10/3/1982,Penn State,farrji01,farrji01,farrj101,farrji01,farrji01
4307,faulkji01,,,1899.0,7.0,27.0,USA,NE,Beatrice,1962.0,6.0,1.0,USA,FL,W.Palm Beach,Jim,Faulkner,,James Leroy,Lefty,190.0,75.0,B,L,9/15/1927,4/23/1930,,faulkji01,faulkji01,faulj101,faulkji01,faulkji01
4351,fernana01,,,1918.0,10.0,25.0,USA,CA,Wilmington,1996.0,9.0,19.0,USA,CA,Lomita,Nanny,Fernandez,,Froilan,,170.0,69.0,R,R,4/14/1942,7/9/1950,,fernana01,fernana01,fernn101,fernana01,fernana01
4363,ferrito01,,,1915.0,1.0,6.0,USA,NY,New York,1996.0,10.0,15.0,USA,PA,Lima,Tom,Ferrick,,Thomas Jerome,,220.0,74.0,R,R,4/19/1941,9/28/1952,,ferrito01,ferrito01,ferrt101,ferrito01,ferrito01
4381,fieldsa01,,,1848.0,10.0,12.0,USA,PA,Philadelphia,1904.0,10.0,28.0,USA,PA,Sinking Spring,Sam,Field,,Samuel Jay,,182.0,69.0,R,R,5/19/1875,,,fieldsa01,fieldsa01,fiels101,fieldsa01,fieldsa01
4382,fieldce01,,fieldce01h,1963.0,9.0,21.0,USA,CA,Los Angeles,,,,,,,Cecil,Fielder,,Cecil Grant,Big Daddy,230.0,75.0,R,R,7/20/1985,9/13/1998,UNLV,fieldce01,fieldce01,fielc001,fieldce01,fieldce01
4384,fieldge01,,,1853.0,7.0,,USA,CT,Waterbury,1933.0,9.0,22.0,USA,CT,Waterbury,George,Fields,,George W.,,,,,,5/2/1872,8/9/1872,,fieldge01,fieldge01,fielg101,fieldge01,fieldge01
4387,fifeda01,,,1949.0,10.0,5.0,USA,IL,Harrisburg,,,,,,,Danny,Fife,,Danny Wayne,,175.0,75.0,R,R,8/18/1973,4/24/1974,,fifeda01,fifeda01,fifed101,fifeda01,fifeda01
4388,fifieja01,,,1871.0,10.0,5.0,USA,NH,Enfield,1939.0,11.0,27.0,USA,NY,Syracuse,Jack,Fifield,,John Proctor,,160.0,71.0,R,R,4/28/1897,10/12/1899,,fifieja01,fifieja01,fifij101,fifieja01,fifieja01
4397,filebo01,,,1977.0,1.0,28.0,USA,PA,Philadelphia,,,,,,,Bob,File,,Robert Michael,,215.0,76.0,R,R,4/14/2001,9/30/2004,Philadelphia Textile,filebo01,filebo01,fileb001,filebo01,filebo01
4425,firovda01,,,1956.0,10.0,16.0,USA,TX,Refugio,,,,,,,Dan,Firova,,Daniel Michael,,185.0,72.0,R,R,9/1/1981,7/28/1988,Pan American,firovda01,firovda01,firod001,firovda01,firovda01
4443,fishech03,,,,,,,,,,,,,,,Charles,Fisher,,Charles,,,,,,6/15/1889,,,fishech03,fishech03,fishc105,fishech03,fishech03
4453,fisheha01,,,1926.0,1.0,3.0,CAN,ON,Newbury,1981.0,9.0,20.0,CAN,ON,Waterloo,Harry,Fisher,,Harry Devereux,,180.0,72.0,L,R,9/16/1951,8/8/1952,,fisheha01,fisheha01,fishh101,fisheha01,fisheha01
4454,fisheja01,,,1939.0,3.0,4.0,USA,MD,Frostburg,,,,,,,Jack,Fisher,,John Howard,Fat Jack,215.0,74.0,R,R,4/14/1959,9/26/1969,,fisheja01,fisheja01,fishj101,fisheja01,fisheja01
4459,fishesh01,,,1899.0,1.0,16.0,USA,IA,Wesley,1994.0,5.0,15.0,USA,MN,St.Cloud,Showboat,Fisher,,George Aloys,,170.0,70.0,L,R,4/24/1923,8/4/1932,,fishesh01,fishesh01,fishs101,fishesh01,fishesh01
4472,fitzgjo02,,,1870.0,5.0,30.0,USA,MA,Natick,1921.0,3.0,31.0,USA,MA,Boston,John,Fitzgerald,,John H.,,,,,,7/18/1891,10/5/1891,,fitzgjo03,fitzgjo03,fitzj103,fitzgjo03,fitzgjo03
4494,flanach01,,,1891.0,12.0,31.0,USA,CA,Oakland,1930.0,1.0,8.0,USA,CA,San Francisco,Charlie,Flannigan,also Flanagan,Charles Joseph,,175.0,72.0,R,R,7/9/1913,8/5/1913,,flanach01,flanach01,flanc101,flanach01,flanach01
4502,flaskro01,,,1901.0,10.0,31.0,USA,MO,St. Louis,1978.0,2.0,3.0,USA,TX,San Antonio,Roy,Flaskamper,,Raymond Harold,Flash,140.0,67.0,B,R,8/16/1927,10/2/1927,,flaskro01,flaskro01,flasr101,flaskro01,flaskro01
4514,fletcel01,,,1916.0,3.0,18.0,USA,MA,Milton,1994.0,3.0,9.0,USA,MA,Milton,Elbie,Fletcher,,Elburt Preston,,180.0,72.0,L,L,9/16/1934,10/2/1949,,fletcel01,fletcel01,flete101,fletcel01,fletcel01
4540,flowewe01,,,1913.0,8.0,13.0,USA,AR,Vanndale,1988.0,12.0,31.0,USA,AR,Wynne,Wes,Flowers,,Charles Wesley,,190.0,73.0,L,L,8/8/1940,6/12/1944,,flowewe01,flowewe01,floww101,flowewe01,flowewe01
4559,foggjo01,,,1976.0,12.0,13.0,USA,MA,Lynn,,,,,,,Josh,Fogg,,,,205.0,72.0,R,R,9/2/2001,,Florida,foggjo01,foggjo01,foggj001,foggjo01,foggjo01
4561,foileha01,,,1929.0,6.0,10.0,USA,VA,Richmond,,,,,,,Hank,Foiles,,Henry Lee (Jr.),,195.0,72.0,R,R,4/21/1953,5/2/1964,,foileha01,foileha01,foilh101,foileha01,foileha01
4563,foleyjo01,,,,,,,,,,,,,,,John,Foley,,John J.,,,,,L,9/18/1885,9/18/1885,,foleyjo01,foleyjo01,folej101,foleyjo01,foleyjo01
4575,fonvich01,,,1971.0,3.0,5.0,USA,NC,Jacksonville,,,,,,,Chad,Fonville,,Chad Everette,,155.0,66.0,B,R,4/28/1995,7/9/1999,Louisburg JC,fonvich01,fonvich01,fonvc001,fonvich01,fonvich01
4588,fordho01,,,1897.0,7.0,23.0,USA,CT,New Haven,1977.0,1.0,29.0,USA,MA,Winchester,Hod,Ford,,Horace Hills,,165.0,70.0,R,R,9/8/1919,5/8/1933,,fordho01,fordho01,fordh101,fordho01,fordho01
4600,fornimi01,,,1932.0,1.0,18.0,Cuba,,Havana,1998.0,2.0,11.0,USA,FL,St.Petersburg,Mike,Fornieles,,Jose Miguel (Torres),,155.0,71.0,R,R,9/2/1952,7/14/1963,,fornimi01,fornimi01,fornm101,fornimi01,fornimi01
4617,fosteed01,,,1880.0,,,,,,1929.0,3.0,1.0,USA,AL,Montgomery,Ed,Foster,,Edward Lee,Slim,,73.0,R,R,7/31/1908,10/5/1908,,fosteed01,fosteed01,foste102,fosteed01,fosteed01
4626,fostere01,,,1864.0,8.0,,USA,VA,Richmond,1908.0,12.0,19.0,USA,VA,Richmond,Reddy,Foster,,Oscar E.,,175.0,67.0,,,6/3/1896,6/3/1896,,fostere01,fostere01,fostr102,fostere01,fostere01
4631,fothebo01,,,1897.0,8.0,16.0,USA,OH,Massillon,1938.0,3.0,20.0,USA,MI,Detroit,Bob,Fothergill,,Robert Roy,Fats,230.0,70.0,R,R,4/18/1922,7/5/1933,,fothebo01,fothebo01,fothb101,fothebo01,fothebo01
4632,foucast01,,,1949.0,10.0,3.0,USA,MN,Duluth,,,,,,,Steve,Foucault,,Steven Raymond,,205.0,72.0,L,R,4/7/1973,8/29/1978,,foucast01,foucast01,foucs101,foucast01,foucast01
4639,fowlear01,,,1922.0,7.0,3.0,USA,SC,Converse,2007.0,1.0,29.0,USA,SC,Spartanburg,Art,Fowler,,John Arthur,,180.0,71.0,R,R,4/17/1954,5/4/1964,,fowlear01,fowlear01,fowla101,fowlear01,fowlear01
4643,fowlkal01,,,1958.0,8.0,8.0,USA,CA,Brawley,,,,,,,Alan,Fowlkes,,Alan Kim,,190.0,74.0,R,R,4/7/1982,8/26/1985,Cal Poly Pomona,fowlkal01,fowlkal01,fowla001,fowlkal01,fowlkal01
4666,francju01,,,1958.0,8.0,23.0,D.R.,,Hato Mayor,,,,,,,Julio,Franco,born Julio Cesar Robles (Franco),Julio Cesar,,160.0,72.0,R,R,4/23/1982,9/17/2007,,francju01,francju01,franj002,francju01,francju01
4673,frankfr02,,,1904.0,4.0,9.0,USA,PA,Port Royal,1989.0,8.0,17.0,USA,PA,Mifflintown,Fred,Frankhouse,,Frederick Meloy,,175.0,71.0,R,R,9/7/1927,9/25/1939,,frankfr02,frankfr02,franf101,frankfr02,frankfr02
4696,freembu01,,,1871.0,10.0,30.0,USA,PA,Catasauqua,1949.0,6.0,25.0,USA,PA,Wilkes-Barre,Buck,Freeman,,John Frank,,169.0,69.0,L,L,6/27/1891,4/20/1907,,freembu01,freembu01,freeb102,freembu01,freembu01
4701,freemji01,,,1951.0,6.0,29.0,USA,NM,Carlsbad,,,,,,,Jimmy,Freeman,,Jimmy Lee,,180.0,76.0,L,L,9/1/1972,7/31/1973,,freemji01,freemji01,freej104,freemji01,freemji01
4702,freemjo01,,,1901.0,1.0,24.0,USA,MA,Boston,1958.0,4.0,14.0,USA,DC,Washington,John,Freeman,,John Edward,,160.0,68.0,R,R,6/17/1927,7/4/1927,,freemjo01,freemjo01,freej101,freemjo01,freemjo01
4705,freemma01,,,1930.0,12.0,7.0,USA,TN,Memphis,2006.0,2.0,21.0,USA,CA,Rancho Mirage,Mark,Freeman,,Mark Price,,220.0,76.0,R,R,4/18/1959,9/19/1960,,freemma01,freemma01,freem101,freemma01,freemma01
4725,freyst01,,,1963.0,7.0,29.0,USA,PA,Meadowbrook,,,,,,,Steve,Frey,,Steven Francis,,170.0,69.0,R,L,5/10/1989,8/2/1996,Bucks County CC,freyst01,freyst01,freys001,freyst01,freyst01
4743,frilljo01,,,1879.0,4.0,3.0,USA,PA,Reading,1918.0,9.0,28.0,USA,RI,Westerly,John,Frill,,John Edmond,,170.0,70.0,R,L,4/16/1910,8/21/1912,,frilljo01,frilljo01,frilj101,frilljo01,frilljo01
4755,froelbe01,,,1887.0,11.0,12.0,USA,PA,Pittsburgh,1916.0,9.0,1.0,USA,PA,Pittsburgh,Ben,Froelich,,William Palmer,,,,R,R,7/2/1909,7/2/1909,,froelbe01,froelbe01,froeb101,froelbe01,froelbe01
4771,fuhros01,,,1893.0,8.0,22.0,USA,MO,Defiance,1975.0,3.0,27.0,USA,TX,Dallas,Oscar,Fuhr,,Oscar Lawrence,,176.0,72.0,L,L,4/19/1921,9/26/1925,,fuhros01,fuhros01,fuhro102,fuhros01,fuhros01
4785,fullmbr01,,,1975.0,1.0,17.0,USA,CA,Chatsworth,,,,,,,Brad,Fullmer,,Bradley Ryan,,185.0,73.0,L,R,9/2/1997,7/24/2004,,fullmbr01,fullmbr01,fullb001,fullmbr01,fullmbr01
4787,fulmech02,,,1858.0,7.0,4.0,USA,PA,Tamaqua,1931.0,11.0,9.0,USA,PA,Tamaqua,Chris,Fulmer,,Christopher,,165.0,68.0,R,R,8/4/1884,6/27/1889,,fulmech02,fulmech02,fulmc101,fulmech02,fulmech02
4811,gaettga01,,gaettga01h,1958.0,8.0,19.0,USA,IL,Centralia,,,,,,,Gary,Gaetti,,Gary Joseph,"The Rat,G-Man",180.0,72.0,R,R,9/20/1981,4/12/2000,NW Missouri State,gaettga01,gaettga01,gaetg001,gaettga01,gaettga01
4812,gaffbr01,,,1958.0,10.0,5.0,USA,IN,Fort Wayne,,,,,,,Brent,Gaff,,Brent Allen,,200.0,74.0,R,R,7/7/1982,9/30/1984,Central Arizona JC,gaffbr01,gaffbr01,gaffb001,gaffbr01,gaffbr01
4820,gagnoch01,,,1897.0,9.0,27.0,USA,MA,Millbury,1970.0,4.0,30.0,USA,DE,Wilmington,Chick,Gagnon,,Harold Dennis,,158.0,67.0,R,R,6/27/1922,5/10/1924,,gagnoch01,gagnoch01,gagnc101,gagnoch01,gagnoch01
4841,gallado01,,,1940.0,2.0,21.0,USA,OH,Fremont,,,,,,,Doug,Gallagher,,Douglas Eugene,,195.0,75.0,R,L,4/9/1962,9/26/1962,,gallado01,gallado01,galld101,gallado01,gallado01
4852,gallibe01,,,1891.0,10.0,14.0,USA,TX,Beeville,1976.0,3.0,19.0,USA,TX,Devine,Bert,Gallia,,Melvin Allys,,165.0,72.0,R,R,9/4/1912,7/31/1920,,gallibe01,gallibe01,gallb103,gallibe01,gallibe01
4858,galviji01,,,1907.0,8.0,11.0,USA,MA,Somerville,1969.0,9.0,30.0,USA,GA,Marietta,Jim,Galvin,,James Joseph,,180.0,71.0,R,R,9/27/1930,9/28/1930,,galviji01,galviji01,galvj102,galviji01,galviji01
4871,gannobi01,,,1873.0,3.0,17.0,USA,CT,New Haven,1927.0,4.0,26.0,USA,TX,Fort Worth,Bill,Gannon,,William Patrick,,170.0,69.0,,,9/9/1901,10/6/1901,,gannobi01,gannobi01,gannb101,gannobi01,gannobi01
4873,gannojo01,,,,,,,,,,,,,,,Joe,Gannon,,Joseph,,160.0,,,,8/28/1898,8/28/1898,,gannojo01,gannojo01,gannj101,gannojo01,gannojo01
4876,gantnji01,,,1953.0,1.0,5.0,USA,WI,Fond Du Lac,,,,,,,Jim,Gantner,,James Elmer,,180.0,72.0,L,R,9/3/1976,10/3/1992,Wisconsin-Oshkosh,gantnji01,gantnji01,gantj001,gantnji01,gantnji01
4885,garbege01,,,1947.0,11.0,13.0,USA,PA,Lancaster,,,,,,,Gene,Garber,,Henry Eugene,,175.0,70.0,R,R,6/17/1969,7/1/1988,Elizabethtown,garbege01,garbege01,garbg001,garbege01,garbege01
4892,garcida01,,,1955.0,2.0,7.0,D.R.,,Moca,,,,,,,Damaso,Garcia,,Damaso Domingo (Sanchez),,165.0,73.0,R,R,6/24/1978,9/12/1989,Madre Y Maestra U.,garcida01,garcida01,garcd001,garcida01,garcida01
4898,garcije01,,,1973.0,9.0,24.0,USA,TX,Corpus Christi,,,,,,,Jesse,Garcia,,,,155.0,70.0,R,R,4/5/1999,5/8/2005,,garcije01,garcije01,garcj001,garcije01,garcije01
4900,garciki01,,,1953.0,10.0,14.0,USA,CA,Martinez,,,,,,,Kiko,Garcia,,Alfonso Rafael,,180.0,71.0,R,R,9/11/1976,5/5/1985,,garciki01,garciki01,garck001,garciki01,garciki01
4907,garcira02,,,1948.0,12.0,14.0,USA,CA,Los Angeles,,,,,,,Ralph,Garcia,,Ralph,,195.0,72.0,R,R,9/26/1972,4/21/1974,,garcira02,garcira02,garcr102,garcira02,garcira02
4911,gardeal01,,,1918.0,1.0,11.0,USA,NY,New York,2006.0,9.0,10.0,USA,FL,Coral Springs,Al,Gardella,,Alfred Stephan,,172.0,70.0,L,L,5/17/1945,7/4/1945,,gardeal01,gardeal01,garda104,gardeal01,gardeal01
4925,gardnje01,,,1964.0,2.0,4.0,USA,CA,Newport Beach,,,,,,,Jeff,Gardner,,Jeffrey Scott,,165.0,71.0,L,R,9/10/1991,5/4/1994,,gardnje01,gardnje01,gardj001,gardnje01,gardnje01
4929,gardnra01,,,1901.0,10.0,25.0,USA,MD,Frederick,1968.0,5.0,3.0,USA,MD,Frederick,Ray,Gardner,,Raymond Vincent,,145.0,68.0,R,R,4/16/1929,9/18/1930,,gardnra01,gardnra01,gardr102,gardnra01,gardnra01
4944,garresc01,,,1961.0,10.0,30.0,USA,IL,Urbana,,,,,,,Scott,Garrelts,,Scott William,,195.0,76.0,R,R,10/2/1982,6/10/1991,,garresc01,garresc01,garrs001,garresc01,garresc01
4951,garricl01,,,1906.0,8.0,13.0,USA,OK,Bellemont,1994.0,8.0,25.0,USA,CA,Woodland,Cliff,Garrison,,Clifford William,,180.0,72.0,R,R,4/16/1928,7/2/1928,,garricl01,garricl01,garrc101,garricl01,garricl01
4979,gaver01,,,,,,,,,,,,,,,,Gavern,,,,,,,,6/15/1874,6/15/1874,,gaver01,gaver01,gaveu101,gaver01,gaver01
4980,gawch01,,,1892.0,3.0,13.0,USA,MA,West Newton,1968.0,5.0,26.0,USA,MA,Boston,Chippy,Gaw,,George Joseph,,180.0,71.0,R,R,4/20/1920,7/4/1920,,gawch01,gawch01,gaw-c101,gawch01,gawch01
4987,gebhabo01,,,1943.0,1.0,3.0,USA,MN,Lamberton,,,,,,,Bob,Gebhard,,Robert Henry,,210.0,74.0,R,R,8/2/1971,9/3/1974,,gebhabo01,gebhabo01,gebhb101,gebhabo01,gebhabo01
4988,gebripe01,,,1923.0,8.0,10.0,USA,NJ,Bayonne,2005.0,5.0,6.0,USA,FL,Stuart,Pete,Gebrian,,Peter,Gabe,170.0,72.0,R,R,5/6/1947,9/24/1947,,gebripe01,gebripe01,gebrp101,gebripe01,gebripe01
4993,gedneco01,,,1849.0,5.0,10.0,USA,NY,Brooklyn,1922.0,3.0,26.0,USA,NJ,Hackensack,Count,Gedney,,Alfred W.,,140.0,69.0,,,4/27/1872,10/29/1875,,gedneco01,gedneco01,gednc101,gedneco01,gedneco01
4999,gehrmpa01,,,1912.0,5.0,3.0,USA,OR,Marquam,1986.0,10.0,23.0,USA,OR,Bend,Paul,Gehrman,,Paul Arthur,Dutch,195.0,72.0,R,R,9/15/1937,9/16/1937,,gehrmpa01,gehrmpa01,gehrp101,gehrmpa01,gehrmpa01
5009,genewjo01,,,1897.0,1.0,15.0,USA,NY,Elmira,1985.0,12.0,21.0,USA,NY,Lockport,Joe,Genewich,,Joseph Edward,,174.0,72.0,R,R,9/3/1922,7/27/1930,,genewjo01,genewjo01,genej101,genewjo01,genewjo01
5021,georggr01,,,1912.0,12.0,25.0,USA,GA,Waycross,1999.0,8.0,15.0,USA,LA,Metairie,Greek,George,,Charles Peter,,200.0,74.0,R,R,6/30/1935,9/3/1945,,georggr01,georggr01,georg101,georggr01,georggr01
5032,gerhake01,,,1961.0,5.0,19.0,USA,SC,Charleston,,,,,,,Ken,Gerhart,,Harold Kenneth,,190.0,72.0,R,R,9/14/1986,10/2/1988,Middle Tennessee State,gerhake01,gerhake01,gerhk001,gerhake01,gerhake01
5037,germale01,,,1869.0,6.0,1.0,USA,MD,Baltimore,1934.0,6.0,10.0,USA,MD,Germantown,Les,German,,Lester Stanley,,165.0,68.0,R,R,8/27/1890,8/6/1897,,germale01,germale01,germl101,germale01,germale01
5054,ghelfto01,,,1961.0,8.0,23.0,USA,WI,LaCrosse,,,,,,,Tony,Ghelfi,,Anthony Paul,,185.0,75.0,R,R,9/1/1983,9/13/1983,Iowa Western CC,ghelfto01,ghelfto01,ghelt101,ghelfto01,ghelfto01
5102,gilbela01,,,1891.0,12.0,3.0,USA,LA,New Orleans,1965.0,2.0,17.0,USA,LA,New Orleans,Larry,Gilbert,,Lawrence William,,158.0,69.0,L,L,4/14/1914,7/12/1915,,gilbela01,gilbela01,gilbl101,gilbela01,gilbela01
5117,gilkebe01,,,1966.0,9.0,24.0,USA,MO,St. Louis,,,,,,,Bernard,Gilkey,,Otis Bernard,,170.0,72.0,R,R,9/4/1990,10/7/2001,,gilkebe01,gilkebe01,gilkb001,gilkebe01,gilkebe01
5144,gilmogr01,,,1888.0,11.0,1.0,USA,IL,Chicago,1919.0,11.0,25.0,USA,IA,Sioux City,Grover,Gilmore,,Ernest Grover,,170.0,69.0,L,L,4/18/1914,9/26/1915,,gilmogr01,gilmogr01,gilmg101,gilmogr01,gilmogr01
5147,gilro01,,,,,,,,,,,,,,,,Gilroy,,,,,,,,9/7/1874,9/3/1875,,gilro01,gilro01,gilru101,gilro01,gilro01
5150,gingbi01,,,1872.0,11.0,7.0,USA,NY,Elmira,1950.0,9.0,14.0,USA,NY,Elmira,Billy,Ging,,William Joseph,,170.0,70.0,R,R,9/25/1899,9/25/1899,,gingbi01,gingbi01,gingb101,gingbi01,gingbi01
