playerid,yearid,teamid,lgid,round,pos,g,gs,innouts,po,a,e,dp,tp,pb,sb,cs
motleda01,1985,KCA,AL,ALCS,RF,2,2,42.0,4,0,0,0,0,,,
mccorfr01,1948,BSN,NL,WS,1B,1,1,24.0,5,1,0,1,0,,,
boggswa01,1990,BOS,AL,ALCS,3B,4,4,102.0,6,10,0,2,0,,,
yeagest01,1985,LAN,NL,NLCS,C,1,0,12.0,4,0,0,0,0,0.0,0.0,0.0
backebr01,2004,HOU,NL,NLCS,P,2,2,38.0,0,2,0,0,0,,0.0,0.0
peraljh01,2012,DET,AL,WS,SS,4,4,105.0,4,10,0,3,0,0.0,0.0,0.0
burnsge02,1920,CLE,AL,WS,1B,4,3,93.0,38,1,1,4,0,,,
brownge01,1905,NY1,NL,WS,RF,5,5,135.0,3,0,1,0,0,,,
matsuhi01,2006,NYA,AL,ALDS1,LF,3,3,78.0,7,0,0,0,0,,,
frymawo01,1981,MON,NL,NEDIV,P,1,0,4.0,0,1,0,0,0,,0.0,0.0
tidrodi01,1976,NYA,AL,ALCS,P,3,0,22.0,1,0,0,0,0,,2.0,1.0
mcquige02,1944,SLA,AL,WS,1B,6,6,163.0,50,2,0,3,0,,,
fultzaa01,2002,SFN,NL,WS,P,2,0,7.0,0,0,0,0,0,,0.0,0.0
stantmi02,1991,ATL,NL,NLCS,P,3,0,11.0,0,2,0,0,0,,0.0,1.0
robinja02,1947,BRO,NL,WS,1B,7,7,180.0,49,6,0,8,0,,,
rodrial01,2004,NYA,AL,ALCS,3B,7,7,209.0,4,7,0,2,0,,,
seleaa01,2000,SEA,AL,ALDS2,P,1,1,22.0,0,1,0,1,0,,0.0,0.0
martipe02,2004,BOS,AL,ALDS1,P,1,1,21.0,2,1,0,0,0,,0.0,1.0
slaugen01,1957,NYA,AL,WS,LF,5,4,105.0,7,0,0,0,0,,,
boggswa01,1996,NYA,AL,ALDS2,3B,3,3,75.0,2,1,0,0,0,,,
koosmje01,1969,NYN,NL,WS,P,2,2,53.0,0,2,0,0,0,,1.0,0.0
hrbekke01,1991,MIN,AL,WS,1B,7,7,199.0,65,8,0,4,0,,,
hillke01,1995,CLE,AL,ALDS1,P,1,0,4.0,0,2,0,0,0,,0.0,0.0
sorrepa01,1991,MIN,AL,WS,1B,1,0,3.0,1,1,0,1,0,,,
arroybr01,2005,BOS,AL,ALDS1,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
foyjo01,1967,BOS,AL,WS,3B,3,3,78.0,7,10,1,0,0,,,
pickch01,1918,CHN,NL,WS,2B,6,6,150.0,12,11,0,3,0,,,
garbege01,1976,PHI,NL,NLCS,P,2,0,2.0,0,0,0,0,0,,0.0,0.0
lindeji01,1987,SLN,NL,NLCS,1B,5,4,102.0,34,2,0,3,0,,,
krameja01,1944,SLA,AL,WS,P,2,1,33.0,0,3,0,0,0,,0.0,0.0
garvest01,1981,LAN,NL,WS,1B,6,6,156.0,45,3,0,6,0,,,
abbotpa01,2000,SEA,AL,ALCS,P,1,1,15.0,0,1,0,0,0,,0.0,0.0
wendetu01,2000,NYN,NL,WS,P,2,0,5.0,0,0,0,0,0,,0.0,0.0
izturce01,2004,LAN,NL,NLDS1,SS,4,4,102.0,8,12,0,3,0,,,
felscha01,1919,CHA,AL,WS,CF,6,6,159.0,19,1,2,1,0,,,
pettian01,1997,NYA,AL,ALDS1,P,2,2,35.0,1,5,0,0,0,,1.0,1.0
neisbe01,1920,BRO,NL,WS,RF,2,1,39.0,3,0,0,0,0,,,
earnsge01,1930,PHA,AL,WS,P,3,3,75.0,1,6,0,0,0,,1.0,0.0
gumbeha01,1942,SLN,NL,WS,P,2,0,2.0,0,1,0,0,0,,0.0,0.0
beckejo02,2009,BOS,AL,ALDS2,P,1,1,20.0,0,0,0,0,0,,2.0,0.0
choatra01,2001,NYA,AL,WS,P,2,0,11.0,0,1,0,0,0,,0.0,0.0
caminke01,1998,SDN,NL,NLDS2,3B,4,4,106.0,2,5,1,0,0,,,
gallemi01,1990,OAK,AL,WS,SS,4,4,96.0,7,10,1,3,0,,,
furcara01,2003,ATL,NL,NLDS2,SS,5,5,132.0,8,22,1,5,0,,,
clarkwi02,2000,SLN,NL,NLDS1,1B,3,3,81.0,28,0,0,1,0,,,
cruzne02,2010,TEX,AL,ALCS,RF,5,3,90.0,7,0,0,0,0,,,
schaege01,1908,DET,AL,WS,2B,3,3,81.0,10,8,0,3,0,,,
fossera01,1975,OAK,AL,ALCS,C,1,1,18.0,3,0,0,1,0,0.0,0.0,0.0
grudzma01,2005,SLN,NL,NLDS1,2B,3,3,81.0,3,12,0,4,0,,,
hudsoch02,1983,PHI,NL,WS,P,2,2,25.0,0,0,0,0,0,,0.0,0.0
zitoba01,2003,OAK,AL,ALDS2,P,2,2,39.0,0,1,0,0,0,,1.0,0.0
merulle01,1945,CHN,NL,WS,SS,3,1,36.0,4,2,0,2,0,,,
westrwe01,1954,NY1,NL,WS,C,4,4,111.0,23,0,0,0,0,0.0,0.0,0.0
thomago01,1982,ML4,AL,ALCS,CF,5,5,120.0,13,0,0,0,0,,,
rosepe01,1983,PHI,NL,WS,1B,3,3,78.0,23,4,0,0,0,,,
dentesa01,1954,CLE,AL,WS,SS,3,1,37.0,1,1,0,1,0,,,
wathajo01,1981,KCA,AL,AWDIV,C,3,3,78.0,11,4,1,0,0,0.0,2.0,2.0
griffke01,1975,CIN,NL,NLCS,RF,3,3,84.0,4,0,0,0,0,,,
lopezma01,1969,BAL,AL,ALCS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
greerru01,1998,TEX,AL,ALDS2,LF,3,3,75.0,4,1,0,0,0,,,
tagucso01,2005,SLN,NL,NLCS,LF,3,1,32.0,3,0,0,0,0,,,
wilsoda01,2001,SEA,AL,ALCS,C,4,3,90.0,22,2,0,1,0,0.0,2.0,2.0
teixema01,2012,NYA,AL,ALCS,1B,4,4,111.0,36,3,1,2,0,0.0,0.0,0.0
evereca01,1999,HOU,NL,NLDS1,RF,2,0,27.0,2,0,0,0,0,,,
merriji01,1970,CIN,NL,NLCS,P,1,1,16.0,0,2,0,0,0,,0.0,0.0
benoijo01,2012,DET,AL,WS,P,2,0,5.0,0,0,0,0,0,0.0,0.0,0.0
alfoned01,1999,NYN,NL,NLDS2,2B,4,4,108.0,5,11,0,5,0,,,
furcara01,2009,LAN,NL,NLDS1,SS,3,3,81.0,3,13,0,2,0,,,
justida01,2001,NYA,AL,WS,LF,2,0,6.0,0,0,0,0,0,,,
parkeda01,1974,PIT,NL,NLCS,RF,2,2,51.0,4,1,0,0,0,,,
girarjo01,1996,NYA,AL,ALCS,C,4,3,87.0,22,0,0,0,0,0.0,0.0,0.0
haineje01,1926,SLN,NL,WS,P,3,2,50.0,0,6,0,0,0,,0.0,1.0
gehrich01,1935,DET,AL,WS,2B,6,6,165.0,14,25,0,6,0,,,
matsuhi01,2003,NYA,AL,ALDS1,LF,4,4,108.0,5,0,0,0,0,,,
loftoke01,1995,CLE,AL,ALCS,CF,6,6,165.0,15,0,0,0,0,,,
maynebr01,2004,LAN,NL,NLDS1,C,4,3,57.0,13,2,0,0,0,0.0,2.0,2.0
carltst01,1981,PHI,NL,NEDIV,P,2,2,42.0,1,4,0,0,0,,2.0,3.0
sosasa01,1998,CHN,NL,NLDS1,RF,3,3,79.0,5,0,0,0,0,,,
petrori01,1975,BOS,AL,ALCS,3B,3,3,81.0,4,3,0,1,0,,,
wellsda01,2003,NYA,AL,ALDS1,P,1,1,23.0,0,0,0,0,0,,0.0,0.0
erstada01,2002,ANA,AL,ALDS1,CF,4,4,105.0,11,0,0,0,0,,,
myersbr01,2007,PHI,NL,NLDS2,P,2,0,4.0,0,1,0,0,0,,0.0,0.0
knoblch01,2001,NYA,AL,ALDS2,LF,5,5,135.0,12,0,1,0,0,,,
molinya01,2005,SLN,NL,NLCS,C,6,6,156.0,34,3,0,0,0,1.0,1.0,1.0
daviswi02,1963,LAN,NL,WS,CF,4,4,108.0,6,0,0,0,0,,,
thompbr01,2006,SLN,NL,NLCS,P,2,0,2.0,0,0,0,0,0,,0.0,0.0
geronce01,1972,CIN,NL,NLCS,RF,5,5,132.0,11,1,0,1,0,,,
candejo01,1979,PIT,NL,NLCS,P,1,1,21.0,0,0,0,0,0,,0.0,0.0
camparo01,1952,BRO,NL,WS,C,7,7,192.0,39,5,0,0,0,0.0,1.0,3.0
vizquom01,1998,CLE,AL,ALCS,SS,6,6,165.0,11,26,1,7,0,,,
schoere01,1957,ML1,NL,WS,2B,5,5,113.0,5,10,0,4,0,,,
ditmaar01,1958,NYA,AL,WS,P,1,0,11.0,1,0,1,0,0,,0.0,0.0
pattima01,1980,KCA,AL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,1.0
oatesjo01,1977,LAN,NL,WS,C,1,0,6.0,1,0,0,0,0,0.0,0.0,0.0
appieke01,2002,ANA,AL,ALCS,P,2,2,31.0,0,0,0,0,0,,0.0,0.0
padilvi01,2009,LAN,NL,NLDS1,P,1,1,21.0,1,3,0,0,0,,0.0,0.0
mahompa01,1999,NYN,NL,NLCS,P,3,0,19.0,1,2,0,2,0,,2.0,0.0
eversjo01,1908,CHN,NL,WS,2B,5,5,135.0,5,20,1,1,0,,,
engliwo01,1929,CHN,NL,WS,SS,5,5,131.0,9,11,4,3,0,,,
sherrge01,2009,LAN,NL,NLDS1,P,3,0,7.0,0,0,0,0,0,,0.0,0.0
dykstle01,1993,PHI,NL,WS,CF,6,6,157.0,18,1,0,0,0,,,
myersgr01,1998,SDN,NL,WS,C,1,1,21.0,4,1,0,0,0,0.0,1.0,1.0
washicl01,1975,OAK,AL,ALCS,LF,2,2,51.0,1,0,2,0,0,,,
eisenji01,1993,PHI,NL,WS,RF,6,6,157.0,18,0,0,0,0,,,
crawfsa01,1909,DET,AL,WS,CF,7,7,180.0,17,0,2,0,0,,,
torrean02,2010,SFN,NL,WS,RF,1,1,27.0,2,0,0,0,0,,,
maxvida01,1968,SLN,NL,WS,SS,7,7,183.0,15,15,0,6,0,,,
rodrifr03,2011,MIL,NL,NLDS2,P,2,0,,0,0,0,0,0,,,
bulgeja01,2009,LAA,AL,ALDS2,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
erickpa01,1945,CHN,NL,WS,P,4,0,21.0,0,1,0,0,0,,1.0,0.0
condrcl01,2007,PHI,NL,NLDS2,P,1,0,5.0,0,1,0,1,0,,0.0,0.0
slaugdo01,1991,PIT,NL,NLCS,C,6,5,138.0,30,4,0,1,0,0.0,7.0,2.0
cavarph01,1935,CHN,NL,WS,1B,6,6,164.0,59,4,1,4,0,,,
mitchcl01,1928,SLN,NL,WS,P,1,0,17.0,0,1,1,0,0,,1.0,0.0
mcgrifr01,1995,ATL,NL,NLCS,1B,4,4,117.0,42,4,0,8,0,,,
tagucso01,2005,SLN,NL,NLCS,RF,2,0,6.0,1,0,0,0,0,,,
morgajo02,1972,CIN,NL,WS,2B,7,7,187.0,18,18,1,3,0,,,
lappja01,1910,PHA,AL,WS,C,1,1,27.0,4,2,0,0,0,0.0,1.0,2.0
cervbo01,1960,NYA,AL,WS,LF,3,3,81.0,8,0,1,0,0,,,
rizzuph01,1947,NYA,AL,WS,SS,7,7,185.0,19,18,0,3,0,,,
kreevmi01,1944,SLA,AL,WS,CF,6,6,163.0,20,2,0,0,0,,,
hernara01,1974,PIT,NL,NLCS,P,2,0,13.0,1,1,0,1,0,,0.0,0.0
sotoge01,2007,CHN,NL,NLDS1,C,2,2,48.0,23,0,0,0,0,0.0,1.0,0.0
willima04,1997,CLE,AL,WS,3B,7,7,191.0,5,9,0,1,0,,,
parrila02,1984,DET,AL,ALCS,C,3,3,87.0,21,2,0,0,0,0.0,0.0,1.0
guzmaju01,1993,TOR,AL,WS,P,2,2,36.0,0,1,0,0,0,,3.0,0.0
doteloc01,1999,NYN,NL,NLCS,P,1,0,9.0,0,0,0,0,0,,1.0,0.0
marquru01,1913,NY1,NL,WS,P,2,1,27.0,0,8,0,0,0,,1.0,0.0
russeri01,1946,BOS,AL,WS,3B,1,0,6.0,0,0,0,0,0,,,
smithbi05,1979,BAL,AL,ALCS,2B,1,1,18.0,1,2,0,2,0,,,
byrnebo01,1909,PIT,NL,WS,3B,7,7,156.0,11,15,0,2,0,0.0,0.0,0.0
willibe02,2001,NYA,AL,ALCS,CF,5,5,135.0,9,0,1,0,0,,,
sojolu01,1996,NYA,AL,WS,2B,3,0,30.0,4,2,0,0,0,,,
maddugr01,1996,ATL,NL,NLCS,P,2,2,43.0,1,4,0,0,0,,1.0,0.0
carpech01,2006,SLN,NL,NLCS,P,2,2,33.0,2,1,0,0,0,,1.0,0.0
beardda01,1981,OAK,AL,ALCS,P,1,0,2.0,0,1,0,0,0,,0.0,0.0
roberbi01,1997,CLE,AL,ALCS,2B,4,4,81.0,8,7,0,5,0,,,
greinza01,2011,MIL,NL,NLDS2,P,1,1,,1,1,0,0,0,,,
reynobo01,1973,BAL,AL,ALCS,P,2,0,17.0,1,0,0,0,0,,0.0,1.0
jurgebi01,1938,CHN,NL,WS,SS,4,4,102.0,11,7,1,2,0,,,
yastrca01,1975,BOS,AL,ALCS,LF,3,3,81.0,7,2,0,0,0,,,
mcdougi01,1957,NYA,AL,WS,SS,7,7,187.0,13,24,1,5,0,,,
wohlema01,1995,ATL,NL,WS,P,4,0,15.0,0,0,0,0,0,,2.0,0.0
westbja01,2011,SLN,NL,WS,P,2,0,,1,0,0,0,0,,,
johnsho01,1986,NYN,NL,WS,SS,1,0,3.0,0,0,0,0,0,,,
girarjo01,1999,NYA,AL,ALCS,C,3,3,63.0,20,1,0,0,0,1.0,2.0,0.0
henderi01,1993,TOR,AL,ALCS,LF,6,6,162.0,9,0,1,0,0,,,
slatoji01,1982,ML4,AL,WS,P,2,0,8.0,0,0,0,0,0,,0.0,0.0
ausmubr01,2004,HOU,NL,NLDS2,C,5,3,92.0,34,1,0,0,0,0.0,6.0,0.0
davisch01,1991,MIN,AL,WS,RF,1,1,21.0,1,0,0,0,0,,,
benoijo01,2010,TBA,AL,ALDS1,P,3,0,11.0,1,0,0,0,0,,0.0,0.0
stonege02,1973,NYN,NL,WS,P,2,0,9.0,0,0,0,0,0,,0.0,0.0
armasto01,1981,OAK,AL,AWDIV,RF,3,3,75.0,6,0,1,0,0,,,
jacksre01,1978,NYA,AL,ALCS,RF,1,1,24.0,4,0,0,0,0,,,
bridgto01,1945,DET,AL,WS,P,1,0,5.0,0,0,0,0,0,,0.0,0.0
ligteke01,2001,ATL,NL,NLCS,P,2,0,9.0,0,0,0,0,0,,0.0,0.0
wiseri01,1975,BOS,AL,ALCS,P,1,1,22.0,2,3,0,0,0,,0.0,0.0
spoonka01,1955,BRO,NL,WS,P,2,1,10.0,0,1,0,0,0,,1.0,0.0
weisswa01,1988,OAK,AL,WS,SS,5,5,131.0,5,11,1,1,0,,,
duncada01,1972,OAK,AL,ALCS,C,2,0,15.0,5,1,0,0,0,0.0,0.0,1.0
planked01,1905,PHA,AL,WS,P,2,2,51.0,1,6,0,0,0,,4.0,1.0
pauljo01,2000,CHA,AL,ALDS2,C,1,0,3.0,1,0,0,0,0,0.0,1.0,0.0
hammoje01,1997,BAL,AL,ALCS,LF,1,0,9.0,1,0,0,0,0,,,
gallemi01,1990,OAK,AL,ALCS,SS,3,2,58.0,3,5,0,0,0,,,
hennemi01,1987,DET,AL,ALCS,P,3,0,15.0,0,2,0,0,0,,0.0,0.0
drewjd01,2001,SLN,NL,NLDS2,RF,5,4,116.0,12,0,0,0,0,,,
morgajo02,1979,CIN,NL,NLCS,2B,3,3,87.0,10,12,0,2,0,,,
hernajo01,1999,ATL,NL,NLDS1,SS,4,4,78.0,6,9,1,4,0,,,
wolfra02,2011,MIL,NL,NLDS2,P,1,1,,0,0,0,0,0,,,
shortch01,1916,BOS,AL,WS,CF,2,2,51.0,3,0,0,0,0,,,
huntebr01,1992,ATL,NL,NLCS,1B,2,1,30.0,7,0,0,0,0,,,
dimagjo01,1950,NYA,AL,WS,CF,4,4,111.0,8,0,0,0,0,,,
burksel01,1995,COL,NL,NLDS1,CF,2,2,46.0,4,0,1,0,0,,,
hardyjj01,2008,MIL,NL,NLDS2,SS,4,4,102.0,8,8,0,4,0,,,
martial03,2000,SEA,AL,ALCS,LF,3,3,69.0,9,0,0,0,0,,,
rodriiv01,2003,FLO,NL,NLCS,C,7,7,192.0,58,0,1,0,0,0.0,1.0,0.0
reedho01,1965,LAN,NL,WS,P,2,0,10.0,1,0,0,0,0,,1.0,0.0
roberbi01,1997,CLE,AL,ALCS,LF,2,1,27.0,3,0,1,0,0,,,
heltoto01,2009,COL,NL,NLDS2,1B,4,4,105.0,33,3,0,6,0,,,
johnsda01,1961,CIN,NL,WS,C,2,2,42.0,8,1,0,1,0,0.0,0.0,1.0
garvest01,1977,LAN,NL,NLCS,1B,4,4,108.0,39,2,0,3,0,,,
bakerfl01,1944,SLA,AL,WS,2B,2,0,12.0,1,0,0,0,0,,,
howarel01,1957,NYA,AL,WS,1B,3,1,51.0,21,1,1,1,0,,,
marquja01,2004,SLN,NL,WS,P,2,1,21.0,0,1,0,0,0,,0.0,0.0
hernaca01,2000,SLN,NL,NLCS,C,5,4,97.0,15,2,1,0,0,0.0,2.0,1.0
smithza01,1991,PIT,NL,NLCS,P,2,2,44.0,0,3,0,0,0,,5.0,1.0
fairlro01,1966,LAN,NL,WS,1B,1,0,3.0,2,0,0,0,0,,,
mcganda01,1905,NY1,NL,WS,1B,5,5,135.0,59,1,1,2,0,,,
woodsdi01,1969,MIN,AL,ALCS,P,1,0,5.0,0,0,0,0,0,,0.0,0.0
rolfere01,1941,NYA,AL,WS,3B,5,5,135.0,7,8,0,1,0,,,
hassero01,1988,OAK,AL,ALCS,C,4,2,63.0,13,0,0,0,0,0.0,0.0,0.0
pipgrge01,1927,NYA,AL,WS,P,1,1,27.0,1,2,0,0,0,,0.0,0.0
gonzaju03,1998,TEX,AL,ALDS2,RF,3,3,75.0,8,0,0,0,0,,,
ceyro01,1974,LAN,NL,WS,3B,5,5,126.0,5,9,1,0,0,,,
etchean01,1973,BAL,AL,ALCS,C,4,4,108.0,30,2,0,0,0,0.0,0.0,1.0
alomaro01,2001,CLE,AL,ALDS1,2B,5,5,129.0,9,9,0,2,0,,,
nelsoje01,1996,NYA,AL,ALDS2,P,2,0,11.0,0,1,0,0,0,,0.0,0.0
charlno01,1990,CIN,NL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
burkejo03,1996,TEX,AL,ALDS2,P,1,1,27.0,1,0,0,0,0,,0.0,0.0
thomeji01,1999,CLE,AL,ALDS1,1B,5,5,123.0,29,6,0,4,0,,,
francma01,2000,NYN,NL,NLCS,1B,1,0,6.0,2,0,0,0,0,,,
bartlja01,2008,TBA,AL,ALDS2,SS,4,4,105.0,6,10,0,1,0,,,
hebneri01,1974,PIT,NL,NLCS,3B,4,4,105.0,5,7,0,1,0,,,
renteed01,2002,SLN,NL,NLDS2,SS,3,3,81.0,6,4,1,0,0,,,
hubbeca01,1936,NY1,NL,WS,P,2,2,48.0,2,2,1,0,0,,0.0,1.0
brilene01,1972,PIT,NL,NLCS,P,1,1,18.0,1,1,0,0,0,,1.0,0.0
drysddo01,1956,BRO,NL,WS,P,1,0,6.0,0,0,0,0,0,,0.0,0.0
devermi01,1995,ATL,NL,WS,RF,1,0,4.0,0,0,0,0,0,,,
masonro01,1993,PHI,NL,WS,P,4,0,23.0,0,0,0,0,0,,2.0,0.0
lopated01,1951,NYA,AL,WS,P,2,2,54.0,2,4,0,1,0,,1.0,0.0
tagucso01,2004,SLN,NL,WS,LF,1,1,21.0,4,0,0,0,0,,,
leffecr01,1984,SDN,NL,NLCS,P,3,0,12.0,0,0,0,0,0,,0.0,0.0
swishni01,2012,NYA,AL,ALCS,RF,3,3,87.0,6,0,0,0,0,0.0,0.0,0.0
thompro01,1989,SFN,NL,NLCS,2B,5,5,132.0,10,13,0,4,0,,,
lugoju01,2009,SLN,NL,NLDS1,2B,3,1,35.0,3,4,0,1,0,,,
pizarju01,1958,ML1,NL,WS,P,1,0,5.0,0,1,0,0,0,,0.0,0.0
johnsty01,2006,SLN,NL,WS,P,2,0,3.0,0,0,0,0,0,,0.0,0.0
whiteri01,2002,SLN,NL,NLCS,P,3,0,12.0,0,0,0,0,0,,0.0,0.0
greenha01,1940,DET,AL,WS,LF,7,7,180.0,12,0,0,0,0,,,
wickeke01,1937,NYA,AL,WS,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
earnsge01,1931,PHA,AL,WS,P,3,3,72.0,1,7,0,0,0,,5.0,0.0
castrju01,2009,LAN,NL,NLCS,3B,1,0,3.0,0,0,0,0,0,,,
killebi01,1918,CHN,NL,WS,C,6,6,153.0,26,6,0,1,0,1.0,3.0,3.0
wilsomo01,1986,NYN,NL,WS,LF,7,5,147.0,12,2,0,0,0,,,
pettian01,1996,NYA,AL,ALDS2,P,1,1,19.0,0,2,0,1,0,,0.0,0.0
coaklan01,1905,PHA,AL,WS,P,1,1,27.0,0,2,0,1,0,,4.0,2.0
littema01,1976,KCA,AL,ALCS,P,3,0,14.0,0,1,0,0,0,,2.0,0.0
quallch01,2005,HOU,NL,NLCS,P,4,0,14.0,0,0,0,0,0,,0.0,0.0
krueger01,1920,BRO,NL,WS,C,3,1,39.0,10,2,0,1,0,0.0,0.0,1.0
liriane01,1989,TOR,AL,ALCS,2B,3,3,75.0,4,4,1,1,0,,,
reedja01,1961,NYA,AL,WS,CF,3,0,9.0,0,0,0,0,0,,,
marioma01,1942,SLN,NL,WS,SS,5,5,135.0,13,16,0,3,0,,,
olerujo01,2001,SEA,AL,ALCS,1B,5,5,130.0,47,1,0,4,0,,,
lockebo02,1972,OAK,AL,ALCS,P,2,0,6.0,0,0,0,0,0,,0.0,0.0
duceyro01,1991,TOR,AL,ALCS,RF,1,0,9.0,0,0,0,0,0,,,
glavito02,2002,ATL,NL,NLDS1,P,2,2,23.0,0,2,0,0,0,,0.0,0.0
estrajo01,2005,ATL,NL,NLDS2,C,1,1,27.0,6,0,0,0,0,0.0,0.0,0.0
griffke02,1995,SEA,AL,ALCS,CF,6,6,162.0,13,0,1,0,0,,,
lewisco01,2011,TEX,AL,ALCS,P,1,1,,0,2,0,0,0,,,
kraneed01,1973,NYN,NL,NLCS,LF,1,1,15.0,2,0,0,0,0,,,
henderi01,1989,OAK,AL,ALCS,LF,5,5,132.0,13,0,1,0,0,,,
littema01,1977,KCA,AL,ALCS,P,2,0,9.0,0,0,0,0,0,,1.0,0.0
paglimi01,1991,MIN,AL,WS,3B,6,2,81.0,3,3,0,0,0,,,
posadjo01,2004,NYA,AL,ALCS,C,7,7,209.0,55,5,0,0,0,1.0,4.0,2.0
gutiefr01,2007,CLE,AL,ALCS,RF,6,5,144.0,15,2,0,0,0,,,
huffau01,2010,SFN,NL,WS,1B,4,4,102.0,40,0,1,4,0,,,
bondsba01,1990,PIT,NL,NLCS,LF,6,6,156.0,13,0,0,0,0,,,
schilcu01,1993,PHI,NL,WS,P,2,2,46.0,0,4,0,0,0,,0.0,2.0
kendaja01,2006,OAK,AL,ALDS2,C,3,3,81.0,11,2,1,0,0,0.0,1.0,1.0
ruffire01,1938,NYA,AL,WS,P,2,2,54.0,2,4,0,0,0,,0.0,1.0
mcgratu01,1980,PHI,NL,WS,P,4,0,23.0,0,1,0,0,0,,1.0,1.0
powelbo01,1970,BAL,AL,WS,1B,5,5,135.0,38,2,0,3,0,,,
avilabo01,1954,CLE,AL,WS,2B,4,4,106.0,12,7,0,1,0,,,
cabrejo01,1999,HOU,NL,NLDS1,P,1,0,6.0,0,0,0,0,0,,0.0,0.0
moyerja01,1997,SEA,AL,ALDS2,P,1,1,14.0,2,1,0,0,0,,0.0,0.0
simmote01,1982,ML4,AL,ALCS,C,5,5,129.0,36,3,0,0,0,0.0,1.0,2.0
pettian01,1998,NYA,AL,WS,P,1,1,22.0,0,4,0,0,0,,0.0,0.0
roeniro01,1984,SDN,NL,WS,LF,1,0,3.0,0,0,0,0,0,,,
figgich01,2007,LAA,AL,ALDS1,CF,3,2,51.0,9,1,0,1,0,,,
lambda01,2002,MIN,AL,ALCS,2B,2,0,9.0,0,0,0,0,0,,,
mondari01,1977,LAN,NL,WS,CF,4,3,78.0,5,0,0,0,0,,,
ensbemo01,2005,HOU,NL,NLDS2,3B,4,4,132.0,4,12,1,2,0,,,
edwarbr01,1947,BRO,NL,WS,C,7,7,180.0,44,4,1,1,0,2.0,2.0,1.0
bellira01,1995,ATL,NL,NLCS,SS,4,3,81.0,6,7,1,3,0,,,
tuckemi01,1997,ATL,NL,NLDS2,RF,2,2,39.0,3,0,0,0,0,,,
wakefti01,2005,BOS,AL,ALDS1,P,1,1,16.0,1,1,0,0,0,,0.0,1.0
lambmi01,2004,HOU,NL,NLCS,3B,1,1,34.0,1,3,0,0,0,,,
niehobe01,1915,PHI,NL,WS,2B,5,5,131.0,10,10,0,0,0,,,
loaizes01,1999,TEX,AL,ALDS2,P,1,1,21.0,0,0,0,0,0,,0.0,0.0
gilkebe01,1999,ARI,NL,NLDS2,RF,2,2,42.0,5,0,0,0,0,,,
robinbr01,1974,BAL,AL,ALCS,3B,4,4,105.0,4,13,0,1,0,,,
combsea01,1926,NYA,AL,WS,CF,7,7,189.0,17,0,0,0,0,,,
robinke02,2001,SLN,NL,NLDS2,LF,3,0,8.0,0,0,0,0,0,,,
nelsoje01,2000,NYA,AL,ALDS1,P,2,0,6.0,0,0,0,0,0,,0.0,0.0
tiantlu01,1975,BOS,AL,ALCS,P,1,1,27.0,0,1,0,0,0,,0.0,0.0
durhara01,2008,MIL,NL,NLDS2,2B,2,2,51.0,3,4,0,1,0,,,
henderi01,1990,OAK,AL,WS,LF,4,4,106.0,12,1,0,0,0,,,
anderfr01,1917,NY1,NL,WS,P,1,0,6.0,0,1,0,0,0,,1.0,0.0
narroje01,1986,CAL,AL,ALCS,C,3,0,15.0,1,0,0,0,0,0.0,0.0,0.0
smithda02,1980,HOU,NL,NLCS,P,3,0,7.0,0,0,0,0,0,,0.0,0.0
chipmbo01,1945,CHN,NL,WS,P,1,0,1.0,0,0,0,0,0,,0.0,0.0
millwke01,1999,ATL,NL,NLCS,P,2,2,38.0,3,2,0,0,0,,0.0,0.0
gordoto01,1998,BOS,AL,ALDS1,P,2,0,9.0,0,1,0,0,0,,1.0,0.0
wickmbo01,2001,CLE,AL,ALDS1,P,1,0,3.0,0,0,0,0,0,,0.0,0.0
hollaal01,1983,PHI,NL,NLCS,P,2,0,9.0,0,0,0,0,0,,1.0,0.0
kuoho01,2008,LAN,NL,NLCS,P,3,0,9.0,0,0,0,0,0,,0.0,0.0
foxch02,2003,FLO,NL,NLCS,P,3,0,10.0,0,0,0,0,0,,0.0,0.0
klingjo01,1910,CHN,NL,WS,C,3,3,75.0,11,7,0,0,0,0.0,3.0,6.0
rivermi01,1976,NYA,AL,WS,CF,4,4,104.0,14,0,0,0,0,,,
robinja02,1949,BRO,NL,WS,2B,5,5,132.0,12,9,1,1,0,,,
finlest01,1998,SDN,NL,NLCS,CF,6,6,165.0,14,0,0,0,0,,,
hairsje02,2011,MIL,NL,NLDS2,SS,5,5,,1,10,1,0,0,,,
rivaslu01,2003,MIN,AL,ALDS1,2B,4,4,93.0,4,13,0,3,0,,,
mcclell01,1991,PIT,NL,NLCS,1B,1,0,3.0,0,0,0,0,0,,,
ashbyal01,1986,HOU,NL,NLCS,C,6,6,188.0,59,1,0,0,0,2.0,4.0,0.0
fingero01,1971,OAK,AL,ALCS,P,2,0,7.0,0,0,0,0,0,,0.0,0.0
blantjo01,2009,PHI,NL,NLCS,P,1,1,18.0,0,0,0,0,0,,1.0,0.0
