driverid,driverref,number,code,forename,surname,dob,nationality,url
667,fitch,,,John,Fitch,1917-08-04,American,http://en.wikipedia.org/wiki/John_Fitch_(driver)
668,lucas,,,Jean,Lucas,1917-04-25,French,http://en.wikipedia.org/wiki/Jean_Lucas
672,daponte,,,Jorge,Daponte,1923-06-05,Argentine,http://en.wikipedia.org/wiki/Jorge_Daponte
673,nazaruk,,,Mike,Nazaruk,1921-10-02,American,http://en.wikipedia.org/wiki/Mike_Nazaruk
683,thorne,,,Leslie,Thorne,1916-06-23,British,http://en.wikipedia.org/wiki/Leslie_Thorne
687,whitehead,,,Peter,Whitehead,1914-11-12,British,http://en.wikipedia.org/wiki/Peter_Whitehead_(racing_driver)
689,alan_brown,,,Alan,Brown,1919-11-20,British,http://en.wikipedia.org/wiki/Alan_Brown_(racing_driver)
696,john_barber,,,John,Barber,1929-07-22,British,http://en.wikipedia.org/wiki/John_Barber_(racing_driver)
697,bonetto,,,Felice,Bonetto,1903-06-09,Italian,http://en.wikipedia.org/wiki/Felice_Bonetto
707,ian_stewart,,,Ian,Stewart,1929-07-15,British,http://en.wikipedia.org/wiki/Ian_Stewart_(racing_driver)
708,duncan_hamilton,,,Duncan,Hamilton,1920-04-30,British,http://en.wikipedia.org/wiki/Duncan_Hamilton_(racing_driver)
712,heeks,,,Willi,Heeks,1922-02-13,German,http://en.wikipedia.org/wiki/Willi_Heeks
729,schindler,,,Bill,Schindler,1909-03-06,American,http://en.wikipedia.org/wiki/Bill_Schindler
739,charrington,,,Robin,Montgomerie-Charrington,1915-06-23,British,http://en.wikipedia.org/wiki/Robin_Montgomerie-Charrington
741,etancelin,,,Philippe,Étancelin,1896-12-28,French,http://en.wikipedia.org/wiki/Philippe_%C3%89tancelin
743,thompson,,,Eric,Thompson,1919-11-04,British,http://en.wikipedia.org/wiki/Eric_Thompson_(racing_driver)
745,graham_whitehead,,,Graham,Whitehead,1922-04-15,British,http://en.wikipedia.org/wiki/Graham_Whitehead
750,brudes,,,Adolf,Brudes,1899-10-15,German,http://en.wikipedia.org/wiki/Adolf_Brudes
752,niedermayr,,,Helmut,Niedermayr,1915-11-29,German,http://en.wikipedia.org/wiki/Helmut_Niedermayr
754,balsa,,,Marcel,Balsa,1909-01-01,French,http://en.wikipedia.org/wiki/Marcel_Balsa
757,peters,,,Josef,Peters,1914-09-16,German,http://en.wikipedia.org/wiki/Josef_Peters_(driver)
759,flinterman,,,Jan,Flinterman,1919-10-02,Dutch,http://en.wikipedia.org/wiki/Jan_Flinterman
766,wallard,,,Lee,Wallard,1910-09-07,American,http://en.wikipedia.org/wiki/Lee_Wallard
769,mackey,,,Bill,Mackey,1927-12-15,American,http://en.wikipedia.org/wiki/Bill_Mackey
770,green,,,Cecil,Green,1919-09-30,American,http://en.wikipedia.org/wiki/Cecil_Green
771,walt_brown,,,Walt,Brown,1911-12-30,American,http://en.wikipedia.org/wiki/Walt_Brown_(auto_racer)
783,grignard,,,Georges,Grignard,1905-07-25,French,http://en.wikipedia.org/wiki/Georges_Grignard
786,fagioli,,,Luigi,Fagioli,1898-06-09,Italian,http://en.wikipedia.org/wiki/Luigi_Fagioli
792,pian,,,Alfredo,Pián,1912-10-21,Argentine,http://en.wikipedia.org/wiki/Alfredo_Pi%C3%A0n
798,levrett,,,Bayliss,Levrett,1914-02-14,American,http://en.wikipedia.org/wiki/Bayliss_Levrett
804,mantz,,,Johnny,Mantz,1918-09-18,American,http://en.wikipedia.org/wiki/Johnny_Mantz
807,hulkenberg,27.0,HUL,Nico,Hülkenberg,1987-08-19,German,http://en.wikipedia.org/wiki/Nico_H%C3%BClkenberg
808,petrov,,PET,Vitaly,Petrov,1984-09-08,Russian,http://en.wikipedia.org/wiki/Vitaly_Petrov
815,perez,11.0,PER,Sergio,Pérez,1990-01-26,Mexican,http://en.wikipedia.org/wiki/Sergio_P%C3%A9rez
816,ambrosio,,DAM,Jérôme,d'Ambrosio,1985-12-27,Belgian,http://en.wikipedia.org/wiki/J%C3%A9r%C3%B4me_d%27Ambrosio
820,chilton,4.0,CHI,Max,Chilton,1991-04-21,British,http://en.wikipedia.org/wiki/Max_Chilton
822,bottas,77.0,BOT,Valtteri,Bottas,1989-08-28,Finnish,http://en.wikipedia.org/wiki/Valtteri_Bottas
823,garde,,VDG,Giedo,van der Garde,1985-04-25,Dutch,http://en.wikipedia.org/wiki/Giedo_van_der_Garde
826,kvyat,26.0,KVY,Daniil,Kvyat,1994-04-26,Russian,http://en.wikipedia.org/wiki/Daniil_Kvyat
836,wehrlein,94.0,WEH,Pascal,Wehrlein,1994-10-18,German,http://en.wikipedia.org/wiki/Pascal_Wehrlein
837,haryanto,88.0,HAR,Rio,Haryanto,1993-01-22,Indonesian,http://en.wikipedia.org/wiki/Rio_Haryanto
841,giovinazzi,36.0,GIO,Antonio,Giovinazzi,1993-12-14,Italian,http://en.wikipedia.org/wiki/Antonio_Giovinazzi
